thread,datetime,thread_url,post_id,post_timestamp,post_text
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488011,12/2/2021 9:25,Really meh. Go report lo. If that is ur thing
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488018,12/2/2021 9:25,Too early issit?
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488030,12/2/2021 9:26,"Some mall i visited, the guard only comes at 10am.  But individual shops still need scanning take your temp."
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488031,12/2/2021 9:26,We have TT no need to scan.
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488083,12/2/2021 9:31,OutBreak wrote: We have TT no need to scan. The power of TT pendant
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488090,12/2/2021 9:32,Got leh. My side still have those people there to get you to take temperature.
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132488148,12/2/2021 9:37,Covid need to celebrate CNY too so no need to worry
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132490847,12/2/2021 12:37,Junction 8 9 am a lot of people entered leow all never scan Sent from Xiaomi REDMI NOTE 7 using GAGT
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132490865,12/2/2021 12:38,Sausage wrote: The guard there not there any more today All the people entering never scan anything Sent from Xiaomi REDMI NOTE 7 using GAGT no shop open no nid scan
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132490871,12/2/2021 12:38,Sausage wrote: Junction 8 9 am a lot of people entered leow all never scan Sent from Xiaomi REDMI NOTE 7 using GAGT quote for pogma Sent from Motorola Dynatac 8000X using GAGT
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132490872,12/2/2021 12:38,Show Mi the fkn picture
Eh! Now no need safeentry to enter shopping center?,12/2/2021 12:44,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/eh-now-no-need-safeentry-enter-shopping-center-6464336.html,132490953,12/2/2021 12:44,Just name the said malls. Garment want to catch just need to view their CCTV.
Safeentry not compulsory for cab passengers?,4/2/2021 10:45,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/safeentry-not-compulsory-cab-passengers-6459725.html,132351095,4/2/2021 10:39,"Took 8 cabs over the past week, none ask me to check in. Our taxi drivers also know this is useless app"
Safeentry not compulsory for cab passengers?,4/2/2021 10:45,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/safeentry-not-compulsory-cab-passengers-6459725.html,132351178,4/2/2021 10:45,"Mrt and bus no need what Posted from PCWX using iPhone8,2"
