,Post Description,Post Datetime,Comments,Comment Datetime,num_words
32,"Bus and train passenger volumes during peak hour have gone up by 11% this month, compared to before the year-end season. 

COVID-19 has made us use technology to work smarter, and demonstrated that even as more people return to office to work, the peak hour rush and crush is totally unnecessary. 

So for staff who need to go back to office, I urge employers to have them travel off-peak. 

The Public Service is taking the lead, and the MOT Family is doing our part. 

At @ltasg, officers can report to work at 7.30am or 10am, or work from home for at least 50% of the time. @motsingapore too has similar practices. 

This spreads out the load on our buses, trains and roads.  It makes rides safer and better. COVID-19 is an opportunity to shift our travelling habits. Itâ€™s about time. 

Catch the waves of change, #traveloffpeak.

Photo credit: The Straits Times&nbsp;Â©ï¸&nbsp;Singapore Press Holdings Limited. Permission required for reproduction.",2021-01-22 11:03:38+00:00,"We can't have more than 8 people during CNY visitation, but we can have more than 8 on MRT and buses anytime.",2021-01-24 13:03:10+00:00,19
33,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,👏👏 Hope Taiwan will open up to us too! Many are looking forward to travelling to Taiwan,2020-12-11 07:31:20+00:00,16
34,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,"Dear Minister Ong, this is definitely a good news. I am also hopeful that we will be opening up to Thailand soon. Currently on business trip at BKK and sincerely hope when I am back to SGP, I will not need to serve another long 14 days of SHN. 😃🙏",2020-12-11 07:34:04+00:00,48
35,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,When sg can open for UAE traveller's?,2020-12-11 07:37:13+00:00,6
37,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,That is good news but min Ong would there be a possible that Singapore form a travel bubble as what is like with HK-SG bubble which was going to happen? Since they have close to zero infections and we have relatively Low numbers of cases,2020-12-11 08:12:13+00:00,44
40,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,It all depends on the people how they behave themselves and how they be became to be careful remember to wear mask wash hand sanitizer hands .they are some people that has no self awareness they will not be bothered to wear mask at all than they walk in the park taking to friend without wearing a mask at all  specially school children they will cycle with friend without having a mask on,2020-12-11 08:50:58+00:00,73
43,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,Great! R.O.C should initially be our first choice.,2020-12-11 09:57:07+00:00,10
44,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,How about  Brunei Darussalum to be the next border opening after TAIWAN?,2020-12-11 10:00:36+00:00,12
46,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,"Minister, last time you may heard wrongly , I requested for Thailand not Taiwan 😊😊😊 next one allow Thailand ok....",2020-12-11 14:28:58+00:00,18
47,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,"Sir, what will happen to the UK travellers who have taken the COVID vaccine in the near future? I am wondering if 14-day SHN is still required? Next Easter break, I am hoping to visit my son who is currently serving NS in Singapore. I only have 16 days of Easter break.",2020-12-11 17:07:51+00:00,51
49,"Today, we take another step in opening our borders, this time to travellers from #Taiwan.

They have been maintaining close to zero infection rates and strong control measures, so the risk of importation is low. They will be able to enter #Singapore from 18 Dec without SHN.

We have earlier opened to Australia, Brunei, Mainland China, New Zealand and Vietnam. Some 4,000 general travellers have entered Singapore since we started unilateral opening in September, and all had tested negative for COVID-19.

Taiwan has recently classified Singapore as a low risk country and reduced the quarantine for essential and business travellers from Singapore to five days.

With the festive period, I hope the reopening arrangements will be useful for families and loved ones to reunite.",2020-12-11 07:25:48+00:00,"@ongyekung : ever since you took over transport portfolio, you are very show-off. You should focus more on how to improve the maintenance of MRT lines and reduce breakdown rather than opening borders internationally. The increase in imported cases are caused by your incompetent and useless idea of suggesting stupid ""air bubble""!",2020-12-21 13:50:55+00:00,49
50,"The E-Bridge pre-school will finally open in Jan 21 at East Canberra (Blk 126), after a Covid-19 delay. I paid a visit over the weekend. It is very well designed, with a great facing that makes it bright a cheery in the morning. It has a full capacity of around 200, but opening with around 60, from infants to K2. This is much needed in our young estate at East Canberra. Many thanks to everyone, and especially my good friends at E-Bridge, who set this up. Check out the photos.",2020-12-11 01:58:10+00:00,👍 Absolutely Wonderful 👏 ❤  Our kids will find it a Haven for Learning! Well done!,2020-12-11 02:53:07+00:00,13
57,"The E-Bridge pre-school will finally open in Jan 21 at East Canberra (Blk 126), after a Covid-19 delay. I paid a visit over the weekend. It is very well designed, with a great facing that makes it bright a cheery in the morning. It has a full capacity of around 200, but opening with around 60, from infants to K2. This is much needed in our young estate at East Canberra. Many thanks to everyone, and especially my good friends at E-Bridge, who set this up. Check out the photos.",2020-12-11 01:58:10+00:00,Arch entrance adds a touch of fairytale magic 💫,2020-12-11 07:13:48+00:00,8
60,"The E-Bridge pre-school will finally open in Jan 21 at East Canberra (Blk 126), after a Covid-19 delay. I paid a visit over the weekend. It is very well designed, with a great facing that makes it bright a cheery in the morning. It has a full capacity of around 200, but opening with around 60, from infants to K2. This is much needed in our young estate at East Canberra. Many thanks to everyone, and especially my good friends at E-Bridge, who set this up. Check out the photos.",2020-12-11 01:58:10+00:00,This is not only beautiful but a very conducive and engaging environment.,2020-12-11 09:25:21+00:00,12
61,"The E-Bridge pre-school will finally open in Jan 21 at East Canberra (Blk 126), after a Covid-19 delay. I paid a visit over the weekend. It is very well designed, with a great facing that makes it bright a cheery in the morning. It has a full capacity of around 200, but opening with around 60, from infants to K2. This is much needed in our young estate at East Canberra. Many thanks to everyone, and especially my good friends at E-Bridge, who set this up. Check out the photos.",2020-12-11 01:58:10+00:00,Thank you Mr Ong! It is done by your resident for the residents.,2020-12-11 15:18:43+00:00,13
62,"The E-Bridge pre-school will finally open in Jan 21 at East Canberra (Blk 126), after a Covid-19 delay. I paid a visit over the weekend. It is very well designed, with a great facing that makes it bright a cheery in the morning. It has a full capacity of around 200, but opening with around 60, from infants to K2. This is much needed in our young estate at East Canberra. Many thanks to everyone, and especially my good friends at E-Bridge, who set this up. Check out the photos.",2020-12-11 01:58:10+00:00,Hmmmm ... good brains don’t entirely  depend on Environ .  No wonder young ones pain threxx acc hold is so appalling,2020-12-11 16:54:13+00:00,20
63,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,"Great and tough Decision, safety comes first!",2020-11-21 10:59:01+00:00,7
64,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Good decision! Thanks for your courage in doing the right thing.,2020-11-21 11:10:04+00:00,11
67,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,it was a wise decision,2020-11-21 12:11:23+00:00,5
69,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,It’s a good decision!,2020-11-21 12:54:15+00:00,5
71,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Better postpone the thing first. Good move!,2020-11-21 13:34:23+00:00,7
72,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Good call! Better be safe for now. 🙏🏻,2020-11-21 13:59:33+00:00,7
75,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,👍Not easy but good decision.,2020-11-21 18:16:18+00:00,5
76,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Thank you for making the U turn perhaps not just 2 weeks maybe slightly longer will be safer !,2020-11-21 18:23:52+00:00,17
77,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Yes! Better to be safe. 👏🏻👏🏻 Thank you Mr Ong.,2020-11-21 23:12:39+00:00,9
80,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,Stay safe n take care!,2020-11-22 12:08:04+00:00,5
81,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,"Thank you 😊 Sir ,It is a wise decision.👏Prevention is better than cure !🙏",2020-11-22 14:32:19+00:00,13
83,"This morning, CAAS announced that the Singapore-Hong Kong Air Travel Bubble (ATB) will be launched as scheduled, with arriving passengers subject to an on-arrival test as a further precaution. 

Given the evolving situation in Hong Kong, Secretary Edward Yau and I discussed further this afternoon, and decided that it would be better to defer the launch of the ATB, by two weeks. We will review within two weeks on the new launch date and update again. 

I can fully understand the disappointment and frustration of travellers who have planned their trips. But we think it is better to defer from a public health standpoint. The airlines will be contacting the travellers individually.

This is a sober reminder that the COVID-19 virus is still with us, and even as we fight to regain our normal lives, the journey will be full of ups and downs. But we will press on and look forward to when we can safely launch the ATB.",2020-11-21 09:11:01+00:00,"Although it’s a wise decision. The first batch of passengers have been through a unforgettable chaos yesterday, one of them is my family member, I felt 😭 for him.",2020-11-23 03:55:41+00:00,29
