,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
1249,1600,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,When can we play 11 aside football???,2020-10-20 15:12:18+00:00,6
1250,1601,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,8 is laughable. But 50+for a wedding okay lah. Makes no sense!,2020-10-20 15:16:47+00:00,11
1251,1603,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"To be honest, this piece of news means nothing to me. Phase 3 was said to be a green light for life to resume as per normal. But looking at this, life will still be nowhere near normal. I promise, when life does get normal it will be phase 10. (Don't get me wrong tho. I'm quite glad the govt is so strict to keep us safe)",2020-10-20 16:15:23+00:00,63
1252,1604,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"Be grateful. We are doing better than other countries. Theirs spike up again and hv to lockdown again  because of not following measures, hv no safe entries and social distancing ambassadors to enforce.",2020-10-20 16:28:51+00:00,33
1253,1605,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"8 people? Hardly make any difference, especially for family gatherings.",2020-10-20 12:22:00+00:00,9
1254,1606,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,At least we can invite more people,2020-10-20 12:31:48+00:00,7
1255,1609,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Hope covid ends before CNY,2020-10-20 12:56:22+00:00,5
1256,1610,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"My take thus far.moving around n observing the trends.post covid.  Just Be Careful..you owe it to yoursekf to take strict rules of mask handwash,clean clothes.clean everything avoid crowds esp potential covid carriers.you know Who. ??carry on life as usual.not normal..because thatCV is smart.it will mutate and return in a different form. Dontctake for granted its Safe..its Not. So safeguard self from all possible contacts of covid .At the end of each days give thanjs you are still alive ONE DAY AT A TIME..TOMORROW IS IN GOD S MIGHTY HAND ASK HIM FOR NERCY N STRENGTH FOR THE DAY.IF ONE HAVE TO GO,LETS GO AND LET GO AND LET GOD. ...THERE.S ETERNITY TO HAVE ABD TO HOLD. GOD IS ALWAYS NEAR THERE AND HERE .!!!",2020-10-20 13:10:07+00:00,123
1257,1616,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,I dont think..people are concerned about distancing anymore. Everyone just wants to go on a vacation by now.,2020-10-20 13:22:31+00:00,19
1258,1617,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Some kids here not wearing mask,2020-10-20 12:07:13+00:00,6
1259,1618,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,What the difference 5 to 8. Aya,2020-10-20 12:07:21+00:00,5
1260,1619,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Can someone pls tell me what’s the difference phase 3 just seems like a psychological tactic to appease citizens and make everything seem like it’s fine,2020-10-20 12:11:53+00:00,27
1261,1620,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,@t.k.s_branson @pprettyugly what did I say??? 4v4 liao,2020-10-20 12:11:56+00:00,5
1262,1621,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,this doesn’t make any diff yk HAHA,2020-10-20 12:12:47+00:00,8
1263,1622,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Getting ready for CNY isit? HUAT AH!,2020-10-20 12:12:50+00:00,7
1264,1624,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"At the end of the day,  I am still rotting here in Singapore 🤣",2020-10-20 12:16:58+00:00,13
1265,1625,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,So from now can have 8 people in a grp?,2020-10-20 12:17:22+00:00,9
1266,1626,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Why 8? Lol at least 10 right,2020-10-20 12:18:47+00:00,5
1267,1627,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,yaass 🙌🏼 looks like our next meetup is happening soon! @benooie @batrisharehan @jakeycakeyz @jialitann @p_y_m,2020-10-20 12:20:26+00:00,9
1268,1628,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Yeah back to 5 Vs 5 basketball,2020-10-20 12:21:12+00:00,5
1269,1629,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,😅 Is there a diff ? Go most places now and one doesn’t see much rules being obeyed,2020-10-20 12:21:25+00:00,17
1270,1631,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,lol open up the fkin 11 aside games lol,2020-10-20 11:51:35+00:00,8
1271,1633,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Why don’t we still have safe distance open airs?😭,2020-10-20 11:54:38+00:00,10
1272,1634,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Sg wna huat so bad,2020-10-20 11:56:02+00:00,5
1273,1636,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,8 for families but tours of up to 20 randoms is allowed... logic. 😂,2020-10-20 11:59:35+00:00,11
1274,1640,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"Ai....8 ppl too little , at least 10 ppl just nice for one table. ...",2020-10-20 12:04:20+00:00,12
1275,1641,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,why 8? just because it is a lucky number? make no sense...,2020-10-20 12:05:19+00:00,11
1276,1644,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,when can travel to bangkok?,2020-10-20 11:40:01+00:00,5
1277,1646,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,8 might as well dont go phase 3,2020-10-20 11:40:46+00:00,6
1278,1648,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,@angellewong 8 and 5 Gt much diff meh,2020-10-20 11:41:46+00:00,5
1279,1650,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,wtf when are 11 asides allowed then,2020-10-20 11:42:36+00:00,6
1280,1652,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,8 people at a time? Sounds like a typical Among Us game session then 😍,2020-10-20 11:45:06+00:00,13
1281,1654,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Me and and the bous partying at 30 people,2020-10-20 11:26:59+00:00,8
1282,1655,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Don't really care. Just resume live music concerts thats all we want,2020-10-20 11:28:54+00:00,11
1283,1657,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,"Don’t care about phase 3, waiting for nolmacy to return.",2020-10-20 11:32:01+00:00,10
1284,1659,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Might at well don't start rite no change,2020-10-20 11:32:21+00:00,7
1285,1661,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Still looking for my 5 friends.,2020-10-20 11:36:45+00:00,5
1286,1663,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,When can we go skiing again?  It's crisis time for the winter sports community!,2020-10-20 11:37:34+00:00,13
1287,1666,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,We must still wear mask rite?,2020-10-20 11:17:39+00:00,6
1288,1668,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,but those in picture is more than 8 persons oredi.. gathered together,2020-10-20 11:19:43+00:00,11
1289,1671,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,When can we play football?,2020-10-20 11:23:55+00:00,5
1290,1672,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Could enter? Why not change that to will? We've been waiting so long for phase 3 unless they telling us its going to drag and drag and drag all the way till 2021,2020-10-20 11:24:36+00:00,30
1291,1675,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,I want to go bkk.. I don’t care what phase,2020-10-20 11:26:42+00:00,11
1292,1682,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,i dont think anyone follows any of the guidelines lol or are taking them seriously even the influencers are out there having house parties and posting it on social media,2020-10-20 11:14:41+00:00,30
1293,1685,"Singapore may enter phase 3 of its reopening by the end of this year, should community cases remain low as the country intensifies testing and contact tracing.
Gatherings outside homes could be increased from 5 to 8 people. Similarly, 8 visitors could be allowed on home visits, allowing larger families to congregate.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#phase3 #coronavirus #covid19 #StraitsTimes",2020-10-20 11:07:45+00:00,Can’t be bothered which phase we going into. More interested to know when can live and move around without the mask,2020-10-20 11:16:16+00:00,22
1294,1688,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"I think a compromise for families consisting of more than 5 can work, but maybe to a maximum of 7 family members. For everyone else, stick to 5pax max. I still read reports of people being fined for breaking such a simple rule arrangement. This shows that some people are still too irresponsible.",2020-10-05 09:37:59+00:00,50
1295,1690,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,Come on Singapore! We can do it!👍👍👍,2020-10-05 09:48:53+00:00,7
1296,1691,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,Yoo I don’t even have 1 friend to hang out 🥺🥺🥺,2020-10-05 10:22:06+00:00,10
1297,1694,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,The virus is still lurking somewhere. So please don't let our guard down.,2020-10-05 10:57:33+00:00,12
1298,1696,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"Its about the right time  because it does not work, if the younger sets break the rules as and when they like...cannot change the leopard.s spots. SO,the same go for distancing..the logic is absent...if one gets covid, he sits or pass by, you dont know a d sit and pass by , you ll get covid, simply bc there.s no symtoms..no distance is safe, when the patient dont obey..one  metre..apart.. No, stay away from these potentials. Stay away to be safe Stay healthy to be safe tommorow.abd STAY STRONG.AND DILIGENT.",2020-10-05 13:21:05+00:00,96
1299,1697,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"From what I can see on the street , that is already happening ! 🤣",2020-10-05 13:38:04+00:00,12
1300,1700,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,@mmrsg so can start having mass ride again ah?,2020-10-05 16:02:38+00:00,8
1301,1702,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,Who knows 5 persons limits gathering could be removed to no gathering at all 😁,2020-10-05 22:26:12+00:00,13
1302,1703,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,I think maximum to 10 pax should be good .,2020-10-06 03:28:20+00:00,8
1303,1704,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,I misses family outing for a meal togather in the same table because of the 5 ppl rule we alway buy bkto eat or go by family of 3 which alway not including my daughter's family.Great to hear the good new!,2020-10-07 03:04:52+00:00,37
1304,1705,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,Expand to 20pax per household would be good,2020-10-07 03:04:57+00:00,7
1305,1706,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,Like to take thing for gained .see  what  you ppl get now. ?happy?,2020-10-08 13:43:08+00:00,13
1306,1711,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"Look at what happen in Malaysia Indonesia and countries in Europe,they are experiencing the second wave of the virus. I hope Singapore could be prepare for the second wave as there are still community cases and there are very limited test among the comunities....",2020-10-05 06:12:25+00:00,45
1307,1712,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,I totally agree with this the max capacity should be remain at 5 because if the numbers of pax increase the higher chance of getting covid is higher,2020-10-05 06:24:53+00:00,27
1308,1713,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,And till now there are some MF especially those old forks don't even wear their damn mask properly and even cough and sneeze without covering their mouth so I can assure you that after Phase 3 is lifted it will go back to a Lockdown very soon,2020-10-05 06:26:20+00:00,45
1309,1715,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"Does MBS Tower 3 lifts to Ce la vie have different rules ? We were horrified,  they were trying to pack 20 into the lift yesterday . They said allowed. But we didn’t allow it’s not self distancing . You can’t be a meter apart or be close to more than 5 ? But they can put 20 touching into a lift? Who can explain",2020-10-05 06:36:11+00:00,60
1310,1718,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,"please don’t! just keep it at 5, don’t be in too much of a hurry",2020-10-05 07:23:21+00:00,16
1311,1720,"It can happen if everyone can work together and keep their guard up, says Health Minister Gan Kim Yong. 
Full story in bio @straits_times 
ðŸ“¸: Lim Yaohui
#Covid19 #socialdistancing #StraitsTimes",2020-10-05 04:31:29+00:00,I just hope  that  everyone  does their  part,2020-10-05 05:23:18+00:00,8
