,Post Description,Post Datetime,Comments,Comment Datetime,num_words
12,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"After CB, the government should not be using the criteria whether a biz is carrying out essential services to open in phase 1 or 2 or 3. Rather the criteria used by the government should be whether the company has put in place sufficient safe social distancing measures before it qualifies to be open for business. Shops have been closed for more than 2 months already. Rental and salaries still need to be paid. If shops are not allowed to open soon, all of us will be out of business. It is not fair to specify what kind of business can be open in the various phases. Please reconsider. Our livelihood is at stake",2020-05-21 14:01:40+00:00,110
14,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,are basketball courts under sports facilities?,2020-05-22 07:34:22+00:00,6
15,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,What about traveling to Singapore from Europe?,2020-05-22 18:35:43+00:00,7
18,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Im going to break soon..feeling lonely ...,2020-05-23 23:35:32+00:00,7
19,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Lmao. Lockdown extend just say la extend. CB la, Safe reopening la, safe transition la. All these inconspicuous words doesn't help.",2020-05-24 03:06:36+00:00,20
20,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,When is phase 2? Is It One month after phase 1?,2020-05-24 13:56:58+00:00,9
22,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Lol i bet phase 3 will open before aug as sg wan to celebrate ndp -.-,2020-05-25 13:59:31+00:00,14
23,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I am staying with my mum. Can my sister come and visit my mum after June 2nd?,2020-05-26 13:09:31+00:00,16
27,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Can you please explain why Candy Empire shops are open?? These shops are far from being essential and though they are open since the past 10 days or so?? Also, this is completely ruining the promotion campaign for healthy diet and diabetes prevention. Why these shops and not other ones? Looking forward to the answer.",2020-05-20 07:58:59+00:00,54
29,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I hope the government reads these comments and revisits these measures. This is going to have a series impact on people’s mental health & well being, the economy and sustainability. It’s extreme given our death rate and community cases. These measures are going to prevent a second wave if that’s the focus but they will drive people insane and cripple our economy. There are many ways to lift measures in a safe but practical way eg allow people to identify 10 people to interact with during phase 1 to limit numbers, allow restaurants to open with measures in place and social distancing. These are all possible and pragmatic & your people will thank you.",2020-05-20 10:26:08+00:00,113
31,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Lol how are we suppose to spread our saliva around with masks on? 🤦‍♂️,2020-05-20 11:20:11+00:00,13
34,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Wondering when is phase 2 going to happen? We’ve been struggling to survive since 7 April.  #supportlocal #supportsg #supportsglocal,2020-05-19 16:42:21+00:00,15
35,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Confirm got people start jio for “ essential service “ on 2june alr,2020-05-19 17:18:22+00:00,10
36,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,If hair salon can start all hair service . Why beauty service can’t . We also can do all the measurements requirements.,2020-05-19 17:40:13+00:00,21
37,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Ah boss I need my Badminton court eh  please. Sports people rusty at sports for 2 months when cca continue gonna get f up by coach for sure,2020-05-19 18:26:13+00:00,27
40,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"We have to be measured in our approach. To navigate this right, it requires surgical precision. 🙏",2020-05-19 23:58:14+00:00,16
41,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Looking forward to heading back to gym @fitnessfirstsg, during Phase 2. Jia you Singapore 🇸🇬 💪🏻💪🏻💪🏻 We can do this!!",2020-05-20 00:13:45+00:00,16
43,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I’m concerned about mental health and those who live alone or who do not have families. 3 months of not being able to visit friends is tough going. Other countries have allowed small gatherings of friends.,2020-05-20 01:08:15+00:00,36
44,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I am a property agent. Please let us resume our work. Tenants not paying rent and landlord keep waiting for our service. Many other issue like tenant moved out leaving a mess etc.  Our income depends on commission and viewing is not and everyday things. Compare to the hawker we meet less people then them.,2020-05-20 01:30:20+00:00,55
45,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Will it be compulsory for us to wear face masks in the workplace?,2020-05-20 01:54:13+00:00,13
46,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Can’t even spend time with my fiancé since this CB started as we’re both living with our parents like normal people do. This is honestly heart wrenching 🥺,2020-05-20 02:23:51+00:00,28
52,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Still abit worry.... Most Singaporeans have not done swap test. When will the swap results be out for those Teachers and Childcare staffs?,2020-05-19 15:19:27+00:00,23
53,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Great news and positive for our production industry. Time to get your shoots happening and the video content flowing. #videoedits #videoproductions,2020-05-19 15:21:14+00:00,19
55,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,I feel like crying..... this is not the end of Circuit Breaker at all!! 😭😭😭 I am really feeling it right now 💔,2020-05-19 15:23:29+00:00,21
56,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,When will the libraries open?,2020-05-19 15:35:18+00:00,5
59,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,So cannot eat outside ah?,2020-05-19 15:54:35+00:00,5
60,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Call a spade a spade. This is NOT an exit, this is an EXTENSION.",2020-05-19 16:05:54+00:00,14
61,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"I don’t understand why kids can return to school and there can be ROMs under 10pax and theres only 2 visitors allowed to visit parents’ house. Can we explore a blanket number? What happens with families with 2 or more young kids? Tbh, I feel easier visiting my siblings than going to sch amongst strangers because i know more of what they’ve been up to.",2020-05-19 16:27:43+00:00,64
62,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,This is BS. ITS juz an another extension. Its crazy. We hv bin locked down 2 mths n all of us were looking forward to june 1st. N this is wat we get?????????,2020-05-19 16:28:43+00:00,31
63,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Not trying to sound like a pessimist. But plans and reality are usually two different worlds. Plans need enforcement in Singapore. Even during the most stringent circuit breaker period, so many people are breaching the rules. I cannot imagine how people are going to cooperate with your plans.",2020-05-19 14:03:43+00:00,48
65,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Can wear mask,go to student house and teach? Since tuition and student care centres are opening,we tutors can go and teach right?",2020-05-19 14:08:08+00:00,24
71,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Avoid talking, so can talk if needed ?",2020-05-19 14:40:27+00:00,7
72,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"Sg gov: macdonalds essential, gyms non essential. Lol",2020-05-19 14:40:53+00:00,8
74,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Phases 2 bubble tea outlets will reopen not on 2th june hor,2020-05-19 14:46:01+00:00,10
76,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,"There's nothing on this about when social visits (however limited) can resume. For example, during which phase will it be possible to invite a friend for dinner?",2020-05-19 13:43:24+00:00,26
77,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,Pools in condos when? Beach when??,2020-05-19 13:46:29+00:00,6
80,"as daily new community cases have declined significantly, and the dormitory situation has stabilised, singapore will exit the circuit breaker when it ends on 1 june 2020.

find out how we will gradually and safely exit the circuit breaker over 3 phases.",2020-05-19 13:37:00+00:00,are they even visitors if they're from the same household,2020-05-19 13:55:20+00:00,9
84,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,Good job 👍. Continue to stay focus.,2020-05-13 05:11:59+00:00,6
86,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,Thanks for your hard working :) 👍🏼✨💖💖💖 Have a safe & healthy everyone! ❤️❤️❤️,2020-05-13 05:20:01+00:00,10
87,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,That’s awesome news indeed!,2020-05-13 07:54:57+00:00,5
89,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,When can become zero case at dormitories?,2020-05-13 08:46:17+00:00,7
90,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,SG knows everyone is putting in great National effort 👍👏... a wonderful community spirit 🙏👍,2020-05-13 09:16:18+00:00,13
92,"an update on the progress made in the migrant workers dorms, and the plan in place to test all migrant workers.",2020-05-13 02:56:10+00:00,"Thanks for the information. It will be great to know (1) when we can complete the foreign workers testing according to plan (2) Is the current measurement effective in minimising infection in dorm? From the daily cases, i do not see that. Hopefully i am wrong.",2020-05-13 11:29:51+00:00,44
