thread,datetime,thread_url,post_id,post_timestamp,post_text
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132678467,21/2/2021 20:03,https://fb.watch/3O1kSou5Ik/
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132678617,21/2/2021 20:11,Bro\uff0cthought nao is encouraging use TT instead of SafeEntry? Tot they said SafeEntry discontinued once 80% people take TT Liao?
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132681711,21/2/2021 22:52,Eric A Blair wrote: Bro\uff0cthought nao is encouraging use TT instead of SafeEntry? Tot they said SafeEntry discontinued once 80% people take TT Liao? Exactly.......
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132681734,21/2/2021 22:54,WAYANG
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132681756,21/2/2021 22:54,"AljuniedHougangKaKiNang wrote: https://fb.watch/3O1kSou5Ik/ Still living in 1800s Think they're trend setters and leaders What they do,  everyone follows"
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132681772,21/2/2021 22:56,"so many months liao, still using safeentry not tracetngether meh"
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132681861,21/2/2021 23:00,One of the most wayang chaps around. \u0909\u092a\u0947\u0915\u094d\u0937\u093e HardwareZone Forums app
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683190,22/2/2021 0:38,use app is better than the TT dongle Salting the land
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683378,22/2/2021 1:02,Everytime smooth entry into malls tio slowed down by PG/MG who want to use TT token....
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683400,22/2/2021 1:06,Truly leading by example. As Law Minister he is showing Singaporeans that they don't need to be afraid of their data being used by the police.
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683412,22/2/2021 1:07,tat time his reply to that one soverigns lady veri the satki is good.
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683427,22/2/2021 1:09,tokiya wrote: Truly leading by example. As Law Minister he is showing Singaporeans that they don't need to be afraid of their data being used by the police. he using safe entry not trace together
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683458,22/2/2021 1:14,Eric A Blair wrote: Bro\uff0cthought nao is encouraging use TT instead of SafeEntry? Tot they said SafeEntry discontinued once 80% people take TT Liao? he never give face to the minister in charge of TT.
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683629,22/2/2021 1:44,"Ah-Pin-Kor wrote: use app is better than the TT dongle Salting the land not the TT app tho, it keeps disconnecting smart watch bluetooth connection with phone"
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132683723,22/2/2021 2:06,LMAO never give face to VB?
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132688214,22/2/2021 12:01,tokiya wrote: Truly leading by example. As Law Minister he is showing Singaporeans that they don't need to be afraid of their data being used by the police. Ok boomerrr
[WAYANG AND BOLIAO?] K Shanmugam uploaded a video of himself checking in SafeEntry,22/2/2021 12:04,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bwayang-boliao-%5D-k-shanmugam-uploaded-video-himself-checking-safeentry-6470323.html,132688267,22/2/2021 12:04,Also can use TT app in phone to scan safe entry wat
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132653233,20/2/2021 11:31,
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132653836,20/2/2021 12:06,Authorities must come clean Why ownself check ownself??
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132653854,20/2/2021 12:07,both mall entrance got test lah.
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132653903,20/2/2021 12:10,Ohayo! wrote: both mall entrance got test lah. Then why need to check out and check in again?
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132653944,20/2/2021 12:12,"both malls are connected and other exits are sealed, there are temp checkers at both sides"
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132654005,20/2/2021 12:15,"circur wrote: both malls are connected and other exits are sealed, there are temp checkers at both sides Then why need to check out and check in? By right by that definition is no need to check out and check in"
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132686064,22/2/2021 9:54,wa is sibei redundant lei no need to check in yet still put sign to check in and need to check in but nobody check
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132686082,22/2/2021 9:55,Rokusaburo wrote: orr the novena sq/united sq one
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132686151,22/2/2021 9:59,Go out take wad temp The qr code let u scan and check out in case u forget and close previous tab
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132686207,22/2/2021 10:03,Happening everyday past 10pm at those malls with supermarkets open till 11pm cos gatekeepers close shop at 10pm.
Is this the real definition of ownself check ownself? No one take temp or safeentry,22/2/2021 11:10,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/real-definition-ownself-check-ownself-no-one-take-temp-safeentry-6469460.html,132686234,22/2/2021 10:04,The 2 ends are already blocked off It\x92s just as though this is one big mall No issue here at all
