id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1341790981817974787,1341729238819323906,2020-12-24 01:01:13 +08,2020-12-24,01:01:13,+0800,97009642,nubu515,NUBU@マレーシア～🇲🇾💋☀️,,@mobile_ameryu I forgot. Watching Home Stay without notice FB 😅😅,en,[],[],[],0,0,0,[],[],https://twitter.com/nubu515/status/1341790981817974787,False,,0,,Singapore,,,,,,[],,,,
1337328549766696961,1337285701558095872,2020-12-11 17:29:07 +08,2020-12-11,17:29:07,+0800,965338389644914688,9plus11,charpyqe,,"@C0MRAD3NlC Stay home notice, basically if you came back from overseas you gotta stay home for 2 weeks",en,[],[],[],1,0,1,[],[],https://twitter.com/9plus11/status/1337328549766696961,False,,0,,Singapore,,,,,,[],,,,
1332548309496586240,1332543881913708544,2020-11-28 12:54:09 +08,2020-11-28,12:54:09,+0800,816398136847597569,sarcasticlibra8,Kris-T,,@razamataz63 Maybe see if #Days announces anything this weekend. But the cast is on break anyway right now so they just may extend the break to coincide with the new stricter stay home notice,en,[],[],[],0,0,1,['days'],[],https://twitter.com/SarcasticLibra8/status/1332548309496586240,False,,0,,Singapore,,,,,,"[{'screen_name': 'razamataz63', 'name': '⏳Kelly⌛️', 'id': '1083922352'}]",,,,
1329782325543018497,1329782325543018497,2020-11-20 21:43:07 +08,2020-11-20,21:43:07,+0800,266481056,margrietvonno,NLambasSingapore,,Sinterklaas has finished his Stay At Home Notice at the Dutch residence in Singapore. Together with my Belgian colleague I had the privilege of sharing our first pepernoten of 2020. Sint and his Pieten are back even in our Covid-19 year.  https://t.co/fVGKiTT2Pv,en,[],[],['https://pbs.twimg.com/media/EnRV-T9VQAcWiPC.jpg'],1,0,36,[],[],https://twitter.com/MargrietVonno/status/1329782325543018497,False,,1,https://pbs.twimg.com/media/EnRV-T9VQAcWiPC.jpg,Singapore,,,,,,[],,,,
1316387412822560769,1316387412822560769,2020-10-14 22:36:31 +08,2020-10-14,22:36:31,+0800,2173945244,hyewonii_,Hyewon Hwang,,Today is Day-12 of my stay home notice at JWmarriott. MOH called me and said I am issued with quarantine order because there was a positive case on my flight from Seoul. They transferred me to government facility and here I’m with a tracking wristband at Sofitel. What a day😭,en,[],[],[],5,0,14,[],[],https://twitter.com/hyewonii_/status/1316387412822560769,False,,0,,Singapore,,,,,,[],,,,
1311338056977248257,1311337855017345024,2020-10-01 00:12:10 +08,2020-10-01,00:12:10,+0800,1482348127,mferrisn,M.Faris.N,,@QweenSativaa Destination: 14 day stay home notice.,en,[],[],[],0,0,0,[],[],https://twitter.com/MFerrisN/status/1311338056977248257,False,,0,,Singapore,,,,,,"[{'screen_name': 'QweenSativaa', 'name': '♦La Tosca 💀', 'id': '50233120'}]",,,,
1303524205242187776,1303523787070083072,2020-09-09 10:42:43 +08,2020-09-09,10:42:43,+0800,38179153,rezaprabowo,Reza Prabowo,,"She got a 5 days stay home notice, can only go out to go to the doctor. The fine for breaking it is up to $10,000.",en,[],[],[],2,1,0,[],[],https://twitter.com/rezaprabowo/status/1303524205242187776,False,,0,,Singapore,,,,,,[],,,,
1294471170239078400,1294471170239078400,2020-08-15 11:09:11 +08,2020-08-15,11:09:11,+0800,65908133,fliesfry,MessyGal,,"Notice I only eat late fast food dinner when I came home from my work place. 🤔  It’s a sign, healthy living equates to stay away from office!  P.s. am I pointing middle finger here? Anyway try this latest floss flavour. Quite good for me who am always so-so with floss.  #kfc  https://t.co/GFEz4BvYOG",en,[],[],['https://pbs.twimg.com/media/Efbio4yU0AIdHc1.jpg'],0,0,0,['kfc'],[],https://twitter.com/FliesFry/status/1294471170239078400,False,,1,https://pbs.twimg.com/media/Efbio4yU0AIdHc1.jpg,Singapore,,,,,,[],,,,
1293558322289770496,1293558322289770496,2020-08-12 22:41:51 +08,2020-08-12,22:41:51,+0800,172733155,alvin_lee228,Alvin,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",🍪 I’ve ended my Stay Home Notice today and I couldn’t have gotten through it without these delicious Earl Grey Infused Cookies from coffee.crisis. Each one comes with a chocolate surprise in the middle.⠀ ⠀ 🍫All you…  https://t.co/NHnoLduomi,en,[],['https://www.instagram.com/p/CDywFChDqyL/?igshid=nut0kthenb8f'],[],0,0,0,[],[],https://twitter.com/alvin_lee228/status/1293558322289770496,False,,0,,Singapore,,,,,,[],,,,
1289445999639793664,1289445999639793664,2020-08-01 14:20:57 +08,2020-08-01,14:20:57,+0800,111438405,mitsuki_amasato,ヒーリングカウンセラー　天里美月　あまさとみつき,,SHN（Stay Home Notice）用のアプリに登録完了！ これは予め政府に申請した電話番号でないと登録できません。 顔写真と隔離ホテルの郵便番号を入れ終了。 日に3回健康状況の報告をします。  https://t.co/cWuuOJanI7,ja,[],[],"['https://pbs.twimg.com/media/EeUIS69U8AAEHFN.jpg', 'https://pbs.twimg.com/media/EeUIS8GUMAAAs4l.jpg', 'https://pbs.twimg.com/media/EeUIS-mUcAAhdYd.jpg']",0,1,4,[],[],https://twitter.com/mitsuki_amasato/status/1289445999639793664,False,,1,https://pbs.twimg.com/media/EeUIS69U8AAEHFN.jpg,Singapore,,,,,,[],,,,
