id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364599166492573696,1364599159110524935,2021-02-24 23:32:48 +08,2021-02-24,23:32:48,+0800,14999812,mikeboyd,Mike Boyd,,"Even if we could use our Financial Capital to support, should we? What do our family values say?  Would our next generation be better served by a lump sum inheritance or learning to steward assets that aren't ""theirs"" but instead their children's?",en,[],[],[],1,0,3,[],[],https://twitter.com/MikeBoyd/status/1364599166492573696,False,,0,,Singapore,,,,,,[],,,,
1364518218266673152,1364311995030323200,2021-02-24 18:11:09 +08,2021-02-24,18:11:09,+0800,2940283850,mithila_palkat,Mithila Palkat,,@agatkn How does $AGA keep its token always deflationary? What are the decentralized protocols that prevent the depreciation of this token and provide support and shelter for users seeking this type of financial model?,en,[],[],[],0,0,0,[],['aga'],https://twitter.com/Mithila_Palkat/status/1364518218266673152,False,,0,,Singapore,,,,,,"[{'screen_name': 'agatkn', 'name': 'AGA Token', 'id': '1280267767707398144'}]",,,,
1363730241257095172,1363730241257095172,2021-02-22 14:00:01 +08,2021-02-22,14:00:01,+0800,19886367,simonkearney,Simon Kearney,,"Even as spending is set to be reduced in 2021, the Singapore government will continue to support businesses through tough economic times. In this article for @Singtel we take a look at what financial relief SMEs are looking for.  https://t.co/iZwBxRYfYa #budget #singapore #sme",en,"[{'screen_name': 'singtel', 'name': 'singtel', 'id': '16678443'}]",['https://buff.ly/3s3RyRH'],[],0,0,1,"['budget', 'singapore', 'sme']",[],https://twitter.com/simonkearney/status/1363730241257095172,False,,0,,Singapore,,,,,,[],,,,
1363696274017558528,1363696274017558528,2021-02-22 11:45:02 +08,2021-02-22,11:45:02,+0800,1047334814297120768,blueplanetsg,Blue Planet Environmental Solutions,,"In support of #SDGs, #BluePlanet will create meaningful jobs where employees are empowered, respected and provided with financial inclusion.   https://t.co/KDMe1lnEun  https://t.co/KYPhxOcEHw",en,[],['https://buff.ly/2KfmVZz'],['https://pbs.twimg.com/media/EuzSiMSXIAEz9pS.png'],0,0,1,"['sdgs', 'blueplanet']",[],https://twitter.com/BluePlanetSG/status/1363696274017558528,False,,1,https://pbs.twimg.com/media/EuzSiMSXIAEz9pS.png,Singapore,,,,,,[],,,,
1363464208847941635,1363464208847941635,2021-02-21 20:22:53 +08,2021-02-21,20:22:53,+0800,1183950578788917248,asianfemifesto,Asian Femifesto,,"Youths are caught in a double bind, if you can’t support yourself financial then it’s only responsible to not get married and not have kids. But if you don’t, you’re stigmatised. If you do, people ask why did you have kids you can’t afford? #Singapore #EnoughIsEnough  https://t.co/TkbwrzLO8t",en,[],[],[],0,1,1,"['singapore', 'enoughisenough']",[],https://twitter.com/asianfemifesto/status/1363464208847941635,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1363464149091553285/pu/img/lxPv6wIIjyJYiO5X.jpg,Singapore,,,,,,[],,,,
1362963589691105284,1362893478972317698,2021-02-20 11:13:37 +08,2021-02-20,11:13:37,+0800,261972927,nur_aryani,Nur Y,,"@CeeBee64495886 This articles, at the end, makes it as if these two are soooo damn wealthy!!!  I’d like to see in another year or two, where they would be financially. Harry’s inheritance does come with conditions &amp; I hope Charles will not be daft as to continue the financial support of these 2.",en,[],[],[],1,0,10,[],[],https://twitter.com/nur_aryani/status/1362963589691105284,False,,0,,Singapore,,,,,,"[{'screen_name': 'CeeBee64495886', 'name': 'Cee Bee', 'id': '1244698352538791937'}]",,,,
1362796599223742470,1362796599223742470,2021-02-20 00:10:03 +08,2021-02-20,00:10:03,+0800,28366310,dailyfxteam,DailyFX Team Live,,"Fed Monetary Policy Report: - The broad dollar has depreciated since March's financial stress, more than reversing its appreciation at the pandemic's onset - Financial markets abroad have recovered since the spring, buoyed by strong fiscal and monetary support #Fed $USD",en,[],[],[],0,1,3,['fed'],['usd'],https://twitter.com/DailyFXTeam/status/1362796599223742470,False,,0,,Singapore,,,,,,[],,,,
1362526647337934848,1362526647337934848,2021-02-19 06:17:21 +08,2021-02-19,06:17:21,+0800,35524806,iskonglasalista,Benedict Exconde,,"The newly signed R.A. 11523, or the “Financial Institutions Strategic Transfer Act” (FIST), will allow the Philippine banking industry to further support economic activities by lending more, according to DOF and two major industry groups.   https://t.co/g1320aRkxm",en,[],['https://www.manilatimes.net/2021/02/19/business/business-top/finance-dept-groups-fist-to-allow-banks-to-lend-more/842677/'],[],0,0,0,[],[],https://twitter.com/iskonglasalista/status/1362526647337934848,False,,0,,Singapore,,,,,,[],,,,
1362356867935186944,1362356867935186944,2021-02-18 19:02:43 +08,2021-02-18,19:02:43,+0800,386442740,segla_men,SeglaMen ሰግላሜን 🏁,,World leaders and financial institutions must place unfettered humanitarian access into #Tigray as a precondition before granting @AbiyAhmedAli's administration any support. Do not unknowingly become corroborators of #TigrayGenocide.@IMFNews @WorldBank @EU_Commission @UN,en,"[{'screen_name': 'abiyahmedali', 'name': 'abiy ahmed ali 🇪🇹', 'id': '1168167671151628290'}, {'screen_name': 'imfnews', 'name': 'imf', 'id': '25098482'}, {'screen_name': 'worldbank', 'name': 'world bank', 'id': '27860681'}, {'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}, {'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}]",[],[],0,0,0,"['tigray', 'tigraygenocide']",[],https://twitter.com/Segla_Men/status/1362356867935186944,False,,0,,Singapore,,,,,,[],,,,
1362354701925117955,1362354701925117955,2021-02-18 18:54:06 +08,2021-02-18,18:54:06,+0800,386442740,segla_men,SeglaMen ሰግላሜን 🏁,,Cut off all financial support from @AbiyAhmedAli's administration if he is not allowing independent media and full humanitarian access into #Tigray. #TigrayGenocide #AllowAccessToTigray @IMFNews @WorldBank @EU_Commission @UN @POTUS @SecBlinken,en,"[{'screen_name': 'abiyahmedali', 'name': 'abiy ahmed ali 🇪🇹', 'id': '1168167671151628290'}, {'screen_name': 'imfnews', 'name': 'imf', 'id': '25098482'}, {'screen_name': 'worldbank', 'name': 'world bank', 'id': '27860681'}, {'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}, {'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}, {'screen_name': 'potus', 'name': 'president biden', 'id': '1349149096909668363'}, {'screen_name': 'secblinken', 'name': 'secretary antony blinken', 'id': '1350150750966603777'}]",[],[],0,0,0,"['tigray', 'tigraygenocide', 'allowaccesstotigray']",[],https://twitter.com/Segla_Men/status/1362354701925117955,False,,0,,Singapore,,,,,,[],,,,
