id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364705984002760704,1364705984002760704,2021-02-25 06:37:16 +08,2021-02-25,06:37:16,+0800,3284410188,omglilitv,Lili 💕,,"ever since my break i’ve not been able to hit my payouts 😖 but i’ve never felt more love than now! i’m so thankful for everyone, i’ve been seeing new faces and feeling more support from the community! thank you all so much and i hope to one day be worthy of all your love!",en,[],[],[],0,0,0,[],[],https://twitter.com/omglilitv/status/1364705984002760704,False,,0,,Singapore,,,,,,[],,,,
1363908412090638337,1363908412090638337,2021-02-23 01:48:00 +08,2021-02-23,01:48:00,+0800,28528172,cnbcipr,CNBC Int'l PR,,"Jane Shoemake, Client Portfolio Manager of the Global Equity Income team at @JHIAdvisorsUS, discusses the 2021 outlook for global dividend payouts on @SquawkBoxEurope    https://t.co/iZhxMaDMCA",en,"[{'screen_name': 'jhiadvisorsus', 'name': 'janus henderson u.s.', 'id': '16630600'}, {'screen_name': 'squawkboxeurope', 'name': 'squawk box europe', 'id': '292758442'}]",['https://www.cnbc.com/video/2021/02/22/janus-henderson-on-the-2021-outlook-for-global-dividend-payouts.html'],[],0,0,0,[],[],https://twitter.com/cnbcipr/status/1363908412090638337,False,,0,,Singapore,,,,,,[],,,,
1363771276142071811,1363771276142071811,2021-02-22 16:43:04 +08,2021-02-22,16:43:04,+0800,38400130,channelnewsasia,CNA,,Global dividend payouts forecast to revive in 2021  https://t.co/qbrdQ7GY7X  https://t.co/oC1bbX66W8,en,[],['https://cna.asia/3brHRpt'],['https://pbs.twimg.com/media/Eu0Wv6oVEAUVRmQ.jpg'],0,1,3,[],[],https://twitter.com/ChannelNewsAsia/status/1363771276142071811,False,,1,https://pbs.twimg.com/media/Eu0Wv6oVEAUVRmQ.jpg,Singapore,,,,,,[],,,,
1363758444176531457,1363758444176531457,2021-02-22 15:52:05 +08,2021-02-22,15:52:05,+0800,38400130,channelnewsasia,CNA,,Rio Tinto executives say goodbye to 2020 with chunky payouts  https://t.co/M1fDSRe9JZ  https://t.co/Q4nNVPaLWF,en,[],['https://cna.asia/3qLJViO'],['https://pbs.twimg.com/media/Eu0LE8zVIAkBq0W.jpg'],0,0,2,[],[],https://twitter.com/ChannelNewsAsia/status/1363758444176531457,False,,1,https://pbs.twimg.com/media/Eu0LE8zVIAkBq0W.jpg,Singapore,,,,,,[],,,,
1363671522552897538,1363671522552897538,2021-02-22 10:06:41 +08,2021-02-22,10:06:41,+0800,44278933,tocsg,TOC News,,"PSP’s Leong Mun Wai explains why he thinks Budget 2021 measures are short term, ad-hoc payouts  https://t.co/SRwezMJ9qI",en,[],['https://www.theonlinecitizen.com/2021/02/22/psps-leong-mun-wai-explains-why-he-thinks-budget-2021-measures-are-short-term-ad-hoc-payouts/'],[],0,0,0,[],[],https://twitter.com/tocsg/status/1363671522552897538,False,,0,,Singapore,,,,,,[],,,,
1363667757133258753,1363667757133258753,2021-02-22 09:51:43 +08,2021-02-22,09:51:43,+0800,987470919458144256,blackthorn303,blackthorn,,"#RobloxDev how long does it take to not be considered ""new to the group"" and can receive payouts??",en,[],[],[],0,5,2,['robloxdev'],[],https://twitter.com/blackthorn303/status/1363667757133258753,False,,0,,Singapore,,,,,,[],,,,
1363648840050503681,1363648840050503681,2021-02-22 08:36:33 +08,2021-02-22,08:36:33,+0800,38400130,channelnewsasia,CNA,,Global dividend payouts forecast to revive in 2021  https://t.co/pA6ry8ajVc  https://t.co/vICCfYi1gl,en,[],['https://cna.asia/2Nj6pJx'],['https://pbs.twimg.com/media/EuynZMGVEAE7lRl.jpg'],0,1,5,[],[],https://twitter.com/ChannelNewsAsia/status/1363648840050503681,False,,1,https://pbs.twimg.com/media/EuynZMGVEAE7lRl.jpg,Singapore,,,,,,[],,,,
1363645014975291392,1363645014975291392,2021-02-22 08:21:21 +08,2021-02-22,08:21:21,+0800,4502064626,3den_huang,Eden Huang,,Global dividend payouts forecast to revive in 2021  https://t.co/akikHWQNL9,en,[],['https://sg.finance.yahoo.com/news/global-dividend-payouts-forecast-revive-001053160.html'],[],0,0,0,[],[],https://twitter.com/3den_huang/status/1363645014975291392,False,,0,,Singapore,,,,,,[],,,,
1363105297615650819,1363105297615650819,2021-02-20 20:36:42 +08,2021-02-20,20:36:42,+0800,982364348038303744,vauld_,Vauld,,Get a fixed deposit for your $ETH at  https://t.co/f78k9B5oeI  Or withdraw anytime with weekly payouts.  https://t.co/hG2hgpOXJM,en,[],['http://Vauld.com'],['https://pbs.twimg.com/media/Euq4ozkVgAEW5E6.jpg'],0,0,4,[],['eth'],https://twitter.com/Vauld_/status/1363105297615650819,False,,1,https://pbs.twimg.com/media/Euq4ozkVgAEW5E6.jpg,Singapore,,,,,,[],,,,
1362700992332980227,1362700992332980227,2021-02-19 17:50:08 +08,2021-02-19,17:50:08,+0800,1181472344,businesstimes,The Business Times,,StarHub Q4 net profit up by 3.5% to S$36.1 million on Jobs Support Scheme payouts  https://t.co/jgozACVIUg,en,[],['https://bt.sg/4raW'],[],0,0,0,[],[],https://twitter.com/BusinessTimes/status/1362700992332980227,False,,0,,Singapore,,,,,,[],,,,
