,id,date,time,tweet,hashtags,num_words
37,1283302957191032832,2020-07-15,15:30:42,"@GiovannaJuarezB @MothershipSG work pass is like other countries' ""work visa""  Work Permit is a kind work pass given to foreign domestic helpers and construction workers   https://t.co/mYmQkPOcvF",[],23
38,1280508118728835072,2020-07-07,22:25:00,@psych0ohno HAHAHAHAH she really smth in her brain sial. only left with one child also got issues. UGH THIS HAS GOTTA GO. I hope the new MP will make a change to such foreign workers like these. TIBERRR.,[],37
39,1279762414192300032,2020-07-05,21:01:51,Will the voters make the incumbent party pay for this on 10 July?   Whatever it is there should be deeper reflection on our treatment of foreign workers.   “... cases have exploded among migrant workers who live in the country’s far-flung dormitories.”   https://t.co/rg7JU8a4hU,[],39
40,1278970309119377408,2020-07-03,16:34:18,@GetCoinZoom Such an awesome app that can transfer both crypto and fiat currency in secs. I’ve already earn 50% on zoom token even before it goes “live”! Love it most when I can help foreign workers to send money home without any fees!,[],42
41,1277459135739514880,2020-06-29,12:29:26,"I wonder whether the govt’s initial advise against the need to wear masks and the spike in COVID19 numbers amongst the foreign workers’ quarters, might be a liability to the incumbent in the coming election. 🤔",[],36
42,1275652050567802880,2020-06-24,12:48:43,"Excellent meeting with Minister for Social and Family Development, Mr Desmond Lee @DesmondTSLee. Exchange of best practices on current issues such as social policy, education and support for foreign workers. @SRE_mx @m_ebrard @JulianVenturaV @MSFCares  https://t.co/cMV3ylIDtA",[],29
43,1271401914865860608,2020-06-12,19:20:12,so tone deaf can you stop picking on our foreign workers,[],11
44,1267659941852049409,2020-06-02,11:30:56,Singapore has shone in more ways than one in fight against Covid-19  https://t.co/qg1eVlPhTT via @TODAYonline reduce infrastructure equals less dependence on foreign workers. Offer market wage or higher to keep locals to work.,[],31
45,1264988141997309952,2020-05-26,02:34:10,@THERIThalapathy @leehsienloong @govsingapore Yes nanba..thank you..but at the same time this is bcoz of all foreign workers who contributed in many things for SG's growth earlier through many years..even PM mentioned it in press meet..the way of treat &amp; respect..Chance'ae illa nanba,[],41
47,1263780324883886080,2020-05-22,18:34:44,"don’t get me wrong , i agree with the idea of giving the money to support our frontliners &amp; foreign workers , but yall are taking it too far asking for MORE relief funds when the government set aside BILLIONS .",[],38
48,1263054322574610433,2020-05-20,18:29:51,"No point saying thank you to the foreign workers, please say sorry instead  https://t.co/8ciiBLDYTY she should be taken to task for failures to see the biggest clusters of covid19 when it first emerged. Vote wisely",[],34
49,1262661502399442946,2020-05-19,16:28:55,how many foreign workers do we have living in dormitories,[],10
50,1262410810397044736,2020-05-18,23:52:46,"@bmw2430 @TishaCM Sorry, I beg to disagree. I live here in SG too and aside from the childcare workers (all of them, not just teachers) they also tested foreign workers living in dormitories, all of them, despite being asymptomatic. I have no hanash against what was said that some rich",[],48
51,1261889146408165376,2020-05-17,13:19:51,"It’s a #shame on some people to be calling our foreign workers “cheap” labor. As a #communicator who’s also in the #construction sector, I’ll tell you to weigh your constructive contributions to the society against theirs.  https://t.co/uujtfd3KPp","['shame', 'communicator', 'construction']",36
52,1261765286811725824,2020-05-17,05:07:41,"Singapore Government take care foreign workers, stay home stay safe..IF you want to go outside must wear masks and thank you for Government all everything take care for Foreigner workers...  https://t.co/ZzCupuKjUL",[],31
53,1259661673037590529,2020-05-11,09:48:40,Just heard that there will be a required swab testing for all foreign workers here. Ok na rin. Shokot lang but it's for the best.,[],24
54,1259015547741597698,2020-05-09,15:01:12,"@Comparativist @andnowsheisnot We wouldn't call the construction guys ""foreign domestic workers"". That means maid/helper in sg  https://t.co/hmq5lPUUqH",[],14
55,1258509907164184577,2020-05-08,05:31:58,“Employers of FOREIGN WORKERS who do not contribute to Social Security Organisation (Socso) must find ways to pay for their workers' Covid-19 tests” untuk sape2 yg suka baca tajuk je. Foreign workers bukan Malaysian ye. Jgn baca tajuk je ye.,[],40
57,1254615405747789832,2020-04-27,11:36:37,"As the well-being of the foreign workers, our staff and our surrounding neighbourhood is of utmost importance, we have also implemented strict protocols at the venue to ensure all are following health and safety measures according to MOH’s guidelines.",[],39
58,1253933486504697856,2020-04-25,14:26:54,pretty sure all the foreign workers will be so touched hearing us sing “home” whilst they continue to live in cramped dormitories,[],22
59,1253930309650796544,2020-04-25,14:14:17,@pangsb @TODAYonline Just as Singapore can't be compared with India and Bangladesh vice verse. Keep the foreign workers dormitory clean like our army camps. Regimental way of handling our foreign workers staying in is necessary.,[],32
60,1253929520672858113,2020-04-25,14:11:09,@pin_gpong @TODAYonline Keep enforcement within the foreign workers dormitory,[],7
61,1253677284491313152,2020-04-24,21:28:51,"Have we tested the foreign workers, refugees and prisoners for COVID-19? @KKMPutrajaya @DGHisham @MuhyiddinYassin",[],11
62,1253271392222494721,2020-04-23,18:35:59,Had the privilege to serve the community in Singapore to provide basic food ration to our hard working foreign workers during these challenging times. Bless them all 🙏🏾🙏🏾  https://t.co/cATxvFyZvF,[],27
63,1253160931883769857,2020-04-23,11:17:03,@Kugen2008 Time to test on foreign workers and refugees,[],8
64,1252751866020024321,2020-04-22,08:11:34,@tranquilaPH It’s serious with more than 9k confirmed cases. The spike recently was largely due to spreading among the foreign workers who lived in close proximity in dormitories.,[],27
65,1252565436152991746,2020-04-21,19:50:46,"""Since late March, the Southeast Asian nation has seen a surge in local transmissions that’s largely affected foreign workers housed in tightly packed dormitories, further complicating efforts to curb the spread."" -- @PJHeijmans &amp; @ByFarisMokhtar   https://t.co/M3LLeJwRxb",[],32
66,1252293907087593481,2020-04-21,01:51:48,"725,000 foreign workers here worked hard to build our roads , HDB, MRTs and Airports ! Hear ye' #employers #government #Singaporeans alike . Let's all show them our appreciation s n help as one civilised , kind, and…  https://t.co/lJOHHwoeuz","['employers', 'government', 'singaporeans']",29
67,1252206848591052805,2020-04-20,20:05:52,"1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories  https://t.co/iKcPP5sMrI just locked down on all migrant quarters and deployed our army n police at these quarters",[],26
68,1252196476450562049,2020-04-20,19:24:39,On hindsight Spore Govt should have imposed travel bans (in and out) and nationwide lockdown earlier. And someone took their eyes off the foreign workers community.... ☹️ The comments under the BBC tweet are baffling though. Didn’t know so many people disliked us 🤔,[],43
69,1252179035188277251,2020-04-20,18:15:21,My response to any Xenophobe who speaks ill of foreign workers. Please STFU.  https://t.co/7YhOwTp4wO,[],13
