,Unnamed: 0,Post Description,Post Datetime,Comments,Comment Datetime,num_words
125,231,"It has been almost a week since the circuit breaker kicked in. I continue to receive a lot of feedback on the measures. I try to read all of them although I am unable to reply to them personally. Some say that it’s only a partial lockdown and prefer a full lockdown, which they think will be more effective. Others say the current measures are already too restrictive and causing mental and social problems for themselves and their families. 
I understand that there are some who genuinely find it hard to adjust. We will do our best to support them. But this is a public health crisis, and we have to do what is right and necessary to protect Singaporeans. In theory, we could keep most places open, so long as safe distancing measures are strictly adhered to. But increasingly we see that this is hard to achieve. So tougher measures are necessary. Yesterday, we closed off selected areas in our parks and nature reserves. Today we will be closing all beaches in Singapore.
Remember the bottom line is that all of us must drastically reduce our contact with others for the circuit breaker to be effective.  And we have to sustain this effort not just for a few days but till the end of the month at least. So stay home as much as possible. If you absolutely must go out (eg for food or groceries), keep a safe distance from others, wear a mask, and go home once you are done. 
The health of all Singaporeans depends on each one of us. We will get through this together.",2020-04-11 12:38:33+00:00,Thank you for the hard work!!Can we still jog/walk in the park?,2020-04-11 12:47:31+00:00,14
126,233,"It has been almost a week since the circuit breaker kicked in. I continue to receive a lot of feedback on the measures. I try to read all of them although I am unable to reply to them personally. Some say that it’s only a partial lockdown and prefer a full lockdown, which they think will be more effective. Others say the current measures are already too restrictive and causing mental and social problems for themselves and their families. 
I understand that there are some who genuinely find it hard to adjust. We will do our best to support them. But this is a public health crisis, and we have to do what is right and necessary to protect Singaporeans. In theory, we could keep most places open, so long as safe distancing measures are strictly adhered to. But increasingly we see that this is hard to achieve. So tougher measures are necessary. Yesterday, we closed off selected areas in our parks and nature reserves. Today we will be closing all beaches in Singapore.
Remember the bottom line is that all of us must drastically reduce our contact with others for the circuit breaker to be effective.  And we have to sustain this effort not just for a few days but till the end of the month at least. So stay home as much as possible. If you absolutely must go out (eg for food or groceries), keep a safe distance from others, wear a mask, and go home once you are done. 
The health of all Singaporeans depends on each one of us. We will get through this together.",2020-04-11 12:38:33+00:00,Thank you very much for the bold and necessary decision . Many are not compliant and for the sake of the whole nation we all must comply and care for each other in this way . Enough lives lost and afflicted . Appreciate your leadership 👏👍take care and rest as much as you possibly can .,2020-04-11 12:47:57+00:00,52
127,241,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,👍🏻💛 follow this acc for covid updates!,2020-04-08 08:57:41+00:00,6
128,243,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,"******IMPORTANT REMINDER*****: 14 Day Quarantine for 19800 Foreign  Workers Not Enough. Many infected have no/mild symptoms. Do Read this CNA news link https://www.channelnewsasia.com/news/singapore/covid19-singapore-couple-uk-ncid-mild-symptoms-12606966 : (QUOTE)""“There was no fever, no flu, no anything,” she said. “He only had a cough … a kind of cough once in a couple of hours. For me, when I had my flu, I couldn’t smell and taste, so I thought that was normal for somebody who had just recovered from the flu.”While serving her Stay Home Notice after returning from the UK, what was perplexing for the wife was that her sense of taste and smell still had not returned.“It was frustrating because my body felt well, but I just couldn’t smell and taste,” she said. “At that point our bodies felt perfectly fine, but we didn’t know there was a virus inside of us.""(UNQUOTE) Our taskforce cannot be ""too complacent"". 19800 foreign workers quarantined in 2 dorms ? It is similar to those quarantined in cruise ships. Study those cruise ships cases.  If these 19800 workers are released into the public after 14 Days Quarantine, there may be many ""silent virus carriers"". This would be potentially catastropic. Singapore 1 month ""circuit breaker"" would then be fruitless. Learn from South Korea. They are doing a lot of testing. Think they tested more than 200,000 church members after the church ""widespread explosion"". So, do test these 19800 foreign workers and many more other dorms clusters . Your Approach should be : Take No Chances. Spare No Efforts. And dont be ""too cost calculative"" if say costs is your main concern to test more than 20000 workers. You saved $millions in costs but touchwood, if Singapore exploded like Italy because of ""these costs savings"", Singpore stand to lose $billons in the ""prolonged collapse of Singapore economy"". And Singaporeans and local residents lives and health are worth $trillions if you want to calculate that way. I hope The Elections is not our Govt 1st priorities right now. Not the time to spend too much time, energy, resources on The Election. I for one will always support our Govt. @leehsienloong@gankimyong @ongyekung @teocheehean",2020-04-09 03:15:38+00:00,341
129,244,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,You have close the Parks! Many aunties and uncles make use of the chance to mingle and go to markets together. Some of them meet up to play games like hitting balls on rackets. Go to Bishan park with the macs Donald’s in morning from 7am to 10am and see for yourself,2020-04-09 14:13:15+00:00,51
130,245,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,"Hi Sir, This is a collective observations. Many parks r crowded with ppl. Worst is ppl has no safe distancing at all. And without masks. We think tt smthg needs to be done.  Thx.",2020-04-10 03:05:06+00:00,34
131,246,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,Hi Lawrence. We need stricter CB rules in place asap. The crowds in so called “essential services”  is going to waste all our stay at home efforts.,2020-04-10 03:54:45+00:00,27
132,247,"With the circuit breaker in place, we are adjusting our format for Meet-the-People sessions (MPS) in Limbang. We will still keep MPS open for residents in need of welfare and food vouchers. For all other cases, we will no longer do face-to-face interviews. Instead we will take down the contact details of the residents, and then follow-up with them by phone or email. In this way we can still help residents with their appeals, but do so in a way that is safe and secure for everyone.",2020-04-07 03:48:12+00:00,You are doing a great job. I am very confident that Sg will be ok in May,2020-04-14 12:21:37+00:00,17
133,248,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Is OK. We fully understood and supportive...We knew u guys are racing with time and racing with resources... with all these tightened up measures are nothing and insignificant compared to our nurses and doctors plus ambulance workers and many more front line healthcare workers coz they too do have families too in time of fear, paranoid and dilemma...May GOD Bless them",2020-04-04 04:45:15+00:00,63
134,249,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Hi @lawrencewongst, can you please advise if there are any restrictions around condo swimming pools?",2020-04-04 05:42:52+00:00,14
135,251,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,👏Thank you stay safe take care ur health and efforts.,2020-04-04 08:45:28+00:00,10
136,252,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Dear Mr Wong, thank you and your team for working so tirelessly for Singapore especially during these past few months. You all have ensured we are ready before we go into our ‘Ark’. I’m sure a rainbow awaits us at the end of it. May God grant you the wisdom and please take care of your health.",2020-04-04 09:27:21+00:00,58
137,254,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Suggestion > At Supermarkets Option 11)to have a one way directed pathway in the supermarket . 2)Everyone entering to hand sanitized before entering (If every item to be touched by hundreds a day, source of infection)Option 21) like how we buy school books and uniform, have shoppers fill up what they want and pass it to the staff, just like ordering in a restaurant, then staff gather up and customer receive at cash out . Why? Source of contamination is limited. ~~~~~~~~~~~~~~~~~~~~~~~FastFood and Eateries All food handlers should be gloved.All cash handlers should have hand sanitizers at the side of cashiers at all times . Sanitize before and after handling cash ~~~~~~~~~~~~~~~~~~~~~Public Toilets at CoffeeshopsGo into one unannounced and you can see for yourself the missing > toilet paper > hand soap etc.I hope the ministries understand this is a great moment to check on our systems in place and how we must continue to act on doing the necessary at the serving front and at the public places . Good practices of Cleanliness and hygiene should be regulated and enforced across all services providing to e public including TOILETS as if I want to know how diseases spread, I would go straight into all the public toilets of the place. When one is shown a beautiful room , one will be cautious to walk away leaving it beautiful as it is. Thank you for reading",2020-04-05 00:28:39+00:00,228
138,255,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Suggestion > At Supermarkets Option 11)to have a one way directed pathway in the supermarket . 2)Everyone entering to hand sanitized before entering (If every item to be touched by hundreds a day, source of infection)Option 21) like how we buy school books and uniform, have shoppers fill up what they want and pass it to the staff, just like ordering in a restaurant, then staff gather up and customer receive at cash out . Why? Source of contamination is limited. ~~~~~~~~~~~~~~~~~~~~~~~FastFood and Eateries All food handlers should be gloved.All cash handlers should have hand sanitizers at the side of cashiers at all times . Sanitize before and after handling cash ~~~~~~~~~~~~~~~~~~~~~Public Toilets at CoffeeshopsGo into one unannounced and you can see for yourself the missing > toilet paper > hand soap etc.I hope the ministries understand this is a great moment to check on our systems in place and how we must continue to act on doing the necessary at the serving front and at the public places . Good practices of Cleanliness and hygiene should be regulated and enforced across all services providing to e public including TOILETS as if I want to know how diseases spread, I would go straight into all the public toilets of the place. When one is shown a beautiful room , one will be cautious to walk away leaving it beautiful as it is. Thank you for reading",2020-04-05 00:28:39+00:00,228
139,257,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Dear Minister Wong, thank you and the team for your hard work. I’d like to add if I may - that is to make mask wearing mandatory when we are out. This is crucial especially in enclosed setting like buses, trains. It should not be a choice, left to the people to decide since the govt stand is - wear one if you can’t avoid crowds. There will always be  a group of people who don’t or refuses to wear one for their own reasons. Wearing one is protecting OTHERS  from one’s droplets from coughing, sneezing, talking. We should all and rightfully so, be concerned at the rise of local unlinked cases and the asymptomatic carriers lurking amongst us. We can’t afford to have a tiny chance that some of these people could be asymptomatic and unknowingly be spreading the virus. Now that every resident will get a reusable mask, there is no reason not to mask up when out. I hope people will change the selfish mindset - cloth mask ≠ ineffective (against virus) therefore I won’t wear.  When Malaysia ends her lockdown we will see an influx of people coming in. Temperature scanning can not longer be trusted as a gauge to weed out the infected ones. We need everyone to wear a mask, on top of social distancing measures to further boost containment. Anyone not wearing one should be refused entry to Singapore. This rule should also be applied to trains and buses and crowded places. The seniors, and the sick are the most vulnerable group of people - we must all do what we can as citizens to protect them and to safeguard our healthcare system. Have a restful Sunday with your family Sir. SG United.",2020-04-05 06:56:24+00:00,291
140,258,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,👍that’s a good job!Much appreciated,2020-04-05 07:24:32+00:00,7
141,259,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Thank you all the leaders and their teams working round the clock to provide what's best & safest for all living in Singapore..we know that such measures may not guarantee the number of  cases will reduce, but we know so long everyone is social responsible and play our part, we all shall protect our country together...",2020-04-05 08:12:06+00:00,55
142,261,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Thank you sir. Appreciate all the sleepless nights.,2020-04-05 17:58:22+00:00,8
143,263,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Thank you Mr Wong, YES... Stay safe & stay at home ❤️",2020-04-06 12:53:20+00:00,10
144,264,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Thank you minister! Please take care of yourself 💪🏻#sgunited,2020-04-06 17:00:37+00:00,8
145,265,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Kudos to the multi ministry taskforce. Would the taskforce consider making it compulsory for all commute on public transport and enclosed place (mall with aircon) to wear mask,2020-04-07 03:11:10+00:00,28
146,266,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"While the circuit breaker is in place, we should also implement universal testing (a local lab has devised a 5min rest with a 95% accuracy rate) and round up all Covid infected persons to maximise the effectiveness of cutting off viral transmission within the community... then once the month is up, we should legally mandate (and strictly enforce) all noses and mouths to be covered in public (once u step outta your house for no matter how long and for no matter what purpose)... this will enable us to embrace both defensive (semi-lockdown) and offensive (testing) measures in tandem to combat Covid so we can resume a greater semblance of domestic economic normalcy as soon as possible... the living conditions of our FWs also need urgent and significant improvement bcoz we're only as strong as our weakest link, and right now the FW dorms are looking pretty dodgy...",2020-04-08 00:44:20+00:00,144
147,267,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Dear Minister, is there any consideration to implement any ruling to prohibit employer to allow elderly worker to stay at work, especially in the F&B sector? Elderly is highly vulnerable to the virus and they should be protected. I am still seeing elderly working in hawker center and food venues. I believe more can be done to compensate for the elderly at least during this circuit breaker period and they can have a peace of mind to stay at home yet still getting an income.",2020-04-09 15:16:12+00:00,86
148,268,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Thank you Sir for the hard work! You stay safe too.,2020-04-11 15:55:38+00:00,11
149,269,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Hi sir now that so many worker had infected please investigate if they had sex with the domestic helper.  Is really very scary the helper might got infected too,2020-04-13 19:26:31+00:00,29
150,270,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,"Thank you sir.stay safe,wash your hands",2020-04-17 12:52:24+00:00,6
151,271,"<Nation-wide Circuit Breaker>

The Taskforce has decided to put in place a nation-wide circuit breaker starting for at least a month, starting 7 April, to slow the spread of the virus. 
Under these stringent measures, all workplace premises other than those providing essential services or operating as part of global supply chains will have to close. For these closed premises, the work activities can continue only if all their employees work from home. Schools and IHLs will also be closed and will shift to full home-based learning.

Supermarkets and F&B outlets will remain open. For all F&B outlets, including hawker centres and coffeeshops, dining in will not be allowed - so you can only order food for delivery or takeout.

Essentially, we must all abide by these basic rules:
- Stay at Home. Avoid interactions with anyone outside of your family members who are already living with you
- Go out only if you have to do essential things (like going to work, buying groceries, or doing your daily exercise)
- If you have to go out, and cannot avoid close contact with others, wear a mask.

All of us now have a critical role to play in slowing the spread of the virus. Let us hunker down and beat the virus together.",2020-04-03 13:29:11+00:00,Glad to hear that the government is working to improve the dormitories of our foreign workers. Thank you very much.,2020-05-29 08:12:05+00:00,20
