id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1348589445369495556,1348589445369495556,2021-01-11 19:15:54 +08,2021-01-11,19:15:54,+0800,2449976869,dominicda_costa,Dominic Da Costa,"{'type': 'Point', 'coordinates': [1.30824182, 103.82669377]}","1st full week of the new year in the bag⁣⁣ ⁣⁣ Phase 1 - activated 🚨  🎥 @noccosg   #nocco #noccosg  @nocco @noccohk  ⁣ @ Pure Fitness, Singapore  https://t.co/J5KeX1Q8Xy",en,"[{'screen_name': 'nocco', 'name': 'n@o', 'id': '20301485'}]",['https://www.instagram.com/p/CJ5xVsMlZxt/?igshid=1hehgbx05wyd'],[],0,0,0,"['nocco', 'noccosg']",[],https://twitter.com/Dominicda_Costa/status/1348589445369495556,False,,0,,Singapore,,,,,,[],,,,
1311310197567127552,1311310197567127552,2020-09-30 22:21:28 +08,2020-09-30,22:21:28,+0800,241588277,saniroz,M Saniroz fotography,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",3 Decision during Covid-19 Phase 1-2-3 @ Singapore  https://t.co/ZRwsxLCIkS,en,[],['https://www.instagram.com/p/CFw4C-Fpm0C/?igshid=i4t8lwjk5jy'],[],0,0,0,[],[],https://twitter.com/Saniroz/status/1311310197567127552,False,,0,,Singapore,,,,,,[],,,,
1273609630803886080,1273609630803886080,2020-06-18 21:32:53 +08,2020-06-18,21:32:53,+0800,32277570,kimokomasada,Kimoko Masada,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Have not done a skincare reset in a while and HELLO THERE Chanel! Boy have I missed you! . Pampering my skin to end Phase 1 of the post Circuit Breaker here in Singapore! We are officially entering Phase 2 tomorrow…  https://t.co/fcrh8pJ27Q,en,[],['https://www.instagram.com/p/CBlAd5In_Cc/?igshid=1a6kmwfh003d6'],[],0,0,0,[],[],https://twitter.com/KimokoMasada/status/1273609630803886080,False,,0,,Singapore,,,,,,[],,,,
1273587452364685314,1273587452364685314,2020-06-18 20:04:45 +08,2020-06-18,20:04:45,+0800,23172900,fireopal82,Fireopal,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Dinner on the last day of Phase 1 of Post Singapore Circuit Breaker: Safe Reopening, which started on 2 June till 18 June! We will enter phase 2 tomorrow! Time to enjoy the braised sea cucumber, roasted duck and…  https://t.co/T3IhHRkDbh",en,[],['https://www.instagram.com/p/CBk2YWMDWhn/?igshid=1pnbqo6iw854w'],[],0,0,0,[],[],https://twitter.com/fireopal82/status/1273587452364685314,False,,0,,Singapore,,,,,,[],,,,
1273479413120679936,1273479413120679936,2020-06-18 12:55:26 +08,2020-06-18,12:55:26,+0800,26797204,9d9m,Adam-Francis 🎗,,"As Singapore prepares for Phase 2 tomorrow, some of my friends (you know who you are), and I are preparing for Phase 3.  Please. Our Phase 2 began the day Phase 1 were implemented. 😝🤭🤭🤭",en,[],[],[],0,1,1,[],[],https://twitter.com/9d9m/status/1273479413120679936,False,,0,,Singapore,,,,,,[],,,,
1272516796994609155,1272509946920267776,2020-06-15 21:10:21 +08,2020-06-15,21:10:21,+0800,1482348127,mferrisn,M.Faris.N,,"@FiqPacific This was alll planned out as part of the SCU (Singapore cinematic universe) all part part of phase 1 &amp; 2, the payout, the re-opening, more to come from Tamasek Studios.",en,[],[],[],0,1,1,[],[],https://twitter.com/MFerrisN/status/1272516796994609155,False,,0,,Singapore,,,,,,"[{'screen_name': 'FiqPacific', 'name': 'syafiq', 'id': '859282338'}]",,,,
1272490720301944837,1272490717567303680,2020-06-15 19:26:44 +08,2020-06-15,19:26:44,+0800,23457580,saefarq,Andrew Tan,,"Registered clubs and societies will be allowed to operate at their registered premises, and face-to-face visits at nursing homes can also resume with precautionary measures in place.  Singapore exiting Phase 1 post-circuit breaker!!! #covid19 @STcom",en,[],[],[],0,0,0,['covid19'],[],https://twitter.com/saefarq/status/1272490720301944837,False,,0,,Singapore,,,,,,[],,,,
1272387323821322240,1272387323821322240,2020-06-15 12:35:52 +08,2020-06-15,12:35:52,+0800,163316501,adammaosman,A D A M,,I don’t think so Singapore gonna open in this short time. We are currently in phase 1.  I bet we gonna open at phase 3 which is next month hopefully,en,[],[],[],0,0,1,[],[],https://twitter.com/AdammaOsman/status/1272387323821322240,False,,0,,Singapore,,,,,,[],,,,
1272119008469417985,1272119008469417985,2020-06-14 18:49:41 +08,2020-06-14,18:49:41,+0800,286232329,nataliessh,Natalie Sim ❁,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",We’ve made it through circuit breaker. We’re gonna make it through phase 1 too guys. Virtual pats for y’all!!! 🤍 @ Singapore  https://t.co/5PNxd453qJ,en,[],['https://www.instagram.com/p/CBaanCPlWuE/?igshid=ascjwyb8e5jm'],[],0,0,0,[],[],https://twitter.com/nataliessh/status/1272119008469417985,False,,0,,Singapore,,,,,,[],,,,
1270497886891937792,1270497886891937792,2020-06-10 07:27:55 +08,2020-06-10,07:27:55,+0800,13622,geraldine_angel,ger@ldine @ngel,"{'type': 'Point', 'coordinates': [1.4445, 103.7768]}","Day 9 of phase 1 safe re-opening. Morning glow. #safedistancing @ Woodlands, Singapore  https://t.co/xkJoBdKaCX",en,[],['https://www.instagram.com/p/CBO5aHbpaEs/?igshid=18gvzklmt85ky'],[],0,0,0,['safedistancing'],[],https://twitter.com/geraldine_angel/status/1270497886891937792,False,,0,,Singapore,,,,,,[],,,,
1268034215116967937,1268034215116967937,2020-06-03 12:18:10 +08,2020-06-03,12:18:10,+0800,23172900,fireopal82,Fireopal,"{'type': 'Point', 'coordinates': [1.33211753, 103.77702004]}",Surf and turf with spaghetti! Lunch on day 2 of Post Singapore Circuit Breaker Phase 1! @ Munch @ Ngee Ann Polytechnic  https://t.co/rHOK6DPHpL,en,[],['https://www.instagram.com/p/CA9ZDxQD31U/?igshid=1cmf6rnu3w27b'],[],0,0,0,[],[],https://twitter.com/fireopal82/status/1268034215116967937,False,,0,,Singapore,,,,,,[],,,,
1267799320469872640,1267799320469872640,2020-06-02 20:44:47 +08,2020-06-02,20:44:47,+0800,23172900,fireopal82,Fireopal,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Dinner on Day 1 of Phase 1 of Post Singapore Circuit Breaker: Fishmaw soup with fishballs and chicken nuggets! Yummy! @ Singapore  https://t.co/W878zoMuuA,en,[],['https://www.instagram.com/p/CA7uPadDCx4/?igshid=y7slzbmlq4i6'],[],0,0,0,[],[],https://twitter.com/fireopal82/status/1267799320469872640,False,,0,,Singapore,,,,,,[],,,,
1267693739754938370,1267693739754938370,2020-06-02 13:45:14 +08,2020-06-02,13:45:14,+0800,945125930,alvaromcalderon,Álvaro Morcillo Calderón,,Welcome to Phase 1 #Singapore✨  https://t.co/LEWZSGDeo8,en,[],[],['https://pbs.twimg.com/media/EZfAt8pU8AAB2wl.jpg'],0,3,12,['singapore'],[],https://twitter.com/alvaroMcalderon/status/1267693739754938370,False,,1,https://pbs.twimg.com/media/EZfAt8pU8AAB2wl.jpg,Singapore,,,,,,[],,,,
1267628653321412610,1267628653321412610,2020-06-02 09:26:37 +08,2020-06-02,09:26:37,+0800,712256503944577024,whywendywrites,whywendywrites,"{'type': 'Point', 'coordinates': [1.30104, 103.85876]}","⁣ [Post Circuit Breaker Singapore: Phase 1]⁣⁣ ⁣⁣ Morning Singapore - Post Circuit Breaker more ⁣⁣ ⁣⁣ Today marks the end of 56 days of Circuit Breaker in Singapore. ⁣⁣ ⁣⁣ As we slowly step out of isolation, I am…  https://t.co/ABqhJe2OI0",en,[],['https://www.instagram.com/p/CA6goVrhIsb/?igshid=1pkfv542qh504'],[],0,1,0,[],[],https://twitter.com/whywendywrites/status/1267628653321412610,False,,0,,Singapore,,,,,,[],,,,
1267615566832992257,1267615566832992257,2020-06-02 08:34:36 +08,2020-06-02,08:34:36,+0800,7307222,weewu,Neo Wee Wu,"{'type': 'Point', 'coordinates': [1.3237, 103.9276]}","Phase 1 starts.... @ Bedok, Singapore  https://t.co/6jbvX3MZgc",en,[],['https://www.instagram.com/p/CA6arn4nf4mhgh1atlu8-1s1LIa-toFACZ_FX80/?igshid=1iy5crqkud1z3'],[],0,0,0,[],[],https://twitter.com/weewu/status/1267615566832992257,False,,0,,Singapore,,,,,,[],,,,
1267350298911215616,1267350298911215616,2020-06-01 15:00:32 +08,2020-06-01,15:00:32,+0800,995303623474069504,iryasa_life,Iryasa,"{'type': 'Point', 'coordinates': [1.2813938, 103.8022186]}",#Singapore has handled #Covid19 wonderfully. It's super exciting that #CircuitBreaker ends today &amp; we're entering Phase 1 of resuming activities safely. Please remember to continue to #TakeCareOfYourself and #StaySafe 😍 #IryasaBeauty #NaturalSkincareProducts #PureEssentialOils  https://t.co/QT7zoPt7GZ,en,[],[],['https://pbs.twimg.com/media/EZaIYXUWsAAqWF3.jpg'],0,0,0,"['singapore', 'covid19', 'circuitbreaker', 'takecareofyourself', 'staysafe', 'iryasabeauty', 'naturalskincareproducts', 'pureessentialoils']",[],https://twitter.com/iryasa_life/status/1267350298911215616,False,,1,https://pbs.twimg.com/media/EZaIYXUWsAAqWF3.jpg,Singapore,,,,,,[],,,,
1267298934826901504,1267298934826901504,2020-06-01 11:36:25 +08,2020-06-01,11:36:25,+0800,897670747623006208,peacekitchensg,Peace Japanese Cuisine,"{'type': 'Point', 'coordinates': [1.34235498, 103.77625465]}","End of Extended Circuit Breaker. Start of Phase 1. Let's work together to get Singapore back together. We will continue to absorb GST, offer Island Wide delivery, provide Great Deals and Offers, new operation hours…  https://t.co/MKLBYildMD",en,[],['https://www.instagram.com/p/CA4KsNTHvGr/?igshid=pt5mr3vltkvp'],[],0,0,0,[],[],https://twitter.com/peacekitchensg/status/1267298934826901504,False,,0,,Singapore,,,,,,[],,,,
1267091188894613505,1267091188894613505,2020-05-31 21:50:55 +08,2020-05-31,21:50:55,+0800,83304826,degree_kel_sius,Kelvin Lee,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Hope my #cooking dont just stop here... Today is our last #weekend to the end of #Singapore #CircuitBreaker period starting from 2 June 2020 and to Phase 1 of #safe re-opening.  While most of our social and economic…  https://t.co/TiHijhUbJJ,en,[],['https://www.instagram.com/p/CA2ZSI2BxzO/?igshid=11ctyrltzkfyz'],[],0,0,0,"['cooking', 'weekend', 'singapore', 'circuitbreaker', 'safe']",[],https://twitter.com/degree_kel_sius/status/1267091188894613505,False,,0,,Singapore,,,,,,[],,,,
1267051722553405440,1267051722553405440,2020-05-31 19:14:05 +08,2020-05-31,19:14:05,+0800,129193387,uhwing,Wing ʕ •ᴥ•ʔ,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}",Are you all ready for phase 1? 🤔 @ Singapore  https://t.co/YbcMiS70sM,en,[],['https://www.instagram.com/p/CA2aRlHg1AO/?igshid=sbvmrno7c0bo'],[],0,0,0,[],[],https://twitter.com/uhWing/status/1267051722553405440,False,,0,,Singapore,,,,,,[],,,,
