Unnamed: 0,postUrl,description,commentCount,pubDate,username,postId
2991,https://www.instagram.com/p/CCTcfZ0ngLc/,"""I received an email and there was a person who wrote to me, and said that 'Oh, I saw you on TV and you were wearing bright red. Parliament is not a place to wear bright red'. So i said, 'Oh, okay. That's interesting'.
.
So, you know, people watch for these things, and I don't know that they apply the same attention to the male MPs as to the females, but that's the reality.""
.
20/20/20 is a video series where we have politicians answer 20 questions by 20 people in their 20s.
.
We got Josephine Teo, Minister of Manpower, to answer questions from youths on the Covid-19 outbreak in migrant worker dormitories, the effect of intense public scrutiny on her, women in politics and whether she still plays basketball like she used to.
.
🔴 Want to watch more? Check out our latest videos on the upcoming General Elections on our #GE2020 microsite ➡️ http://ge2020.mothership.sg. You are welcome.",63,2020-07-06T14:30:30.000Z,mothershipsg,2.35e+18
3036,https://www.instagram.com/p/CCJQVYojz8t/,"Here are the 3 best moments from Jamus Lim during the live debate on Jul. 1, including a quick rebuttal to Dr. Vivian Balakrishnan.",296,2020-07-02T15:26:17.000Z,mothershipsg,2.34e+18
3073,https://www.instagram.com/p/CCF4wHDJhno/,"#GE2020 is here. But we haven't forgotten what happened in #GE2015.

Here are some of its finest moments.
.
.
🔴 Want to watch more? Check out our latest videos on the upcoming General Elections on our #GE2020 microsite ➡️ http://ge2020.mothership.sg. You are welcome.",103,2020-07-01T08:00:46.000Z,mothershipsg,2.34e+18
3331,https://www.instagram.com/p/CBXhV62H4Zw/,"The majority of the reported infections are work permit holders residing in foreign worker dormitories. #linkinbio

Photo from SGH/FB.",41,2020-06-13T07:50:45.000Z,mothershipsg,2.33e+18
3334,https://www.instagram.com/p/CBVzIdLnYYU/,They were tested as part of the proactive surveillance of persons who work at dormitories.,19,2020-06-12T15:47:43.000Z,mothershipsg,2.33e+18
3467,https://www.instagram.com/p/CBDmEaIHA4z/,"Yep, it’s called the Singapore Together Pack.

The pack will include: ⠀⠀⠀⠀⠀⠀⠀⠀⠀
🇸🇬A full-sized national cloth flag
🇸🇬A handheld version of the flag
🇸🇬Face masks
🇸🇬Iron-on patches for face masks
🇸🇬Thermometers
🇸🇬Hand sanitisers
🇸🇬A pledge card
🇸🇬Face tattoos
🇸🇬A snack and a drink from a local F&B company",115,2020-06-05T14:07:14.000Z,mothershipsg,2.32e+18
3483,https://www.instagram.com/p/CBAeHzED_hI/,"Gan Soon Peng is a Malaysian working at the Westlite Papan Dormitory, home to about 6,800 migrant workers. When Malaysia announced the MCO on Mar. 18, Gan's commitment to his work compelled him to stay in Singapore, despite not knowing when he would see his family again.

#smolfeature",11,2020-06-04T09:00:31.000Z,mothershipsg,2.32e+18
3557,https://www.instagram.com/p/CA5JUseH2YF/,"To prevent possible reinfection and widespread transmission, Minister for Manpower Josephine Teo mentioned on Jun. 1 that MOM has also worked with DSTA and GovTech on the SG Workpass app, which gives workers a green 'cleared' status to enter the workplace once approval has been granted to both their employer and their dormitory.",42,2020-06-01T12:47:43.000Z,mothershipsg,2.32e+18
3568,https://www.instagram.com/p/CA0mz5BnkDy/,"As of May 30, 11:15pm, there are over 6 million Covid-19 cases worldwide. ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
The U.S. remains the most affected country in the world, with 1.8 million cases, and over 100,000 deaths, while Brazil is catching up, with slightly more reported cases than the U.S. on May 30.

On May 30, Singapore reported 506 new Covid-19 cases, with a total of 34,366 cases thus far. In total, more than 20,000 cases have been discharged from either hospitals or Community Care Facilities. [Please see Page 2 for Singapore's Covid-19 situation.]",36,2020-05-30T18:25:07.000Z,mothershipsg,2.32e+18
3612,https://www.instagram.com/p/CAus1-HnSaa/,"The majority of the reported infections continue to be work permit holders residing in foreign worker dormitories. #linkinbio

Photo from NUH/FB.",33,2020-05-28T11:22:23.000Z,mothershipsg,2.32e+18
