Unnamed: 0,postUrl,description,commentCount,pubDate,username,postId
1826,https://www.instagram.com/p/CF1cK5mHleU/,"This announcement comes after the Covid-19 pandemic moved shoppers online.

It is unclear if any of the closures will be in Singapore. #linkinbio 

Photo by Syahindah Ishak.",154,2020-10-02T08:48:21.000Z,mothershipsg,2.41e+18
1942,https://www.instagram.com/p/CFeiqjwBK5Z/,"Phase 3 might be coming soon. This could mean lifting of social gathering restrictions, and travelling to other countries.

Meanwhile, company-related events like company conferences and retreats can resume, but large-scale social gatherings in the workplace are still not allowed. 

So no company D&D and lucky draw this year, sorry.",294,2020-09-23T11:22:58.000Z,mothershipsg,2.4e+18
1949,https://www.instagram.com/p/CFcNDqLHuHr/,"In a Facebook post, the woman, Juliana Goh, shared her ""horrendous and painful"" experience of bringing her 11-year-old son, who later passed away, to KK Women's and Children's Hospital (KKH) on Aug. 24. 

She highlighted a number of issues that she and her family faced, such as wasting time because they could not locate the A&E entrance, and said that there was ""simply no EMPATHY"" in the customer experience.

In a statement to Mothership, chief operating officer of KKH, Alson Goh, wrote that the hospital deeply appreciated the feedback from Juliana. 

He also said, ""While we had made exceptional provisions to Children's ICU visitation in light of the condition of (Juliana's) son, we do acknowledge that our communication can be improved.""

 #linkinbio to first story

Photo from Juliana Goh / FB & Google maps",266,2020-09-22T13:35:16.000Z,mothershipsg,2.4e+18
1962,https://www.instagram.com/p/CFb_SyxH2Zz/,"The total number of Covid-19 cases in Singapore is now 57,627. #linkinbio

Photo from JurongHealth Campus/FB.",16,2020-09-22T11:35:00.000Z,mothershipsg,2.4e+18
1965,https://www.instagram.com/p/CFb1VVAHnhX/,"Covid-19 is here to stay for the near foreseeable future. How do you adapt to changing work conditions and job uncertainties brought about by the pandemic? #linkinbio

Photo from “Work Play” by Fat Kids are Harder to Kidnap",14,2020-09-22T10:07:58.000Z,mothershipsg,2.4e+18
1979,https://www.instagram.com/p/CFYlABOHJF3/,"The family buys a variety of nonperishable food items and surgical masks and brings them to lower-income neighbourhoods. There, they arrange the items and leave them on cardboard ""tables"" for residents to come by and help themselves. #linkinbio 

Photos by Angela Lim.",64,2020-09-21T03:47:32.000Z,mothershipsg,2.4e+18
1987,https://www.instagram.com/p/CFV3vuOnOhR/,"He got Covid-19 and then he got stronger. #linkinbio

Photo from Dwayne Johnson / IG",202,2020-09-20T02:33:36.000Z,mothershipsg,2.4e+18
2093,https://www.instagram.com/p/CE_Y49JH7up/,"SIA explained the reduction in its operating capacity:

""As previously indicated, the Group expects to operate under 50 per cent of its capacity at the end of financial year 2020/21 versus pre-Covid levels.

Industry groups have also forecast that passenger traffic will not return to previous levels until around 2024.""

#linkinbio

Photo from SIA/Facebook.",62,2020-09-11T09:00:41.000Z,mothershipsg,2.4e+18
2106,https://www.instagram.com/p/CE85kosHlzB/,"Enough is enough, Covid-19. #linkinbio 

Photo from Unsplash",235,2020-09-10T09:48:33.000Z,mothershipsg,2.4e+18
2114,https://www.instagram.com/p/CE6lbnaH1hQ/,"SMS alerts will now also be sent to a smaller group of individuals who were at locations assessed to pose a higher risk of transmission at the same time as Covid-19 cases.

However, the government previously said that people do not need to avoid venues visited by confirmed cases. Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan also emphasised that the government will still notify those at risk and advise on the precautions to take.",14,2020-09-09T12:15:13.000Z,mothershipsg,2.39e+18
2115,https://www.instagram.com/p/CE6k791HGnZ/,"The token is available for free for all residents in Singapore, and every resident in Singapore is encouraged to either download the TraceTogether app or to collect a TraceTogether Token. These updates were announced by Minister-in-charge of the Smart Nation Initiative Vivian Balakrishnan in a virtual press conference by the the Multi-Ministry Taskforce (MTF) on Wednesday (Sep. 9).

This round of distribution will begin in the Jalan Besar and Tanjong Pagar regions, where there is a higher concentration of elderly individuals, and the nextended throughout Singapore progressively.",28,2020-09-09T12:11:10.000Z,mothershipsg,2.39e+18
2124,https://www.instagram.com/p/CE5v6kgH1mr/,"While Singaporeans were encouraged to return amid Covid-19 concerns, the Singaporean lady, Low Wei Si, decided to stay in Svalbard as she feels that it is one of the ""safest places"" to be.

To date, the World Health Organisation reports zero Covid-19 cases in the Svalbard and Jan Mayen Islands.

Low attributes this to just how sparsely populated and how far Svalbard is from the rest of the world. #linkinbio 

Photos from Low Wei Si",283,2020-09-09T04:26:27.000Z,mothershipsg,2.39e+18
2195,https://www.instagram.com/p/CEs4KJZnjlx/,PM Lee on overcoming the Covid-19 crisis in Singapore.,73,2020-09-04T04:28:21.000Z,mothershipsg,2.39e+18
2210,https://www.instagram.com/p/CEqhlPnDxp6/,"PM Lee got emotional at the end of his one and a half hour long speech in Parliament today (Sept. 2), where he highlighted the need to have a prudent attitude towards our reserves, how Singaporeans want more opposition in a PAP-led government, and Singapore's Covid-19 response.",42,2020-09-03T06:35:59.000Z,mothershipsg,2.39e+18
