id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1361037569799032833,1361037569799032833,2021-02-15 03:40:18 +08,2021-02-15,03:40:18,+0800,876080260122427394,trisyashsm,~• 𝔫𝔲𝔯 𝔟𝔞𝔱𝔯𝔦𝔰𝔶𝔞 •~,,"tk tido jugak aku, naseb hbl week",in,[],[],[],0,0,0,[],[],https://twitter.com/trisyashsm/status/1361037569799032833,False,,0,,Singapore,,,,,,[],,,,
1360997334432112642,1360997334432112642,2021-02-15 01:00:25 +08,2021-02-15,01:00:25,+0800,1085512470557384705,faqihcaramel,faqihcaramel,,last 2 days of hbl. lesgooooo,en,[],[],[],0,0,0,[],[],https://twitter.com/faqihcaramel/status/1360997334432112642,False,,0,,Singapore,,,,,,[],,,,
1360582212895313923,1360582212895313923,2021-02-13 21:30:52 +08,2021-02-13,21:30:52,+0800,1890202760,pascalhbl,Pascal Mercier,,I’m feeling so sad 😭 one man can make the difference for so many life’s  @alanlorenzofficial the only one  Our legend passed away ... I can’t believe it 😢😢 Let’s continue his legacy 🙏❤️  https://t.co/NvLK0cKcrh,en,[],['https://www.instagram.com/p/CLO_BMdn74s/?igshid=p5laz3oj8cd'],[],1,0,0,[],[],https://twitter.com/PascalHbl/status/1360582212895313923,False,,0,,Singapore,,,,,,[],,,,
1360504757438173186,1360504757438173186,2021-02-13 16:23:05 +08,2021-02-13,16:23:05,+0800,1002129124683538432,ankehappy,Anke,,#gesslearns #pe #HBL #Sportunterricht Commentary: Your PE teacher’s secret headaches during a year of COVID-19  https://t.co/UcuvJuRTlt,en,[],['https://www.channelnewsasia.com/news/commentary/pe-lessons-teachers-covid-19-primary-school-secondary-education-14145286#.YCeMBqXjU4w.twitter'],[],0,0,0,"['gesslearns', 'pe', 'hbl', 'sportunterricht']",[],https://twitter.com/AnkeHappy/status/1360504757438173186,False,,0,,Singapore,,,,,,[],,,,
1360124004963647489,1360124004963647489,2021-02-12 15:10:07 +08,2021-02-12,15:10:07,+0800,1890202760,pascalhbl,Pascal Mercier,,Happy new year to all my friends from Asia #asia #ncy #newyear #chinesenewyear #healthy #wealthy  https://t.co/9Wq3vjEy8c,en,[],['https://www.instagram.com/p/CLLuplyFyvj/?igshid=ml6sqaupwx2l'],[],0,0,0,"['asia', 'ncy', 'newyear', 'chinesenewyear', 'healthy', 'wealthy']",[],https://twitter.com/PascalHbl/status/1360124004963647489,False,,0,,Singapore,,,,,,[],,,,
1359868207130021888,1359868207130021888,2021-02-11 22:13:40 +08,2021-02-11,22:13:40,+0800,875789556800299008,qilly___,aqil,,When u get married on HBL day but you need the attendance,en,[],[],[],0,0,6,[],[],https://twitter.com/qilly___/status/1359868207130021888,False,https://twitter.com/riidaddy/status/1359505461356224514,0,,Singapore,,,,,,[],,,,
1359714219256541192,1359453227222138881,2021-02-11 12:01:46 +08,2021-02-11,12:01:46,+0800,3112391513,choubeysr,Sanjay choubey,,"@aditi_hbl @newsclickin Don't give up newsclickin, we are with you and now it's common and everyone know who speak against this BJP they creat problem @abhisar_sharma @ndtv @kishanektamorch",en,"[{'screen_name': 'abhisar_sharma', 'name': 'abhisar sharma', 'id': '56627441'}, {'screen_name': 'ndtv', 'name': 'ndtv', 'id': '37034483'}, {'screen_name': 'kishanektamorch', 'name': 'kishaan ekta morcha', 'id': '1233064578759577600'}]",[],[],0,0,1,[],[],https://twitter.com/choubeysr/status/1359714219256541192,False,,0,,Singapore,,,,,,"[{'screen_name': 'aditi_hbl', 'name': 'aditi', 'id': '1734702540'}, {'screen_name': 'newsclickin', 'name': 'NewsClick', 'id': '88394738'}]",,,,
1359496064475172865,1359496063044866049,2021-02-10 21:34:54 +08,2021-02-10,21:34:54,+0800,114480905,nunudottz,Nunudottz,,Bonus! Its my working saturday of HBL session lagi..... ugh why ☹️,en,[],[],[],1,0,0,[],[],https://twitter.com/nunudottz/status/1359496064475172865,False,,0,,Singapore,,,,,,[],,,,
1359400452924735489,1359400452924735489,2021-02-10 15:14:59 +08,2021-02-10,15:14:59,+0800,978602095531216898,edenstinyplanet,fat rat attack,,i went all the way to school only to realise the lecturer texted on teams at 10.30 last night saying there was hbl class today instead i’ll k1ll u,en,[],[],[],0,0,0,[],[],https://twitter.com/edenstinyplanet/status/1359400452924735489,False,,0,,Singapore,,,,,,[],,,,
1359115618688004102,1359115618688004102,2021-02-09 20:23:09 +08,2021-02-09,20:23:09,+0800,4649767152,aniqzailan,أنيق,,yess this coming term they lessening hbl class,en,[],[],[],0,0,2,[],[],https://twitter.com/aniqzailan/status/1359115618688004102,False,,0,,Singapore,,,,,,[],,,,
