,id,date,time,tweet,hashtags,num_words
33,1362967056728006661,2021-02-20,11:27:23,"@WoodsideEnergy, please do not supoort Junta. When he has money from you, he will kill us. Business should not focus only on money but also on reputation. Please stand with us and don't support dictatorship. Thanks. SUPPORT CRPH  #WhatsHappeningInMyanmar #Feb20Coup","['whatshappeninginmyanmar', 'feb20coup']",36
34,1362966871729786881,2021-02-20,11:26:39,"@WoodsideEnergy, please do not supoort Junta. When he has money from you, he will kill us. Business should not focus only on money but also on reputation. Please stand with us and don't support dictatorship. Thanks. SUPPORT CRPH  #WhatsHappeningInMyanmar #Feb20Coup","['whatshappeninginmyanmar', 'feb20coup']",36
35,1362966816121757698,2021-02-20,11:26:26,"@WoodsideEnergy, please do not supoort Junta. When he has money from you, he will kill us. Business should not focus only on money but also on reputation. Please stand with us and don't support dictatorship. Thanks. SUPPORT CRPH  #WhatsHappeningInMyanmar #Feb20Coup","['whatshappeninginmyanmar', 'feb20coup']",36
36,1362966757019852804,2021-02-20,11:26:12,"@WoodsideEnergy, please do not supoort Junta. When he has money from you, he will kill us. Business should not focus only on money but also on reputation. Please stand with us and don't support dictatorship. Thanks. SUPPORT CRPH  #WhatsHappeningInMyanmar #Feb20Coup","['whatshappeninginmyanmar', 'feb20coup']",36
37,1362966413158191107,2021-02-20,11:24:50,"@WoodsideEnergy, please do not supoort Junta. When he has money from you, he will kill us. Business should not focus only on money but also on reputation. Please stand with us and don't support dictatorship. Thanks. SUPPORT CRPH  #WhatsHappeningInMyanmar #Feb20Coup","['whatshappeninginmyanmar', 'feb20coup']",36
38,1362935258077749248,2021-02-20,09:21:02,@WoodsideEnergy We do not intended to disturb your business. Please suspend the contact for a while. As you and your company have a great background and keep further by giving kindness to Myanmar people. Please do not support military junta. #WhatsHappeninglnMyanmar,['whatshappeninglnmyanmar'],39
39,1362927454801833984,2021-02-20,08:50:01,Developers exploring home design tweaks to support remote working  https://t.co/bayeNZe7kW   https://t.co/f0aRJ1oxlR,[],9
40,1362914790801174528,2021-02-20,07:59:42,@WoodsideEnergy Don’t support the Military Junta of #Myanmar in running energy projects. Please be aware about corporate social responsibility. Avoiding to do business with dictators is one of the things global corporation can decide. @Myanmar_Now_Eng @JusticeMyanmar @TostevinM @mrattkthu,['myanmar'],33
41,1362800150893092867,2021-02-20,00:24:10,@WoodsideEnergy Don’t support the Military Junta of #Myanmar in running energy projects. Please be aware about corporate social responsibility. Avoiding to do business with dictators is one of the things global corporation can decide. @Myanmar_Now_Eng @JusticeMyanmar @TostevinM @mrattkthu,['myanmar'],33
43,1362734611369877513,2021-02-19,20:03:44,When celeb do business together @sibayshiok  Please show your warmest support to  our co boss @iamdawnyeoh  https://t.co/0ZT0B3COyz,[],14
44,1362720571759288322,2021-02-19,19:07:57,@JioCare why are your support people asking for my bank statement? It's none of their business. They claim Jio has refunded - I'm  asking them what is the amount refunded and they want me to share my a/c statement. Why?  https://t.co/O8WaPENaxu,[],37
45,1362700992332980227,2021-02-19,17:50:08,StarHub Q4 net profit up by 3.5% to S$36.1 million on Jobs Support Scheme payouts  https://t.co/jgozACVIUg,[],13
46,1362689599936466950,2021-02-19,17:04:52,"Covid-19: Some firms say extended Job Support Scheme won’t save ailing business, others surprised by continued support  https://t.co/aINE8L7GPn via @TODAYonline",[],19
47,1362416468348952576,2021-02-18,22:59:33,"Covid-19: Some firms say extended Job Support Scheme won’t save ailing business, others surprised by continued support  https://t.co/Vwbo2DwxOZ  https://t.co/qsPMn78bDa",[],18
48,1362398757287915523,2021-02-18,21:49:10,"Hi guys , a friend of mine is doing a small business , it would be nice if you guys can just retweet this ☺️💕 Please do support 🙌🏻  IG :  https://t.co/6UNa2Ql3pH  @Tharanisha2  https://t.co/s6nmy7lEpm",[],26
49,1362383502734331907,2021-02-18,20:48:33,"@AlinejadMasih @acitrezzoto Western countries and politician, specially women, should help your fight. They should support you without any condition, without keeping business relationship as more important as human right fights!! I am Italian and I see too many of our politicians that are not doing this!",[],44
51,1362367305011855366,2021-02-18,19:44:11,"I did say they have a tendency to keep mum  ...  And they scream ""Support Black business"" when we buy from Dutch/British people!!!!  ...  All I need is buy two pregnant Bomsmara/Simbra heifers   ...  https://t.co/qUHxUhDf3D",[],33
52,1362359579569455108,2021-02-18,19:13:29,"Get support for recovery, drive #sustainable growth, transform to seize opportunities and make sense of #SGBudget21 fiscal measures, our commentary brings you actionable insights to achieve your business objective and emerge stronger  https://t.co/FdIe2qTP8O #TransformNow","['sustainable', 'sgbudget21', 'transformnow']",30
53,1362355967808036868,2021-02-18,18:59:08,"@aaameju Hi semua, anne ada jual macam macam. boleh follow up dekat thread i okay ❤️ If can, help me rt to support my small business 🥺",[],24
55,1362320137727090691,2021-02-18,16:36:46,"@SimonThomsen Amongst other issues, he’s comparing Google’s business model to FB’s. It sucks for small publishers. But FB makes nothing when someone links to a news article. Blame the code.  It’s transparent when it’s described as a naked play to “support local media”. It’s extortion but...",[],51
56,1362283772520013828,2021-02-18,14:12:16,With this kind of artwork and y'all be asking for free? It's true what they said. The ones who will support your business(es) won't be your friends but rather strangers.,[],28
57,1362216372801994752,2021-02-18,09:44:26,I buat business bukan just nak make money but to make a difference. I baru nak grow my small business kalau ada apa apa yang kurang I mohon leave your comment 🙏🏻😊 Insyallah I boleh baiki ❤️ Thanks for those yang support my business. love youuuuuuu 💞,[],44
58,1362211480247042049,2021-02-18,09:25:00,#BTLifestyle: He's asking you to support the arts in these times  https://t.co/HSmjI5n9I0  https://t.co/lKs1CJacaa,['btlifestyle'],9
59,1362210793320669184,2021-02-18,09:22:16,Join me at #Perspectives21 as business leaders will discuss how organisations can pivot profit to purpose to support a purpose-led and sustainable agenda. Register for free #Sustainability  https://t.co/EsRJSvlMDw  https://t.co/iIRaKaN5is,"['perspectives21', 'sustainability']",24
60,1362193864409436166,2021-02-18,08:15:00,#SGBudget2021: Agri-food sector wants support for training and new technologies  https://t.co/LrAZ0Uw94o  https://t.co/R4hrYL5ahQ,['sgbudget2021'],8
61,1362191348099596288,2021-02-18,08:05:00,Aviation sector to get additional wage support - but vaccination is key  https://t.co/CIDAybpWPe  https://t.co/WccBvWqsQI,[],11
62,1362185559658045440,2021-02-18,07:42:00,Firms need calibrated support to change structurally: panel #SGBudget2021  https://t.co/1UGuRaJudO  https://t.co/XFBDdEZ553,['sgbudget2021'],8
63,1362095707281219584,2021-02-18,01:44:57,@USEmbassyBurma @StateDeptSpox Myanmar Military trying to do every crooked as usual. Myanmar people need international help and support. International action such as sanction as usual will not be effected. US need to be lead more effective ways. Otherwise our leader may pass away in the jail.,[],44
65,1356115485725650946,2021-02-01,13:41:41,#sgjobs: Business Dev Exec to support Sparkline's Digital Sales Team!   https://t.co/h2ttljWhcJ #salesjobs @SparklineGlobal  @wantedlysg,"['sgjobs', 'salesjobs']",8
66,1354492630676070401,2021-01-28,02:13:03,"Hi guys, i hope u guys can support my bestie small business she just started her business 3 days ago hope u guys can show her a lot of love or maybe a RT? Thank youuu❤️❤️",[],35
67,1354073990382280704,2021-01-26,22:29:31,@bookdepository you need to stop accepting bulk orders on your site if your customer support isn’t equipped to handle coordinating with customs and getting the delivery experience right. It’s deceitful and just bad business practice in general. #ux,['ux'],38
