,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
53,1.243061661151318e+18,1.243061661151318e+18,2020-03-26,14:26:09,14314503.0,aaronunkoch,Aaron Koh,,"SG monopoly version should replace Jail with Stay Home Notice.  You land on chance space and pick up chance card that says, ""You landed in Singapore and been served a Stay Home Notice. Go Home! Do not pick up Bak Kut Teh!",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/AaronUnKoch/status/1243061661151318016,0.0,[],"['alright', 'bro', 'kena', 'ke']"
54,1.2427709632903619e+18,1.2427709632903619e+18,2020-03-25,19:11:01,338393618.0,melvinoyx,Melvin Ong,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","I know many of my friends are back from overseas and are currently being quarantined at the moment, and there are also many in other states that are being issued a stay-home notice. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Please act responsibly…  https://t.co/2h3zZldgWi",en,[],['https://www.instagram.com/p/B-J4qW4FrC3/?igshid=5dik3exvmtkc'],[],0.0,0.0,0.0,[],https://twitter.com/Melvinoyx/status/1242770963290361856,0.0,[],"['forget', 'consequ', 'caught', 'break', 'ye', 'seem', 'somewhat', 'extrem', 'mani', 'area', 'sometim', 'work', 'esp', 'crisi']"
55,1.2421123629764076e+18,1.2421123629764076e+18,2020-03-23,23:33:59,528247291.0,nagaprakash97,ℕ𝕒𝕘𝕒,,Cb on birthday kenna stay home notice 😂,en,[],[],[],1.0,0.0,1.0,[],https://twitter.com/nagaprakash97/status/1242112362976407552,0.0,[],"['supervisor', 'came', 'japan', 'one', 'week', 'ago', 'today', 'work', 'week', 'alr', 'arriv', 'compani', 'ask', 'take', 'shn', 'week', 'laugh', 'told', 'us', 'amp', 'like', 'huh', 'would', 'infect', 'us', 'alreadi', 'medyo', 'weird']"
57,1.2420891148763013e+18,1.2420891124142449e+18,2020-03-23,22:01:36,327197191.0,sgsportshub,Singapore Sports Hub,,"Individuals who are feeling unwell, on Leave of Absence or Stay-Home Notice, or have recent travel history to countries or regions placed under travel restrictions by the Singapore Government will also be refrained from entering the venue.",en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/SGSportsHub/status/1242089114876301312,0.0,[],"['eversinc', 'got', 'back', 'mom', 'like', 'leav', 'frozen', 'food', 'groceri', 'door', 'step', 'go', 'hungri', 'feel', 'like', 'monster']"
58,1.2420091995858125e+18,1.242009185287467e+18,2020-03-23,16:44:03,184323820.0,claire_lansonn,Claire Lansonneur,,"4/5 Noticing lots of singaporeans/PRs coming back (especially students). As most recent cases are imported, the SG gov has issued a stay-home notice for all incoming travellers. This WILL help prevent the spread of the virus. Many COVID-19 carriers are asymptomatic.",en,[],[],[],1.0,4.0,23.0,[],https://twitter.com/claire_lansonn/status/1242009199585812480,0.0,[],"['hey', 'thank', 'still', 'week', 'suppos']"
59,1.2416355319449108e+18,1.2413122056198595e+18,2020-03-22,15:59:13,7.514227307302175e+17,_ren_en_,Karen Leow,,@nicole__yu @AidaHelena_BA @Sophie_Shang The only thing I’m looking forward to this week of stay home notice 🏠,en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/_ren_en_/status/1241635531944910849,0.0,"[{'screen_name': 'nicole__yu', 'name': 'Nicole', 'id': '1132407584474980353'}, {'screen_name': 'AidaHelena_BA', 'name': 'Aida Helena', 'id': '27616275'}, {'screen_name': 'Sophie_Shang', 'name': 'Sophie Shang', 'id': '2989331127'}]","['list', 'mandatori', 'shn', 'singapor', 'resid', 'pass', 'holder', 'upon', 'return']"
60,1.2412305387505254e+18,1.2412305387505254e+18,2020-03-21,13:09:56,90432846.0,skycharm,Charm Uy,"{'type': 'Point', 'coordinates': [1.28978, 103.85121]}",L O V E in the midst of C O V I D - 1 9. 🦠♥️ One week LDR plus 2-weeks stay-home notice after his travel to Taiwan.  What can I say?  Counting our blessings despite the challenging times.…  https://t.co/eCdCplLwgg,en,[],['https://www.instagram.com/p/B9-73dcAjhcjFHkI_kcgVq410UgX35MWCDbTIw0/?igshid=1e2qyi3trf1j5'],[],0.0,0.0,0.0,[],https://twitter.com/skycharm/status/1241230538750525440,0.0,[],"['much', 'social', 'distanc', 'procedur', 'done', 'employ', 'employ', 'lot', 'way', 'respons', 'employe', 'complianc', 'employe', 'get', 'sick', 'need', 'provid', 'paid', 'leav', 'meal', 'deliveri']"
61,1.241227771101102e+18,1.2412275870131036e+18,2020-03-21,12:58:56,157541024.0,hiday_att,yat 🇸🇬💞,,@darlingbrando Stuck at home because of 14 days stay at home notice. Hbu?,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/hiday_att/status/1241227771101102080,0.0,"[{'screen_name': 'darlingbrando', 'name': 'Darling Brando', 'id': '985800692102148096'}]","['wah', 'fuck', 'kena', 'compani', 'work', 'wahlannn']"
62,1.2412040777923543e+18,1.2412040777923543e+18,2020-03-21,11:24:47,272796118.0,80subhra,Subhra,,@PMOIndia @narendramodi pls arrest ppl who violate stay home notice. Ppl need to obey rules and can't put others life in danger. Ppl are not taking things seriously.,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]",[],[],0.0,0.0,0.0,[],https://twitter.com/80subhra/status/1241204077792354304,0.0,[],"['march', 'travel', 'enter', 'sg', 'recent', 'travel', 'histori', 'asean', 'countri', 'japan', 'switzerland', 'uk', 'within', 'last', 'day', 'issu']"
63,1.241190880289022e+18,1.2409843418841784e+18,2020-03-21,10:32:20,110144278.0,yagurlmaisy,issa mais,,@bearuangz this 14 days stay home notice thingy ah just kecoh,en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/yagurlmaisy/status/1241190880289021952,0.0,"[{'screen_name': 'bearuangz', 'name': 'MuhdBear', 'id': '1150859517267066881'}]","['afford', 'issu', 'continu', 'trip', 'back', 'philippin']"
65,1.2408234569517097e+18,1.2408234569517097e+18,2020-03-20,10:12:20,257862528.0,shuraimmmm,Shuraim Basir,,"Ever since this stay home notice I’ve been expanding my knowledge of cooking beyond just maggie, spaghetti and fried eggs. HAHAHAH LOVING IT",en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/Shuraimmmm/status/1240823456951709700,0.0,[],"['individu', 'feel', 'unwel', 'leav', 'absenc', 'recent', 'travel', 'histori', 'mainland', 'china', 'iran', 'northern', 'itali', 'republ', 'korea', 'also', 'refrain', 'enter', 'venu']"
66,1.2405879937290035e+18,1.2405879937290035e+18,2020-03-19,18:36:41,23805402.0,nancycnbc,Nancy Hungerford,,"Singapore’s Penalties for non-compliance w/ Stay at Home Notice - Fine up to $10K and/or 6-mth imprisonment for 1st offence                - SG PR, Long-Term Pass Holders: Re-entry permit/passes may be revoked - Foreign employee: Work pass may be revoked",en,[],[],[],1.0,3.0,10.0,[],https://twitter.com/NancyCNBC/status/1240587993729003520,0.0,[],"['man', 'lose', 'pr', 'statu', 'bar', 'singapor', 'breach']"
67,1.2405638050645893e+18,1.2405490120353915e+18,2020-03-19,17:00:34,2886754007.0,btrsofficial,Ben Smith,,@Luke_Hobson1989 Stay at Home Notice (Home quarantine),en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/btrsofficial/status/1240563805064589312,0.0,"[{'screen_name': 'Luke_Hobson1989', 'name': 'Luke Hobson', 'id': '356267752'}]","['coronaviru', 'singapor', 'perman', 'resid', 'breach', 'strip', 'pr', 'statu', 'bar', 'strait', 'time']"
68,1.2402417275306025e+18,1.240235345116975e+18,2020-03-18,19:40:45,244428045.0,fdzfitriiiii,Fadzrul,,@Akmalhakimwee Alright! You too ma bro. Kena stay home notice ke?,en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/fdzfitriiiii/status/1240241727530602496,0.0,"[{'screen_name': 'Akmalhakimwee', 'name': 'amand', 'id': '2320582250'}]",
69,1.2401714166552904e+18,1.2398832052112916e+18,2020-03-18,15:01:21,270497328.0,loolahdoolally,PIA,,"@KiyomiMcfarlane @R_Wayne111 @LT3000Lyall @ianbremmer Not forgetting consequences for those caught breaking the stay home notice. Yes we can be seem as somewhat extreme in many areas, but sometimes it works. Esp in a crisis.",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/LoolahDoolally/status/1240171416655290368,0.0,"[{'screen_name': 'KiyomiMcfarlane', 'name': 'Kiyomi McFarlane 🇺🇸 🗳 🧦 🥑🔰', 'id': '1145833823977951232'}, {'screen_name': 'LT3000Lyall', 'name': 'Lyall Taylor', 'id': '2323253005'}, {'screen_name': 'ianbremmer', 'name': 'ian bremmer', 'id': '60783724'}]",
70,1.2399522974482432e+18,1.2399522974482432e+18,2020-03-18,00:30:39,40859142.0,fafuierice,Fafui,,"My supervisor came from Japan one week ago and today (after working for a week alr after she arrived), the company asked her to take SHN (stay at home notice for 1 week). She was laughing when she told us &amp; we were all like “Huh you would’ve infected us already” 😅 medyo weird",en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/fafuierice/status/1239952297448243206,0.0,[],
71,1.2397798782678344e+18,1.239767268667482e+18,2020-03-17,13:05:31,14838594.0,serrynaimo,Thomas Gorissen,,"@charis You’ll get a 2 week stay home notice from ASEAN, UK, Switzerland. No travel history from Italy, South Korea, China allowed.  https://t.co/XdiMduICl4",en,[],[],['https://pbs.twimg.com/media/ETSVOcwUEAAGXpl.jpg'],1.0,0.0,1.0,[],https://twitter.com/serrynaimo/status/1239779878267834368,1.0,"[{'screen_name': 'charis', 'name': 'Charis \U0001f9cb', 'id': '47614929'}]",
72,1.2397301872788111e+18,1.2397301872788111e+18,2020-03-17,09:48:04,257862528.0,shuraimmmm,Shuraim Basir,,I’m on a Stay home notice eversince I got back and my mom is like leaving frozen food and other groceries at my door step so that I don’t go hungry 😂😂 I FEEL LIKE A MONSTER,en,[],[],[],0.0,0.0,3.0,[],https://twitter.com/Shuraimmmm/status/1239730187278811136,0.0,[],
73,1.2395731153461535e+18,1.2395603312375726e+18,2020-03-16,23:23:55,934547628.0,shakilasiraj,S S,,"@thebuzzards3 Hey thanks , but still I will have the STAY HOME NOTICE 2 weeks I suppose",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/shakilasiraj/status/1239573115346153476,0.0,[],
74,1.2393839679477842e+18,1.2393839679477842e+18,2020-03-16,10:52:19,2240421060.0,theshutterwhale,Mark Chua,"{'type': 'Point', 'coordinates': [1.2800945, 103.8509491]}",List of Countries/Regions with Mandatory 14-Day Stay-Home Notice (SHN) for Singapore Residents and Long-Term Pass Holders upon Return   https://t.co/8ZnQD7hek2  #news #travel #singapore #sg #covid19 #virus,en,[],['https://theshutterwhale.com/blog/2020/3/16/list-of-countriesregions-with-mandatory-14-day-stay-home-notice-shn-for-singapore-residents-and-long-term-pass-holders-upon-return'],[],0.0,0.0,0.0,"['news', 'travel', 'singapore', 'sg', 'covid19', 'virus']",https://twitter.com/theshutterwhale/status/1239383967947784192,0.0,[],
75,1.2393345348411187e+18,1.2393288254664868e+18,2020-03-16,07:35:53,20516440.0,tmllr,Tom Miller,,"Much of the other social distancing procedures have been done through employers. Employers are in a lot of ways responsible for their employee’s well-being and compliance. If your employee gets sick or has a stay-at-home notice, you need to provide paid leave and meal delivery.",en,[],[],[],1.0,0.0,0.0,[],https://twitter.com/tmllr/status/1239334534841118720,0.0,[],
77,1.2391788128496394e+18,1.2391788128496394e+18,2020-03-15,21:17:06,257862528.0,shuraimmmm,Shuraim Basir,,WAH FUCK I KENA STAY HOME NOTICE BY MY COMPANY. WORK FROM HOME WAHLANNN,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Shuraimmmm/status/1239178812849639427,0.0,[],
78,1.2391402237426975e+18,1.2391402237426975e+18,2020-03-15,18:43:46,9.60357872998613e+17,harryc_realtor,Harry Chong Kok Ee,,"#Singapore 11.59pm on March 16, all travellers entering SG with recent travel history to ASEAN countries, Japan, Switzerland or the UK within the last 14 days will be issued a 14-day stay-home notice.   https://t.co/1s5HNj1D9K  #covid19sg #covid19asean  https://t.co/w1t2dpLBmJ",en,[],['https://www.straitstimes.com/singapore/singapore-residents-advised-to-defer-all-non-essential-travel-for-next-30-days-as-part-of'],['https://pbs.twimg.com/media/ETJPdSSU0AML0Bt.jpg'],0.0,0.0,0.0,"['singapore', 'covid19sg', 'covid19asean']",https://twitter.com/HarryC_Realtor/status/1239140223742697472,1.0,[],
79,1.2391361671000228e+18,1.2391361671000228e+18,2020-03-15,18:27:38,26797204.0,9d9m,Adam-Francis 🎗,,I cannot afford to be issued a Stay-home notice if I continue my trip back to the Philippines. 😔💔,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/9d9m/status/1239136167100022785,0.0,[],
81,1.239133538902917e+18,1.239133538902917e+18,2020-03-15,18:17:12,7.850632500439982e+17,gavin_kelleher,Gavin Kelleher,,"Singapore has finally imposed a 2 week Stay Home Notice (SHN) on travel from the UK, which was completely forseeable but still weirdly unnerving  https://t.co/KC4BbyO3Kg",en,[],[],['https://pbs.twimg.com/media/ETJJYmxUEAEmEp_.jpg'],0.0,0.0,1.0,[],https://twitter.com/gavin_kelleher/status/1239133538902917120,1.0,[],
82,1.2352022436006298e+18,1.2352022409582182e+18,2020-03-04,21:55:38,327197191.0,sgsportshub,Singapore Sports Hub,,"Individuals who are feeling unwell, on Leave of Absence or Stay-Home Notice, or have recent travel history to mainland China, Iran, northern Italy* or the Republic of Korea will also be refrained from entering the venue.",en,[],[],[],1.0,2.0,0.0,[],https://twitter.com/SGSportsHub/status/1235202243600629762,0.0,[],
83,1.232608326757671e+18,1.232608326757671e+18,2020-02-26,18:08:20,3193232525.0,desireepakiam,Desiree,,"Man loses PR status, barred from re-entering Singapore after breaching Stay-Home Notice  https://t.co/XtRsbMF22B",en,[],['https://www.channelnewsasia.com/news/singapore/covid19-coronavirus-pr-stay-home-notice-barred-12471954#.XlZDjRikKdw.twitter'],[],0.0,0.0,0.0,[],https://twitter.com/desireepakiam/status/1232608326757670912,0.0,[],
84,1.232573924195459e+18,1.2325706687403336e+18,2020-02-26,15:51:38,10872822.0,sehof,Sense Hofstede,,"Coronavirus: Singapore Permanent Resident who breached stay-home notice stripped of PR status, barred from re-entering - The Straits Times  https://t.co/nYwPuZDVNf",en,[],['https://www.straitstimes.com/singapore/coronavirus-singapore-permanent-resident-who-breached-stay-home-notice-stripped-of-pr?xtor=CS3-18&utm_source=STiPhone&utm_medium=share&utm_term=2020-02-26%2015%3A02%3A09'],[],0.0,1.0,1.0,[],https://twitter.com/sehof/status/1232573924195459072,0.0,[],
