,Post Description,Post Datetime,Comments,Comment Datetime,num_words
5,"Visited NTUC Fairprice at Bukit Panjang Plaza this evening to personally thank the staff who have been working hard to serve our residents and ensure that the shelves are stocked with groceries and essential items. ⠀
⠀
Ending the night with supper at the bustling block 163 coffee shop with my volunteers after our Meet-the-People Session!
 #SGUnited #SGTogether",2020-02-10 15:27:35+00:00,👏👏 u really very Great leader 🙏,2020-02-11 05:51:43+00:00,5
6,"Visited NTUC Fairprice at Bukit Panjang Plaza this evening to personally thank the staff who have been working hard to serve our residents and ensure that the shelves are stocked with groceries and essential items. ⠀
⠀
Ending the night with supper at the bustling block 163 coffee shop with my volunteers after our Meet-the-People Session!
 #SGUnited #SGTogether",2020-02-10 15:27:35+00:00,Thank you MP Vivian for your concern❤️,2020-02-11 05:51:55+00:00,7
7,"Visited NTUC Fairprice at Bukit Panjang Plaza this evening to personally thank the staff who have been working hard to serve our residents and ensure that the shelves are stocked with groceries and essential items. ⠀
⠀
Ending the night with supper at the bustling block 163 coffee shop with my volunteers after our Meet-the-People Session!
 #SGUnited #SGTogether",2020-02-10 15:27:35+00:00,"There are times in life when you embrace fear, I have stopped listening to people’s words, first i doubted but she surprised me. I’ve been earning good profitable income in the stock market without issues or stories you too can earn with a genuine source @trade_with_only_remi",2020-02-11 21:47:17+00:00,47
