,id,date,time,tweet,hashtags,num_words
44,1246127375999553537,2020-04-04,01:28:13,"[MARCH 31, 2020] ""As currently that I'm aware of the COVID-19 is getting worsened. I'm home the whole day. And I'm terrified to notice that, how hard of their lives can survive? It's not just that. We must all stay…  https://t.co/BBYmE0QEt5",[],34
45,1246024332310016002,2020-04-03,18:38:45,"Today, I was coughing so my boss sent me home and told me to go to the doctor because the gov’t spot checks companies. I went to the doctor and he told me my throat is red so he has to issue me an MC (sick leave) for 5 days. And it’s a Stay-At-Home Notice which means I can’t,",[],60
46,1244771951119192065,2020-03-31,07:42:14,That concludes our 14-day #StayHome Notice. 42 SMS location checks and ~10 video interviews. @MOM_sg doing an amazing job of keeping us safe in #Singapore. 🙏🏼#Coronavirus #Covid_19 @leehsienloong #Leadership 🇸🇬  https://t.co/j10j9UTOA8,"['stayhome', 'singapore', 'coronavirus', 'covid_19', 'leadership']",20
47,1244261575529238529,2020-03-29,21:54:11,"While serving my 14 Day Stay-Home Notice (SHN), i did something awesome with a glass mug and some oil. . Stay Safe and Safe Distancing ya big chungus !! .  All pictures inspired by @7theraYT northborders…  https://t.co/jJxIKq9z8U",[],30
49,1244246428483895298,2020-03-29,20:54:00,Just listen and obey for everyone’s safety.... ICA cancels Singaporean's passport for breaching stay-home notice  https://t.co/a07eDpYCYJ,[],14
50,1244179425047932929,2020-03-29,16:27:45,ICA cancels Singaporean's passport for breaching stay-home notice  https://t.co/MrBWl2oVMp,[],6
51,1243708060331151360,2020-03-28,09:14:43,Coronavirus: Man who allegedly breached stay-home notice for bak kut teh likely to be charged  https://t.co/Wbn4XYOP97 yes charged the irresponsible guy with fine and jail time. A lot of Singaporeans are not taking the threat seriously enough,[],35
53,1243061661151318016,2020-03-26,14:26:09,"SG monopoly version should replace Jail with Stay Home Notice.  You land on chance space and pick up chance card that says, ""You landed in Singapore and been served a Stay Home Notice. Go Home! Do not pick up Bak Kut Teh!",[],42
54,1242770963290361856,2020-03-25,19:11:01,"I know many of my friends are back from overseas and are currently being quarantined at the moment, and there are also many in other states that are being issued a stay-home notice. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ Please act responsibly…  https://t.co/2h3zZldgWi",[],35
55,1242112362976407552,2020-03-23,23:33:59,Cb on birthday kenna stay home notice 😂,[],7
57,1242089114876301312,2020-03-23,22:01:36,"Individuals who are feeling unwell, on Leave of Absence or Stay-Home Notice, or have recent travel history to countries or regions placed under travel restrictions by the Singapore Government will also be refrained from entering the venue.",[],36
58,1242009199585812480,2020-03-23,16:44:03,"4/5 Noticing lots of singaporeans/PRs coming back (especially students). As most recent cases are imported, the SG gov has issued a stay-home notice for all incoming travellers. This WILL help prevent the spread of the virus. Many COVID-19 carriers are asymptomatic.",[],40
59,1241635531944910849,2020-03-22,15:59:13,@nicole__yu @AidaHelena_BA @Sophie_Shang The only thing I’m looking forward to this week of stay home notice 🏠,[],14
60,1241230538750525440,2020-03-21,13:09:56,L O V E in the midst of C O V I D - 1 9. 🦠♥️ One week LDR plus 2-weeks stay-home notice after his travel to Taiwan.  What can I say?  Counting our blessings despite the challenging times.…  https://t.co/eCdCplLwgg,[],35
61,1241227771101102080,2020-03-21,12:58:56,@darlingbrando Stuck at home because of 14 days stay at home notice. Hbu?,[],11
62,1241204077792354304,2020-03-21,11:24:47,@PMOIndia @narendramodi pls arrest ppl who violate stay home notice. Ppl need to obey rules and can't put others life in danger. Ppl are not taking things seriously.,[],25
63,1241190880289021952,2020-03-21,10:32:20,@bearuangz this 14 days stay home notice thingy ah just kecoh,[],9
65,1240823456951709700,2020-03-20,10:12:20,"Ever since this stay home notice I’ve been expanding my knowledge of cooking beyond just maggie, spaghetti and fried eggs. HAHAHAH LOVING IT",[],24
66,1240587993729003520,2020-03-19,18:36:41,"Singapore’s Penalties for non-compliance w/ Stay at Home Notice - Fine up to $10K and/or 6-mth imprisonment for 1st offence                - SG PR, Long-Term Pass Holders: Re-entry permit/passes may be revoked - Foreign employee: Work pass may be revoked",[],34
67,1240563805064589312,2020-03-19,17:00:34,@Luke_Hobson1989 Stay at Home Notice (Home quarantine),[],6
68,1240241727530602496,2020-03-18,19:40:45,@Akmalhakimwee Alright! You too ma bro. Kena stay home notice ke?,[],10
69,1240171416655290368,2020-03-18,15:01:21,"@KiyomiMcfarlane @R_Wayne111 @LT3000Lyall @ianbremmer Not forgetting consequences for those caught breaking the stay home notice. Yes we can be seem as somewhat extreme in many areas, but sometimes it works. Esp in a crisis.",[],30
70,1239952297448243206,2020-03-18,00:30:39,"My supervisor came from Japan one week ago and today (after working for a week alr after she arrived), the company asked her to take SHN (stay at home notice for 1 week). She was laughing when she told us &amp; we were all like “Huh you would’ve infected us already” 😅 medyo weird",[],52
71,1239779878267834368,2020-03-17,13:05:31,"@charis You’ll get a 2 week stay home notice from ASEAN, UK, Switzerland. No travel history from Italy, South Korea, China allowed.  https://t.co/XdiMduICl4",[],21
72,1239730187278811136,2020-03-17,09:48:04,I’m on a Stay home notice eversince I got back and my mom is like leaving frozen food and other groceries at my door step so that I don’t go hungry 😂😂 I FEEL LIKE A MONSTER,[],38
