,Post Description,Post Datetime,Comments,Comment Datetime,num_words
14,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,if u nvr do anyth wrong then no need be scared la hor-,2021-01-23 05:07:08+00:00,13
15,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"It’s quite funny how some folks went “intruding privacy” at the start, but after learning how it works, they went “then like that how to catch criminals?”",2021-01-23 05:50:31+00:00,28
16,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,Ah yEs trace Together your new pocket FBI agent,2021-01-23 05:23:25+00:00,9
17,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"It must be only for criminal investigation. Do Not Look at it otherwise- Privacy is important and every citizen's privacy must be respected. Once we are back to normal, safe entry should stop. #respectprivacy",2021-01-23 05:39:50+00:00,32
18,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"Omg a lot of youngsters misunderstood the use all say can track address😂 TT data can track who’s close to you mah, so if the criminals’ TT was near yours, the police knows that the criminal was close to you and also to others, and can eventually know where the criminal is and what he/she did!! Honestly, I was appalled at first, but it helps safekeep resident’s interest by ensuring a safer country! So nothing wrong, anyway if you are under investigation you need to give all the data the police need also so it’s not even surprising and anything to be angry about",2021-01-23 09:12:42+00:00,108
20,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,"Nonsense, they will vaccum as much info as they can from you.",2021-01-23 05:46:16+00:00,12
21,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,THE ENDING HAD ME SCREECHING😭😭🤚,2021-01-23 09:41:47+00:00,5
22,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,I like the auntie. She got style. Only the white flat tokens are nice.,2021-01-23 15:59:00+00:00,14
23,We hit the streets to find out what people think about the use of TraceTogether data for criminal investigations.,2021-01-23 05:01:38+00:00,i agree with the aunty,2021-01-23 05:29:00+00:00,5
25,"Trace(criminals)Together? 🚨🏃🚨

In this week’s podcast episode, we speak to a lawyer to find out what the CPC (Criminal Procedure Code) is, and how concerned you should be about your data being used.

Click the #linkinbio to listen to the full episode.",2021-01-18 13:45:45+00:00,i have kids in my basement,2021-01-18 13:49:33+00:00,6
