,Post Description,Post Datetime,Comments,Comment Datetime,num_words
37,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,someone tell her the Tiananmen Square massacre happened and she’ll disappear into thin air,2020-09-11 08:33:36+00:00,15
38,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Everyone saying “send her back” “go back to your own country” 🤡🤡,2020-09-11 08:50:14+00:00,11
40,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"11 weeks for sneezing at people, but only 8 weeks for abusing someone? gg SG",2020-09-11 11:50:55+00:00,13
41,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"punish her + give her support and treatment lol, it must hurt to feel so frustrated to the point u endanger other people's lives 😔 (not saying that what she did was right tho)",2020-09-11 20:00:21+00:00,31
42,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Shes Taiwanese. ST's headline immediately tells readers her nationality,2020-09-12 01:34:23+00:00,8
43,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,“I am china and I am Taiwan”  probably she meant Taiwan is free from COVID-19! LOL,2020-09-12 07:29:58+00:00,16
45,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,This cunt should be caned!,2020-09-13 03:13:01+00:00,5
47,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"a grown woman...behaving like this. throwing a childish tantrum when he was just doing his job. the poor guard having to be subjected to that especially during a pandemic, that’s dangerous. if she’s stressed or struggling with her mental health, she should seek help from a professional instead causing harm towards others.",2020-10-16 14:02:29+00:00,55
48,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Send her back lah. Don't waste our resources,2020-09-11 03:03:19+00:00,7
51,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Someone tell her China and Taiwan are different countries,2020-09-11 03:12:32+00:00,9
54,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"In addition to the jail sentence, she should be banned from living behind the ground floor. ✌🏻",2020-09-11 03:41:57+00:00,16
55,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"If she's holding a chinese passport she should be hiding it, not displaying it.",2020-09-11 03:42:06+00:00,13
56,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Same old defence; stressed out...depression...blah blah blah,2020-09-11 03:43:34+00:00,9
57,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,Sun Szu Art of DoucheKaren,2020-09-11 03:43:39+00:00,5
58,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,send the karen back to china,2020-09-11 03:46:58+00:00,6
59,"shortly after face masks were made mandatory in places like shopping malls to minimise the spread of covid-19, sun szu-yen and her 10-year-old son were stopped at ion orchard mall for failing to wear them.

sun wrapped her scarf around her mouth, but was not allowed into the mall. she then pulled another scarf out of her bag and indicated that she would use it as a mask.

when she was again denied entry, she sneezed in the guard’s direction and said: “you get it? you get it already!” she also took her passport from her bag and said: “i am china, i am taiwan.”

the guard asked her to leave but she started to scribble over her particulars on the mall's contact tracing form, so they could no longer be seen. when the guard tried to stop her, sun said: “shut up” and “do your work” before leaving.

separately, on june 4 last year, sun threw several items out of her condominium window as she was feeling stressed and frustrated.

a security guard at the condominium told sun to calm down, but she refused and shouted that they could call the police. the guard proceeded to do so.

more details, in the link in bio @todayonline",2020-09-11 03:00:40+00:00,"She may be under stress or anxiety, she need professional medical advice. Forgive her, she also need help.",2020-09-11 03:50:28+00:00,18
62,"moh reminded the public that under the infectious diseases act, it is an offence for anyone to withhold or provide inaccurate information to ministry officials during contact tracing. anyone convicted of an offence under the act is liable to a fine not exceeding s$10,000, imprisonment up to six months, or to both. get the full story #linkinbio",2020-02-27 04:30:48+00:00,Don’t give too many of them pr and citizenship from now on.. . Hope somebody up there can learn a lesson from this.,2020-02-27 05:39:57+00:00,23
63,"moh reminded the public that under the infectious diseases act, it is an offence for anyone to withhold or provide inaccurate information to ministry officials during contact tracing. anyone convicted of an offence under the act is liable to a fine not exceeding s$10,000, imprisonment up to six months, or to both. get the full story #linkinbio",2020-02-27 04:30:48+00:00,Yes. Another job well done by the gahmen.,2020-02-27 05:45:39+00:00,8
69,"moh reminded the public that under the infectious diseases act, it is an offence for anyone to withhold or provide inaccurate information to ministry officials during contact tracing. anyone convicted of an offence under the act is liable to a fine not exceeding s$10,000, imprisonment up to six months, or to both. get the full story #linkinbio",2020-02-27 04:30:48+00:00,Foreign? I wonder which country?,2020-02-27 17:45:12+00:00,5
70,"moh reminded the public that under the infectious diseases act, it is an offence for anyone to withhold or provide inaccurate information to ministry officials during contact tracing. anyone convicted of an offence under the act is liable to a fine not exceeding s$10,000, imprisonment up to six months, or to both. get the full story #linkinbio",2020-02-27 04:30:48+00:00,Cannot be trusted at all Moh his doctor performed surgery and cause our citizens permanently disabilities or dies. They Don’t bear for any responsibility. No interested at all in this government sector MOH.,2020-02-27 18:28:22+00:00,34
71,"moh reminded the public that under the infectious diseases act, it is an offence for anyone to withhold or provide inaccurate information to ministry officials during contact tracing. anyone convicted of an offence under the act is liable to a fine not exceeding s$10,000, imprisonment up to six months, or to both. get the full story #linkinbio",2020-02-27 04:30:48+00:00,During SARS period we didnt open up as much as now.  Lesser foreigners and stricter rules to become citizens.  So easy to control.  Now like issuing citizenship and PR like giving out toilet papers.  And I know some  of these people don't have good certificate or skills to show.  Even Singaporean can do their jobs.  Last time I witnessed a mentally ill PR getting Social Service assistant.  Why such quality people can become PR???,2020-02-29 04:14:23+00:00,73
