,id,date,time,tweet,hashtags,num_words
0,1360802824599130117,2021-02-14,12:07:30,Kicking off the Lunar New Year right!!!  We're leading an ideation workshop for aspiring business students as part of Ziska Virtual Budding Entrepreneurship  Program 2021! #vr #homebasedlearning #edutech #entrepreneurship @christconsulting @ziksa_edu @sujithboddu12  https://t.co/PVsKDAet9H,"['vr', 'homebasedlearning', 'edutech', 'entrepreneurship']",23
1,1358708707958296577,2021-02-08,17:26:14,@sarahcoldheart due to high demand from home-based learning. ugh profiteering. SG also high demand wat but only the Switches and PS5 got price hike lololol,[],22
2,1332222588148346881,2020-11-27,15:19:51,"Indonesia smartphones +21% YoY in 3Q20 due to pent-up lockdown demand, home-based learning. Vivo still led, Xiaomi moved past Samsung to #3 via @febrianris @IDCIndo  https://t.co/C0HJbUAjdl",[],18
3,1319081612076707841,2020-10-22,09:02:18,FML. Today home based learning and I’m in the grab otw to RP.. 💸💸,[],14
4,1310270954665209856,2020-09-28,01:31:53,tak keje = every other day buat elearning kat rumah. i feel like im doing HBL at home. home based learning cos of HL 😅😝,[],23
5,1306117879906009088,2020-09-16,14:29:03,Our #VR work from @NUSingapore! @NUSResearch VR supports experiential learning during home-based learning and remote teaching and learning.,['vr'],14
7,1281790120824377346,2020-07-11,11:19:13,Home Based Learning | Episode 2 | Kushumbum Kunnaymayum |  Comedy Web Series 🥰🥰🥰  The wait is finally over!!! Thank you all for your overwhelming support and encouragement for K&amp;K Team!!!👍👍   Here is our to be…  https://t.co/bGmeBi5BY8,[],32
8,1280950580421115904,2020-07-09,03:43:11,and its home based learning,[],5
9,1278911389872996352,2020-07-03,12:40:11,How do you end a term of Home Based Learning and School Based Learning under social distancing measures? With Crazy Hair Day of course. Thank you Year 5 for making this happen. #weareAIS #Cognitaway  https://t.co/rvQ63yb6ua,"['weareais', 'cognitaway']",31
11,1273420139527049216,2020-06-18,08:59:54,"Posted withregram • @lessonsgowhere In end May 2020, LGW conducted a survey on the state of home-based learning among adult learners. We would like more of you to provide inputs to help us understand how adults feel…  https://t.co/2RUzrZPVVj",[],33
12,1271748456609017856,2020-06-13,18:17:14,"@intrepidteacher You know, I think the home based learning has helped this self direction and personalised pathways etc flourish to a greater extent than at school.",[],25
13,1270928826860625922,2020-06-11,12:00:19,"#homebasedlearning has been a whirlwind of adventure. We're blessed to have the resources to think out of the 📦, delivering w/ Pre-K through engaging &amp; interactive ways w/ a one stop portal for easy access to books &amp; websites. #virtualclassroom #GEMSSingapore #EYPYGEMS  https://t.co/jdRhvYB34P","['homebasedlearning', 'virtualclassroom', 'gemssingapore', 'eypygems']",33
14,1267448202631843848,2020-06-01,21:29:34,Home-based learning restarts tomorrow. I can feel my blood pressure skyrocket.,[],10
15,1267279223992971266,2020-06-01,10:18:06,"In Pre-K, we encourage creativity &amp; togetherness while learning 🌈 in a bilingual manner. Inviting Ss &amp; families to snap photo/s wearing the same colour/s &amp; have fun! We also do it travelling in style, recognise these places in SG🇸🇬?@GEMS_Singapore #EYPYGEMS #homebasedlearning  https://t.co/FIuitCuH9m","['eypygems', 'homebasedlearning']",37
16,1266213824144658432,2020-05-29,11:44:35,Wild fires  “I struck the match but you lit the fire. Burning down the branches.”  How is everyone coping with Isolation?  With Home Based Learning &amp; Kids entertainment there has been less time to post on social…  https://t.co/dAJPu6DYnH,[],36
17,1262944554317045760,2020-05-20,11:13:40,JRT 🏐 Academy is launching series of home based 🏐 activities in aiding keen volleyball enthusiastic individual in learning fundamental moments in Volleyball. 🏐 Coach @hologrambyryan presents 1️⃣ to 5️⃣ fingers…  https://t.co/YHqixtyNHl,[],25
