username,comments,timestamp,postUrl,pubDate,description
gankoktiong,Wishing a merry time ahead for our maritime sector.,2021-03-01T02:17:06.000Z,https://www.instagram.com/p/CL25T0ssRTC/,2021-03-01T01:30:34.000Z,"We officially started the Sea-Air Vaccination Exercise for our frontliners working at our borders on 18 Jan 2021. 

The attached graph shows the progress made in the maritime sector. 

The top horizontal line shows the number of frontline workers eligible - 18k. 

The first line bordering the blue area shows the number that got their first dose over the last 1.5 months. The number now stands at 17.6k, or 98% of eligible frontline maritime personnel. 

The second line bordering the green area shows the number who have received the second dose of the COVID-19 vaccine. 16.7k have, and in the coming days, almost all would have. 

This means that substantially all frontline maritime workers will be vaccinated, and this is a major step in securing our borders and minimising import cases infiltrating our community, and strengthening international confidence in our maritime hub. 

I thank the various stakeholders - @maritime_sg, EDB, EnterpriseSG, SMOU, SOS, SSA, ASMI, @moh_singapore, Fullerton Health, maritime companies, and also workers and their families, for their tremendous support. 

#MaritimeSGSteadyLah
#MaritimeSG"
genie.sg,Very nice of you to be profiling your team of MPs. Good leadership! 😊,2021-02-27T09:58:17.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
zhangrixian,"Spore should look into the efficiency of public service so that people can take bus or MRT  to work. But my area has the worst public transport in Spore, it is at Petir Road, I used to wait for bus no. 973 for 11 to 14 mins during peak hour to go home. Complained many times to MP but nothing done, worst thing is only one bus service is available😭😭",2021-02-27T12:26:41.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
ambigaidas,Loved their speeches. 😍,2021-02-27T10:01:59.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
p_tsl,"I strongly disagree that we use “incentives “ in whatever form to encourage people to vaccinate. Vaccination is to protect oneself, our loved ones, friends, our community and ultimately out country. These itself is an incentive ! Otherwise it’s pure selfish behavior. Why must we incentivize Singaporean for every single thing? What culture are we inculcating? Citizens must learn to behave responsibly.",2021-02-27T10:13:37.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
a4facility,😍😍😍,2021-02-27T10:47:58.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
evone_charging,"Dr.Lim also ask parliament "" the ideal ratio of Charging point to EV"" . This is a technological question for industrialist to answer.",2021-02-27T10:41:30.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
alawkc,👏👏👏🙌😍,2021-02-28T01:37:57.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
gps_karynn,👏👏👏,2021-02-27T12:03:52.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
na.th669,สวัสดีค่ะ👏😍,2021-02-27T11:28:44.000Z,https://www.instagram.com/p/CLypkdUstCH/,2021-02-27T09:56:04.000Z,"My fellow Sembawang GRC MPs spoke in Parliament during the Budget Debate over the last two days.

Dr Lim Wee Kiak called for the rebate package for taxi and private hire drivers to be brought forward, which Government has followed up on.

Ms Mariam explained why when evaluating Singaporeâ€™s carbon emission, we need to take into account of the fact that Singapore is a city state which provides aviation, maritime and chemical processing services to the rest of the world.

Ms Poh Li San spoke about how Singapore, despite its limitations, has set a good international example on sustainability and conservation.

Mr Vikram Nair had useful suggestions on how to encourage more people to receive Covid-19 vaccinations.

Thank you to the voices of Sembawang MPs! #MakeSembawangSpecial"
