id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1361094947085185024,1361094947085185024,2021-02-15 07:28:17 +08,2021-02-15,07:28:17,+0800,1354375054109401089,cityindexsg,CITY INDEX SINGAPORE,,Despite a softer US #CPI last week US 10yr yields traded to new cycle highs at 1.21%.  Prospects of a larger US stimulus package &amp; vaccine progress the drivers.  This should continue to help #USDJPY retest near term resistance 105.70 area.   #rates  #yields #bonds #curve,en,[],[],[],0,0,0,"['cpi', 'usdjpy', 'rates', 'yields', 'bonds', 'curve']",[],https://twitter.com/CityIndexSG/status/1361094947085185024,False,,0,,Singapore,,,,,,[],,,,
1360874485772152833,1360874485772152833,2021-02-14 16:52:15 +08,2021-02-14,16:52:15,+0800,809083181601275907,singaporejobs88,Singapore Jobs,,UK's Johnson to host virtual G7 meeting to push for global vaccine roll-out  https://t.co/fKg1IxlJUF #singapore #jobs,en,[],['https://bit.ly/3akcDBo'],[],0,0,0,"['singapore', 'jobs']",[],https://twitter.com/SingaporeJobs88/status/1360874485772152833,False,,0,,Singapore,,,,,,[],,,,
1360769072254709760,1360769072254709760,2021-02-14 09:53:23 +08,2021-02-14,09:53:23,+0800,984984713411489792,mytipsntrips,Mytipsntrips.com,,#Coronavirus #vaccine #scam text messages appear locally   https://t.co/5tp5dx1PdM  #Singapore #Malaysia #Indonesia #Batam #Medan #Siantar #batak #scamalert  #sinaga  https://t.co/OvnDnK7yaD,en,[],['http://www.mytipsntrips.com/coronavirus-vaccine-scam-text-messages-appear-locally/'],['https://pbs.twimg.com/media/EuJsQSzVEAIHEXZ.jpg'],0,0,0,"['coronavirus', 'vaccine', 'scam', 'singapore', 'malaysia', 'indonesia', 'batam', 'medan', 'siantar', 'batak', 'scamalert', 'sinaga']",[],https://twitter.com/mytipsntrips/status/1360769072254709760,False,,1,https://pbs.twimg.com/media/EuJsQSzVEAIHEXZ.jpg,Singapore,,,,,,[],,,,
1360542322090512384,1360542322090512384,2021-02-13 18:52:21 +08,2021-02-13,18:52:21,+0800,809083181601275907,singaporejobs88,Singapore Jobs,,"Scallops, vaccines and Tesla: The wild world of blockchain and cryptocurrency  https://t.co/jh8NfSgzCN #singapore #jobs",en,[],['https://zd.net/379bY3I'],[],0,0,0,"['singapore', 'jobs']",[],https://twitter.com/SingaporeJobs88/status/1360542322090512384,False,,0,,Singapore,,,,,,[],,,,
1360522030236356608,1360495230592589825,2021-02-13 17:31:43 +08,2021-02-13,17:31:43,+0800,1344630969022566404,dshawnkumar,Shawn Kumar,,@Khairykj How difficult is it for Malaysia to learn how to control the pandemic and plan for the vaccines from Singapore.. Dear Sir @LawrenceWongST please teach these idiots @MuhyiddinYassin &amp; @IsmailSabri60 how to manage like SG..,en,"[{'screen_name': 'lawrencewongst', 'name': 'lawrence wong', 'id': '282161299'}, {'screen_name': 'muhyiddinyassin', 'name': 'muhyiddin yassin', 'id': '274322871'}, {'screen_name': 'ismailsabri60', 'name': 'ismail sabri', 'id': '150566521'}]",[],[],0,0,1,[],[],https://twitter.com/DShawnKumar/status/1360522030236356608,False,,0,,Singapore,,,,,,"[{'screen_name': 'Khairykj', 'name': 'Khairy Jamaluddin 🇲🇾🌺', 'id': '18901882'}]",,,,
1360077606243115012,1360077606243115012,2021-02-12 12:05:45 +08,2021-02-12,12:05:45,+0800,1246628360119136256,epochtimestoday,The Epoch Times (Singapore),,"Deaths of Elderly Who Recovered From #COVID19, but Died After #vaccine, Raise Questions   https://t.co/6RZl3nxo66",en,[],['https://epochtimes.today/deaths-of-elderly-who-recovered-from-covid-19-but-died-after-vaccine-raise-questions/'],[],0,0,0,"['covid19', 'vaccine']",[],https://twitter.com/epochtimestoday/status/1360077606243115012,False,,0,,Singapore,,,,,,[],,,,
1360077418648772609,1360077418648772609,2021-02-12 12:05:00 +08,2021-02-12,12:05:00,+0800,1309017262008012801,phixsg,phixsg,,Have you got your Covid-19 vaccine yet? Why not download Phix while waiting?😷 #covid19 #phixsg #phixcustomer #phixapp #singapore #singaporeapp #vaccine #googleplaystore #appstore #meme   https://t.co/zOU1bpLPyD  https://t.co/E5Rvja7c9G,en,[],['http://bit.ly/2LtdmGO'],['https://pbs.twimg.com/media/Et1Ki7tVkAANBdB.png'],0,0,0,"['covid19', 'phixsg', 'phixcustomer', 'phixapp', 'singapore', 'singaporeapp', 'vaccine', 'googleplaystore', 'appstore', 'meme']",[],https://twitter.com/phixsg/status/1360077418648772609,False,,1,https://pbs.twimg.com/media/Et1Ki7tVkAANBdB.png,Singapore,,,,,,[],,,,
1360077279238393857,1360077279238393857,2021-02-12 12:04:27 +08,2021-02-12,12:04:27,+0800,1246628360119136256,epochtimestoday,The Epoch Times (Singapore),,#Authorities #Investigating After #COVID19 #vaccine Recipients Develop #rare #Blood #Disorder    https://t.co/UXw3MpGxT0,en,[],['https://epochtimes.today/authorities-investigating-after-covid-19-vaccine-recipients-develop-rare-blood-disorder/'],[],0,0,0,"['authorities', 'investigating', 'covid19', 'vaccine', 'rare', 'blood', 'disorder']",[],https://twitter.com/epochtimestoday/status/1360077279238393857,False,,0,,Singapore,,,,,,[],,,,
1360053007551987715,1360053007551987715,2021-02-12 10:28:00 +08,2021-02-12,10:28:00,+0800,115624161,yahoosg,Yahoo Singapore,,"Most mutations are meaningless, but others can make a virus more contagious, deadly or resistant to vaccines and treatment.    https://t.co/3L9xYX69MY",en,[],['https://bit.ly/2Z8P2gw'],[],0,1,0,[],[],https://twitter.com/YahooSG/status/1360053007551987715,False,,0,,Singapore,,,,,,[],,,,
1359887416555827207,1359887416555827207,2021-02-11 23:30:00 +08,2021-02-11,23:30:00,+0800,115624161,yahoosg,Yahoo Singapore,,"In the US, 36 vaccine recipients have reported immune thrombocytopenia – a lack of platelets, a blood component essential for clotting. It is currently unclear whether this is linked to the vaccine shots.   https://t.co/qeWEFkxIb0",en,[],['https://bit.ly/3a5OBtQ'],[],0,0,0,[],[],https://twitter.com/YahooSG/status/1359887416555827207,False,,0,,Singapore,,,,,,[],,,,
