id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1364570027903623169,1364570027903623169,2021-02-24 21:37:01 +08,2021-02-24,21:37:01,+0800,1031476786670972928,the_clc_sg,Centre For Liveable Cities,,"The co-chair of Singapore's multi-ministry Covid-19 taskforce, Minister Lawrence Wong, talks about Singapore's response to the Covid-19 pandemic and reflects on its long-term implications for the city-state:  https://t.co/dU4VPzH3u5 Image source: National University Hospital  https://t.co/16x29Lk5PT",en,[],['http://go.gov.sg/bc121urbsol3'],['https://pbs.twimg.com/media/Eu_tNS-XIAAenKn.jpg'],0,0,0,[],[],https://twitter.com/The_CLC_SG/status/1364570027903623169,False,,1,https://pbs.twimg.com/media/Eu_tNS-XIAAenKn.jpg,Singapore,,,,,,[],,,,
1362976053287821313,1362976053287821313,2021-02-20 12:03:08 +08,2021-02-20,12:03:08,+0800,44290654,yperic,Eric Cheng,,Singapore on the lookout for more vaccine options: Lawrence Wong  https://t.co/WqC5piq00J,en,[],['https://www.straitstimes.com/singapore/singapore-on-the-lookout-for-more-vaccine-options-lawrence-wong'],[],0,0,0,[],[],https://twitter.com/yperic/status/1362976053287821313,False,,0,,Singapore,,,,,,[],,,,
1362962797894590469,1362962797894590469,2021-02-20 11:10:28 +08,2021-02-20,11:10:28,+0800,27378369,chinesepop,Laremie Tan,,Tighter COVID-19 measures will remain for a few weeks after Chinese New Year festivities: Lawrence Wong   https://t.co/cstWcKwIC1,en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-tighter-measures-few-weeks-after-chinese-new-year-14237090'],[],0,0,0,[],[],https://twitter.com/Chinesepop/status/1362962797894590469,False,,0,,Singapore,,,,,,[],,,,
1362959787172843524,1362959787172843524,2021-02-20 10:58:30 +08,2021-02-20,10:58:30,+0800,27378369,chinesepop,Laremie Tan,,Tighter Covid-19 measures will remain for a few weeks after Chinese New Year festivities: Lawrence Wong  https://t.co/oCM8MR14Vp  Download the TODAY app at  https://t.co/pzP2j5QBya,en,[],"['https://bit.ly/3aDvAPu', 'http://www.todayonline.com/apps']",[],0,0,0,[],[],https://twitter.com/Chinesepop/status/1362959787172843524,False,,0,,Singapore,,,,,,[],,,,
1362877140488704000,1362877140488704000,2021-02-20 05:30:05 +08,2021-02-20,05:30:05,+0800,1015456945447170048,hiremaidea,hiremaid.com.sg,,Singapore on the lookout for more vaccine options: Lawrence Wong  https://t.co/uaznzQ1mYO,en,[],['http://dlvr.it/Rt4ZBx'],[],0,1,0,[],[],https://twitter.com/HIREMAIDEA/status/1362877140488704000,False,,0,,Singapore,,,,,,[],,,,
1362874362320150530,1362874362320150530,2021-02-20 05:19:03 +08,2021-02-20,05:19:03,+0800,37874853,straits_times,The Straits Times,,Singapore on the lookout for more vaccine options: Lawrence Wong  https://t.co/2fIzo5Xo4i,en,[],['http://dlvr.it/Rt4Xyg'],[],0,1,0,[],[],https://twitter.com/straits_times/status/1362874362320150530,False,,0,,Singapore,,,,,,[],,,,
1362763382311411719,1362763382311411719,2021-02-19 21:58:03 +08,2021-02-19,21:58:03,+0800,41085467,todayonline,TODAY,,Tighter Covid-19 measures will remain for a few weeks after Chinese New Year festivities: Lawrence Wong  https://t.co/hOQhDQ5Kmo  https://t.co/elEIavCzHO,en,[],['https://tdy.sg/37tRwLa'],['https://pbs.twimg.com/media/EumCEv_UUAU5v6D.jpg'],0,4,6,[],[],https://twitter.com/TODAYonline/status/1362763382311411719,False,,1,https://pbs.twimg.com/media/EumCEv_UUAU5v6D.jpg,Singapore,,,,,,[],,,,
1362759836748845063,1362759836748845063,2021-02-19 21:43:58 +08,2021-02-19,21:43:58,+0800,954209013184385024,leong328kok,Tan Kok Leong,,Tighter COVID-19 measures will remain for a few weeks after Chinese New Year festivities: Lawrence Wong  https://t.co/pBgwYCdeNN,en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-tighter-measures-few-weeks-after-chinese-new-year-14237090#.YC_AXXy0pDQ.twitter'],[],0,0,0,[],[],https://twitter.com/Leong328Kok/status/1362759836748845063,False,,0,,Singapore,,,,,,[],,,,
1362759069723893764,1362759069723893764,2021-02-19 21:40:55 +08,2021-02-19,21:40:55,+0800,38400130,channelnewsasia,CNA,,"VIDEO: Another 1 million people in Singapore are expected to receive the first dose of their #COVID19 vaccine by early April, says co-chair of the #COVID19 multi-ministerial task force Lawrence Wong  https://t.co/RkNBDOS7SZ   https://t.co/ZpkB9pK8WW",en,[],"['https://cna.asia/3s7BPRF', 'https://www.youtube.com/watch?v=fqBTDA6YPAI']",[],1,7,8,"['covid19', 'covid19']",[],https://twitter.com/ChannelNewsAsia/status/1362759069723893764,False,,0,,Singapore,,,,,,[],,,,
1362749268633608193,1362749268633608193,2021-02-19 21:01:58 +08,2021-02-19,21:01:58,+0800,44290654,yperic,Eric Cheng,,Tighter COVID-19 measures will remain for a few weeks after Chinese New Year festivities: Lawrence Wong  https://t.co/sYYsJkDHil,en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-tighter-measures-few-weeks-after-chinese-new-year-14237090#.YC-2u3tQGwg.twitter'],[],0,0,0,[],[],https://twitter.com/yperic/status/1362749268633608193,False,,0,,Singapore,,,,,,[],,,,
