,fullname,postid,timestamp,username,image_desc,text,comments
0,Lee Hsien Loong,2.27345E+18,26/3/2020 23:17,leehsienloong,"Photo by Lee Hsien Loong on March 26, 2020.","Took part in an Extraordinary Virtual @g20org Leaders’ Summit this evening. It was called by Saudi Arabia, holding the G20 Presidency this year, to discuss the COVID-19 pandemic. The outbreak has permeated and changed all the norms of our daily lives — including the way business is conducted.

This is a global crisis, and needs a global solution. I called on the leaders to collaborate in three areas:

1. Public health — helping one another fight the outbreak;
2. Our economies — to save businesses and our citizens’ jobs; 
3. Science and research — to find a treatment or vaccine for COVID-19, and prepare for future pandemics.

The pandemic will eventually end, but it will not be the last one the world faces. We must learn from our experiences, and emerge stronger and more resilient from them. – LHL (MCI Photo by Zinkie Aw)","['U sie only sg will be happy', 'Seems too Busy with things Out here Boss...!! 👏👏🙌', 'I like your tea 🍵 cup', '❤️👏', '❤️ take care mr prime minister', '一个人坐着，帅气哦😇', '💕👏👏👏', '👍👍👍', '🙌🙌👏👏😍', '🎉', 'Take care, dear Pm Lee', '@tien_angel_2404 giống ghế cty mình heng', '👏', ""That's really cool"", 'Stay strong Mr Prime Minister! Your speech never fails to lift up the spirit of Singaporeans and  give assurance that we can make it through together!', '👏👏👍👍❤️❤️', '👍👍👍🙏🙏🙏', '😊👏 Singapore Boleh', '👏👏👏', 'behind the scene, the flag seems so big on the TV screen..', 'We will be in Saudi Arabia for G20', '🇸🇬👍🏻😊', 'thanks for your care and concern🙏 we will survive for sure💪💪💪💪💪', 'can close school ??', '🙏🙌🏻🌍💗💪🏻👍🏻...\nThk Q Sir n All Leaders n All Teams🌹 \nWe will overcome this crisis. We hv to work together  for it ...for everyone🌍\nPls take gd care everyone❤️🙏', 'Unique dishes of World cuisine with natural recipes on this site\n@mobilsefcom 🍳🌯🥣🥘🍲🥙🍔🥞🍳', '新加坡加油加油', 'Stay safe PM Lee. I adore you so much.', 'G20', 'Mr Lee stay 💪🏻 you are our Pillar! ❤️', 'What app U all use ah? Zoom? Skype for business?', '❤️', 'Hải cố gắng lên cho đất nước singapore tuyệt vời đừng quen những đứa trẻ con của người singapore đang bị bỏ rơi', 'How I wish we had a leader like you👍', '👏', 'I’m the best! Like if you think so!', 'Wow Saudi, is that iPhone 202S plus plus plus?', 'Thank you & stay safe 👏👏💪🏻💪🏻', '勤政为民，加油💪', 'Bravo', 'Pls take care PM Lee :-)', 'You rock PM Lee 💪💪💪', '@serenetan.sg', '❤️', 'Thank you PM Lee and your entire govt for working together with the international community and also taking care of us Singaporeans locally. 💖', 'Dear Sir , thank you for doing so much for Singapore 🇸🇬', 'Prime Minster Lee, please take care and Kudos to PAP !', 'Wow ,sir is very hi tech', 'Have a happy Friday !! All the best,👍👍😍😍❤️', '❤️❤️❤️', 'Hope all world leaders are clear minded after this global crisis and focus on people life like health,  environment,  economies,  social well being than their clueless politics that lead man to nowhere.', 'Best government 🤗 thankful..', ""Boss, you've got good eyesight 👍🏻"", 'Thank you and team for your dedication! ❤️', '❤️', '❤️', '👏', 'Stay healthy Sir! 💕', '👏🙌', '@polycompany  #lifeatpolyco', '🙏Bless you always keep your healthy take care', 'Thank for your update and transparency to us in this outbreak crisis 👏👍', 'Together we grow💪with 1 meter distance we survived, god bless oir country', '😱😱😱 Sir I just realized this means you have to work late cos of time zone difference !!! Pls take care , have sufficient rest !!!', 'A Big Thank you to you Sir & your team. Stay strong and we will win this battle together as Singaporeans. 🙏💪', 'Gd morning 💪💪💪', '🎼👍👍👍👍👍🎼', '💖🇸🇬 Thank You Sir and The Team! Please stay safe and healthy! 🇸🇬💖', 'To get things going, this change is necessary. We are adaptive.👍👍👍', '🙌🙌🙌', '❤️', 'Thank you .. for everything you are doing 🙏 🙏', 'PM Lee jia you!', ""Your country is doing very good. Although small, it's a hub from all over the world, yet you still can handle the virus with strict preventive measures and excellent healthcare. I wish my country can learn from yours. 👏"", '💙💙💙💙🇸🇬🙏', 'Que ejemplo de liderazgo!!!', '👏👏👏👏', 'Did yall use zoom? My prof said its better than skype', '👍😍👏', 'The world must impose consequences on china for failing to contain the problem when it was small and easily containable. The last 2 epidemics we were hit by were both from and initially covered up by china. This is clearly unacceptable. The world must extract a price on china to ensure this will not happen again in a few decades.', 'A true leader! Finest leader! PM Lee! ❤️ Singapore! 🇸🇬', 'If Allah willing', 'We can fight this together', 'You will never find another PM like ours...caring & devoted to the people of Singapore 🇸🇬 We ❤️ our PM Lee.  加油💪💪💪', 'Thats exactly the point. The pandemic will end but wont be the last one. We must learn from it and be prepared for the next one 👏👏👌', 'What are the snacks he is having on his table ?🐥🤤', '❤️❤️🇸🇬💪 thank you PM Lee.', 'What kind of kueh is on the table? Looks tasty!', '😍', '@gbinzagr', '加油，世界', 'Singapore working hard to fight with covid19.', 'I think you need to consider  that EARTH needs some day off for humans,regardless of economics, science etc, the earth needs to heals himself thats why this all things happen to us,think of it why until now someone haven’t have any cure or medicine about COVID, theres always have silver lining  ahead but the silver linings is that humans will get together at home spend some quality time with their family, will you consider that?', 'Great Leadership for the Great Country', 'All the country will have to fight with the covid19 💪', '💪💪💪', '👏👏🏻👏👏', '👏', 'Though I m not a Singaporean, can u please inform the Saudi not to have an oil price war at this time? It hurts a lot of oil producing countries, including Brunei where the currency is peg with Singapore too.', 'Please be careful and stay safe PM Lee!', 'Thank you for all you have done for us! Greatly appreciate😊', '❤️', '👍 Keeping the world in prayer 🙏', 'Singapore an example of good governance for the rest of the G20. You may be small in size but that has not stopped you being a world leader. Indebted to Lee Kuan Yew.', '👍thanks for sharing with us  Dear PM Lee. We will overcome this crisis with your leadership.', 'Take care and I really appreciate what you have contributed for us and the world.', '👏😍🙌', '😀😀O', 'Ko', 'L', '👏', 'Virus, virus go away!! Let’s do our part , & look forward positively.  Salute especially to Health Workers, our Govt for caring for us, all unnamed heroes. 🙏for everyone’s health & safety. 🙏for Covid19 sick patients for quick recovery.  May God speed yr graces & mercies.', '❤️', 'I wonder what platform he used @leonlorh', '👍', '💪💪💪', 'Best of luck for the summit sir! I am sure they will benefit from your advice on how well singapore has handled the virus !', 'Eh you take care of your health okay❤️❤️❤️❤️', '🙏🙏🙏😷😷😷', 'Yes sir!!!!!!!!! ❤️❤️❤️❤️❤️', ""So...the virus is here to teach us something...what do we take away from all of this? There's a teaching...a learning from every experience...May we all consciously evolve🙌💞"", 'Togeather we fight and pray this deadly disease and cause the world trouble to passed ✋', ""👏👏👏 at the moment the world is dis jointed but  everyone's fear was unfounded when the virus first appeared in Dec 2019. Life then was normal and calm ....Now ! ..the storm is lashing everywhere ...big and small countries must help one another...PM Lee have a good summit ."", '@palital your idol.😊', '加油！新加坡❤️', '❤️', 'You rock PM Lee 💪💪💪', '👏💪', '🌷', 'So...when is school going to be closed down', '@gov.sg #SGunited #TogetherWeCanOvercome', '👍l👍👍👍👍', '💕🌈🙏🏻', '@checheung 🙇😘', 'All together in this. 👍🌍🌎🌏', '🇸🇬🇸🇬🇸🇬💪💪💪', 'Take Good Care Sir', 'Great Sir, Together we will fight #covid_19', 'Hello mınıster lee', '♥️🇸🇬💪🏼 Thank you for leading us Sir!!! Stay healthy !!! ◡̈ ♥️♥️', '🙋🏻\u200d♀️', '👍🏻👍🏻👍🏻', 'Apa yg kamu buat tetang melayu satu dunia di balas belum kita mati', 'We are believe in research 👏', 'I think no one knew that the world could suddenly change like this. Looks like virtual vs. real time. We will win as human vs. virus! Thank you PM Lee for sharing!!']"
1,Lee Hsien Loong,2.27601E+18,30/3/2020 12:07,leehsienloong,"Photo by Lee Hsien Loong on March 29, 2020. May be an image of 2 people.","Did a live TV interview with @cnn’s @fareedzakaria via video conferencing last night. Besides Singapore’s response to COVID-19, I also spoke about the wider impact of the pandemic — how it has blighted the global economy and further soured US-China relations.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Like the rest of the world, I hope that a treatment or vaccine will happen sooner than later. But we must be psychologically prepared for a long battle ahead, and learn to live with the virus by adjusting our routines and adopting new norms.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I have posted the video clips on my Facebook Page (www.facebook.com/leehsienloong), or you can read the transcript of the full interview on the PMO website (www.pmo.gov.sg) – LHL ⠀⠀⠀⠀⠀⠀⠀⠀⠀
#SGUnited
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(MCI Photo by Zinkie Aw)","['😍😍', 'Are you doing Zoom🤔🤔🤔', 'You are in control', ""Without fear. I can recommend anyone to Mrs Grace because she's a honest and trustworthy man I appreciate her for his good deeds @grace_cuifx"", 'THANK YOU!! IM A LOYAL FAN OF YOURS!💖YOURE A GREAT LEADER! I ASPIRE TO BE LIKE U! @saltee2.3', 'Thanks MR LEE gov singapore today have giving us temperate relieves fun . Im thankful alot that it for PR too. Hope it can get fast as possible 🙏🙏🙏', 'You’re awesome PM Lee ♥️', '❤️', 'thank you Sir and your team leaders, we are fortunate to be in Singapore, we can’t thank you enough and its people but everyday we will do our best to contribute to the society, lift up others, watch out for each other and support the government.  #SGunited', 'Great person! Thanks and please take good care of yourself! Stay healthy!', 'Thank u so much!!', 'Terima kasih Ya mr lee pm Singapore atas bantuan tes covid-19 untuk Indonesia semoga kebaikan kalian dibalas oleh Tuhan amiiin 🇮🇩😇🙏🇸🇬', 'Legend', 'Thank you PM Lee👍🏻👏🏻', 'Singapore Gov is good protect for citizen. Countries .  But it is hear and read on news only.  Until now my family citizen still haven’t get any subsidies from GOV.  Talk abt me . I staying separate w my husband 1 year and trying to working hard to survive staying singapore. I love singapore as my country and just want to continue staying here. But now Covid19 effected my income. I working as part time also need to stop. Home base also no customer come. Totally abt 1 month plus no income. Need to eat.and support for my family and 2 of old ppl singaporen . Rental house still need to pay. PUB need to pay. Handphone need to pay. Incometax need to pay. Medisave need to pay. ...but Money lesser and lesser .  Many days no go out from home. Looking urgently part time job also can’t.  No have any subsidies from Gov. as i also pay for incometax . 😢. I don’t know still Tahan how long.  Wish GOV also can think and look help  for PR too. I wish i can be citizen then can protect by gov. 😢', 'Thank you sir!! Really thankful for all the effort you put in to keep us all safe!! ❤️ Please do take care too!! 😊', 'Thank you Sir for working so hard for the nation. ❤️ It is an uphill battle so please take care of your health and well being. Rest well when you can. Really appreciate all that you have done for us l', 'Thanks for everything you’re doing for Singapore. Take care PM Lee 🙏🏻', 'Thank you for everything ❤️', 'Dear PM Lee, my family and I would like to give our heartfelt thanks to you and the ministers for all your hard work and effort in keeping all of us safe. Thank you so much. We’re blessed to be Singaporeans 🇸🇬♥️ Please take care and stay safe!', 'thank you for keeping us safe! 👏🏻☺️', 'Hi PM Lee, the announcements today are very welcome and necessary, thank you very much. However how are we ensuring the safety of our migrant labourers (eg. in construction) who stay in dormitories where social distancing is difficult to enforce?', 'Thanks', 'Appreciate everything you do!', 'appreciate everything you do !!! ❤️', 'LET N/O/A-LVL STUDENTS GO TO SCHOOL', 'Sir can I send u my cv can take me as ur intern I competent type 100% never let people down since baby time', 'Thank you Mr Lee! Please take care of your health and stay healthy during these tough times ! 😔', 'Thank you PM Lee for your dedication and commitment. We truly appreciate the task force leading the way. There will be differing opinions all over, but we have deep faith, trust and support for our SG govt 🙌 We are fully behind you all. Thank you for delivering tough decisions during these tough times! We are behind you TeamSG!', 'Please take care of your health Mr Lee. ❤️ Thank you', 'Thank you Sir for all your hard work! Please take care of your health and rest more! 👍🏻☺️', '👏👏', '❤️', '😭😭😭please I kneel to you please lockdown SG on behalf of the resident 🙏🙏🙏🙏Everyday I go out to work and pray for the protection, we can’t work from home 😔wish this will protect our country , thank you, Sir', 'Great Nation Singapore !!!', 'Tk U n Parliment for the hard work.. Do take care!', '@leehsienloong hi Sir, is there any speech from you tonight? There’s a lot of rumours going around', ""Thank you for your government's efforts in trying to deal with the crisis. Really appreciate all that is being done. Your speeches to address Singaporeans have been really comforting. However, please do not call for an elections during this period. In my humble opinion, the Government should utilise all of its limited resources right now to deal with the crisis instead of focusing on winning an election. Thank you and please stay safe."", 'Thank you for all you’ve done for us!!!', ""As a Malaysian working in Singapore, I'm really grateful of all the comprehensive measures that have been taken so far by PM @leehsienloong and @gov.sg 🙏 we'll get thru this together 💪 🇸🇬 🇲🇾"", 'Its ok dont hv to say that frequently. FYI the transmission of covid b/w local is getting worse. Now they r more local cases than importedddd!!!!!', 'PM Lee , this is a good interview to watch 👍.. proud to be a Singaporean living in Shanghai . With the recents days of increasing local transmission, I am worried about situation back home . Learning from the chinese here, they are more cautious and alert than our fellow Citizens back home.  Maybe it is now time to send a message for everyone to put on a mask whenever they are outside their home . Another way to be socially responsible .  Putting on mask indeed helps to a certain extent 👍', 'Thank you for leading Singapore so well through this crisis, Mr Lee 😊❤️ Singapore is so blessed and lucky to have you as our PM!', '其实只要在源头戴了口罩，就能避免很多后来的交叉感染。让那些没事出门闲逛、打球、跑步......的人选择带口罩出门或留在家里。如此良性循环，一定能有效遏制本地新冠肺炎感染人数增长。❤️❤️', 'Feedback from a Pro Govt supporter : it takes an individual Razer Tan Min-Liang to do this : Produce our own masks (a couple of millions masks each month). Finally someone with ""great common sense"" is doing it. My question is : what are our human resources-rich Govt doing all this while ? What are our top civil servants doing ? What are our agencies EDB TDB A*STAR MTI doing all this while since Feb 18 when Minister Lawrence Wong was mooting with the idea of producing our own masks?. You are a very good Prime Minister. Lawrence is a good & hardworking Minister. But a couple of million masks a month may not be enough. Can our Govt support Razer in (1) help him to expedite in setting up the factory with our ""Govt agencies"" rich resources and industrial contacts (2) our Govt to chip in and ramp up the production scale to at least 15  mil to 30 mil masks a month. This will help create some jobs too. This will help ""boost confidence"" if people are going out in public and our Govt to enforce ""All to Wear Masks"" when in public places, in view of the heightened risks as compared to Jan situation. Especially in MRTs, Buses, Supermarkets etc *News Recap 1 : ST 19 Feb : SINGAPORE - Singapore is looking for new sources of supply for masks and developing capabilities to manufacture them locally as other Asian countries clamp down on mask exports, Minister for National Development Lawrence Wong has said.\n""In recent weeks, some places like Taiwan, Thailand and India have banned or tightened regulations on the export of masks,"" he said in a written parliamentary reply on Tuesday (Feb 18). *News Recap 2 : CNA 1 Apr : SINGAPORE: Singapore gaming company Razer announced plans on Wednesday (Apr 1) to set up an automated face mask manufacturing line within 30 days to produce ""a couple of million certified masks"" each month. Not least, thank you Mr Tan Min Liang. Thank you Mr Lee and Lawrence Wong too for ur good leadership & hardwork. @leehsienloong\n@lawrencewongst\n@khawboonwan @minliangtan', 'Really proud of this government..SGunited.', '👍🏻', 'my friends say we should have a lockdown @asyrfjohari @syahmi_spami @duakaliganda', '@leehsienloong did you see Barbra streissand gave you a shout out!!!! 🙌🙌🙌', 'I was lucky to have grown up in Singapore.  A tiny country well-governed despite not having enough natural resources and a very diverse population to take care of. We have to thank our government leadership for their long-sightedness and their humble but firm and unwavering support.', 'Singapore is lucky to have you as their leader!', 'Very proud of you Mr PM Lee & your team & our Singapore 🇸🇬 SGUnited ! 👍💪🏿', 'Damn those broad shoulders tho 🔥🔥🔥🤩🤩🤩', 'Good', '加油💪新加坡🇸🇬', 'Om mani padme hum', 'Om pisha tsi parna shawari  sarwa zora prasha manaye soha', 'Thank you Sir 🙏🏻for all you have done for Singapore , stay safe and healthy 🙏🏻', 'Thank you so much.', '❤️ ❤️👏👏👏', 'Thank You Mr. PM for your  leadership during such Challenging times.', 'Respect. You and Vivian Balakrishnan are super good in the interview, Love to watch.', 'Virtual hugs to you and your team ❤️❤️ stay safe', '👍🏻', '❤️', 'Thank you PM Lee and team for all your efforts in trying to contain the virus. I am so proud to be a Singaporean. In the mist of the pandemic, may I ask where is our president? PM Lee always go around singapore (for example, the supermarket) and assuring singaporean. But our president is no where to be found? This is so strange.', 'Yes,I did watched the entire segment damn look at that chart that mapped our pandemic outbreak! Looks like ours is almost going to drop and completely flatten! Hopefully we will be declared by both the MOH and the WHO as “Covid 19 virus free by late April/middle of May around the third week of May 2020. Hey by the way I got an interesting political solution to the current international economic commerce and tourism for covid 19,how about slowly,but very very slowly we loosen our travel restrictions to like 1.5 countries/2 weeks starting from July 2020,seems like China 🇨🇳 and South Korea is getting hold of the situation soon and also if this is to be done, communications between government to government to city to town must be extremely excellent and meticulous and if let say China and South Korea reports no more cases,then we open up but first they will have to communicate hard to every specific region from cities to cities,test every single one of the population until certain that there is none then we open up with additional terms,and that is their own countries have to ban the rest of the world 🌍 and only trade within ourselves like two,three,four nations etc... especially China 🇨🇳 which is the vital key to economic success of 1.4 billion people,all these in a very very slow ways,that can at least boost our economy as well as theirs!! How about that sir PM @leehsienloong ???', '假设病毒从SG爆发，而美国一再无视世卫组织联系，坚持对全世界宣称这就是“SG病毒”，即便SG多次交涉一再抗议，美国依旧我行我素拒不道歉，说你们东亚病夫，请问这种情况下，您会主动带着医疗物资和人员去美国支援吗？我特别想知道您的处理态度', 'Thank you Sir! You lead the world by example. My family and I are blessed to call Singapore our home! ❤️', '李总理，看了发表的言论及态度我特别吃惊，我无意冒犯，先不说病毒从那里来，就陈述几件事实:1.美国在疫情期间一再辱华挑衅，多次飞机航母进入我南海海域，他们犯我领土干涉我们台湾内政；2.美国政客及其主流媒体多次辱华，完全无视世卫组织对新冠病毒命名的建议，一再继续说武汉病毒，加深种族仇恨，美籍华人因此被美国极端分子攻击殴打；3.蓬佩奥公然辱华向华求援，还姿态高高，拒不道歉，还直接威胁中国秋后算账；(我们只是要一个公开的道歉而言)4.以特朗普为首的美国执政党一而再再而三对病毒的发生及来源歪曲事实污蔑中国。5.有不少是有中国企业捐助防护物质给美国，结果被骂中国制造有毒……这些您知道嘛？以上种种遭遇，正常人都无法忍受，别说一个国家😡？难道中国应该在美国拒不道歉还应该主动拉着救援防护物质去求美国使用这才正确方法吗？对美国一再咄咄逼人的行为，除了俄罗斯没有一个国家跳出来维护中国受到的不公平！现在中国疫情胜利了却被指责不大气没有风度，应该共同抗疫，相互合作，您这样劝架的方式对中国公平吗？美国侵犯SG', '🇸🇬😍', 'Awesome interview and Barbara Streisand’s tweet made it even more fantastic.', 'Excellent interview and an example to the world of what leadership is about!!', '💙💙💙💙🙏', 'Excellent discussion with Fareed. Singapore is governed by competent and honorable administrators.', 'Thank you PM Lee🙏you are the best !!!', 'Excellent interview. Extraordinary leadership.', '其實聯合國應該要有這樣的人才，才是世界各國真正首長 的工作。', 'Good job.Proud of frontliners and your team efforts and commitments❤️❤️👍♥️♥️', 'I never watch CNN and last night decided I’ll change my channel to CNN and sees you! I’m so proud to be Singaporean and thank you for everything PM @leehsienloong . We owe you and Mr LKY everything.', '👏👏👏', 'Great job PM🇸🇬 . So proud to be a singaporean. #sgunited', 'True Leadership! ❤️🇸🇬', 'FEEDBACK/SHARING OF WORLD NEWS : latest news (CNN) : (QUOTE) Austria ""The wearing of face masks in supermarkets will become compulsory from Wednesday, Austrian Chancellor Sebastian Kurz announced.\n\'\'As of the moment these masks are handed out in front of the supermarkets and it will become compulsory to wear them in supermarkets\'\', Kurz said, adding that \'\'the goal is in the medium term to not only wear these masks in supermarkets but also more generally wherever people have contact with each other\'\'\xa0"" . (UNQUOTE) It is our Govt\'s job to do it (ensuring enough masks for the people to wear in public e.g. in crowded mrts and buses). Whether is it buying from China or setting up a factory to produce masks, just do it. Wearing masks definitely is effective in the overall containment efforts. You cannot have 1 good measure in say foodcourts distancing control and then ""overlook or fail"" in another area : e.g. mrt , buses. If so, the overall containment efforts will not be as effective. @leehsienloong\n@lawrencewongst\n@khawboonwan @gankimyong @ongyekung @teocheehean So in my opinion, our Govt have done a good job in many areas but ""overlook, fail or loophole"" in other areas. This is not good enough for the overall containment effectiveness.', 'We saw the interview and it was good! 😍', '你的努力精神✋棒', ""Is it true that this could be china's plan for the next war the biological war because no they do not have any outbreaks and other countries are getting it is it a plan China is executing"", 'Thank you👏🏼', '@a.nicolas95', 'COVID-19 of global economy', 'Hello mınıster lee', 'Thank you ❤️', '❤️', '<3', 'oiyc', '❤️👏👏👏', '😮', '❤️', '大家加油！', 'Love president of Singapore', '👍👍👍', '#sgunited 🙏🙏🙏', 'We are proud of you sir❤️', '👍👍㊗️㊗️🈵🈵😍，', 'Very good interview. Your messages were very well delivered. Your comms team and media Trainers should be very proud! 👍❤️', 'If China and US aware spore Hospitals Doctor performed surgery for the patients and cause them permanently lose of earning capacity. Hospitals and Doctor don’t bear for any responsibility. They will be more aware of spore.', '❤️❤️❤️', ""Dear Mr Lee, we are so proud to be Singaporeans. We appreciate with grateful hearts, that you and your team are working extremely hard to help S'poreans during this unprecedented crisis. Those who feel entitled, who enjoy complaining about the slightest thing about the government should wake up and look around at other countries!!"", 'Thank you, PM Lee🙏❤️', 'Privileged to live in Singapore during this difficult times.', 'We watched it Mr Prime Minister 👏👏👏 and are proud & very grateful to be Singaporeans! 🇸🇬 @blaise_t @julestxl', '@fj930201 if u interested in the cnn interview', '👫❤🌍🙏', 'I watched this. Well done, Sir.', 'Sir, full respect on your worldviews...thank you for being our PM.. Singaporeans', 'Well said!', '❤️❤️❤️', 'Ily lee hsien loong af 😍😘😘', 'Well Done Mr.Prime Minister.You did Singapore proud.', 'Thank you PM Lee for your excellent Leadership 💪👍💪', 'You continue to make me extremely proud to be a Singaporean.', 'hope your words and actions of wisdom be emulated by other leaders to bring about a better tomorrow', 'Watched the interview. Enjoyed the interview.', '加油！新加坡～我们一起努力🤛🤜打败病毒', 'You did great sir 👍🏻', '❤️❤️❤️❤️', 'Thank you PM Lee and your team for all the efforts. Please take care and stay safe!', 'Thanks you for your update and transparency. Good work Mr Lee. 👍', 'this room has lots of history; it is in times like these where we appreciate what we have - majulah singapura 🇸🇬', '👍👍👍👏👏👏😱', 'U seem angry at the end of the interview..', ""Indeed sir, it's unfortunate how the 2 superpowers chose to play the blame game"", 'SIR u look so cute here🤩', '👍👏🙏', 'Diplomatically articulated ! 👍🏻', '👏👏👏Thanks to you and your team members. Do take good care of your health too, PM  LEE. 🙏🙏🙏', 'Yes life goes on and we just adapt ... more and more activities like social gatherings and shopping will be done online as a result. The silver lining: when we DO see each other in person, it will be extra special. 😃', 'Watched your interview last night. Infinite  gratitude for the wisdom, foresight and humility of our leaders.', 'Very good response. No holds barred and the hard truths mentioned. 👍', 'Best leader in the world. We need more of you Sir 🌝☯️☀️🙏🏽🙏🏽🙏🏽🌕🕉🌞\U0001f7e9😃🤗😄😃😀', '🙋🏻\u200d♀️', '💖', '🙏🏻🙏🏻', 'I watched it live. Great interview.', '❤️', 'everyone feels singapore has sth useful to offer.. 👍🏻👍🏻', 'It is good that PM Lee is staying on to look after us. And not blaming either China or the U.S. for this outbreak!', 'Yes, I watched it this morning (U.S time). A very good interview. I wished it was longer tho.', '👍', '❤️', '🙏❤️ #sgunited #globalunited', 'So proud of you PM Lee, world needs your leadership more than ever. Thank you for everything!!', 'PM Lee. Well said 👍🏻💪🏻😃 Hopefully, we can recover soon. 🇸🇬💪🏻😃', '❤️']"
