,Post Description,Post Datetime,Comments,Comment Datetime,num_words
49,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,It’s ok la. Friends and relatives relax la.,2020-05-03 13:38:51+00:00,9
50,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,Be innovative. Follow me. Practice to be healthy. I used to be sicko too. Now super healthy. Want to know how ?,2020-05-03 13:39:40+00:00,21
51,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,"It'll be good if you can give clearer guidelines on the reopening of businesses like  fitness/yoga/pilates studios, restaurants and food court, retail shops. For example, how many people can gather in a class or place. If the rules and guidelines are clearly stated then businesses can decide if they would want to continue paying existing rentals, close shop, or completely move to online or seek some other modes of making a living. As of now, most things seems blurry, unclear and working on anticipation. We can understand the situation, at present, rentals have to be paid to landlords, irregardless of whether there are any customers. We dont get any salary from any of the govt help packages, other than the $600. Hope you can understand our situation is being now in a limbo.",2020-05-03 14:44:11+00:00,133
52,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,"Pm Lee , please allow school sports activities/tournaments to continue🙏🏻🙏🏻🙏🏻",2020-05-03 15:31:33+00:00,10
57,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,"Hello Sir,  you need to eat a little more ya😊. Thank you for loving your people❤️👏",2020-05-06 13:48:59+00:00,16
59,"COVID-19 has forced us to adapt to a new normal. During this circuit breaker, many of us have gotten used to a new normal of telecommuting and ordering goods online. This has increased demand, and created new opportunities for business. Some industries, like retail, may never be quite the same again.
⠀⠀⠀⠀⠀⠀⠀
This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?
⠀⠀⠀⠀⠀⠀⠀
I said in my #MayDay speech yesterday that we are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We can’t save every job, but we will look after every worker, and their families too.
⠀⠀⠀⠀⠀⠀⠀
I wish everyone a safe and meaningful #LabourDay. – LHL
⠀⠀⠀⠀⠀⠀⠀
#SGUnited
#SingaporeTogether
#EveryWorkerMatters
⠀⠀⠀⠀⠀⠀⠀
(A shuttered shop in Orchard Road at the beginning of the circuit breaker period. / MCI Photo by Fyrol)⠀⠀⠀⠀⠀⠀⠀",2020-05-01 01:33:57+00:00,"This Covid-19 actually is good chance to change Direction not rely Foreign Worker, given more rebate who hired local worker or find a way to minimize unemployment rate...",2020-05-19 17:28:04+00:00,28
60,"#MayDay is usually a joyous occasion to celebrate the achievements of our workers and unions. But amidst COVID-19, this year’s event is more sombre.

May Day is an appropriate moment to thank our brothers and sisters, especially those on the front lines, and those performing essential services. You have kept Singapore going, and far exceeded the call of duty.

Our economy has taken a beating from the pandemic. The circuit breaker has been hard for everyone. Businesses and jobs have been disrupted. But we must hunker down, to stop the virus from spreading, so that we can progressively restart our economy.

Meanwhile, the government is working hard to support companies, and protect workers. We are implementing $60 billion in support measures, through the Unity, Resilience, and Solidarity Budgets.

Our forefathers had the foresight to put aside reserves for emergencies like this. We too have to keep an eye on the future, and work together to make sure Singapore emerges stronger from COVID-19.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL

#SGUnited
#SingaporeTogether
#EveryWorkerMatters (MCI Photo by Fyrol)",2020-04-30 11:31:22+00:00,"We should stand together side by side, no man is an isle..",2020-05-04 06:36:59+00:00,12
62,"#MayDay is usually a joyous occasion to celebrate the achievements of our workers and unions. But amidst COVID-19, this year’s event is more sombre.

May Day is an appropriate moment to thank our brothers and sisters, especially those on the front lines, and those performing essential services. You have kept Singapore going, and far exceeded the call of duty.

Our economy has taken a beating from the pandemic. The circuit breaker has been hard for everyone. Businesses and jobs have been disrupted. But we must hunker down, to stop the virus from spreading, so that we can progressively restart our economy.

Meanwhile, the government is working hard to support companies, and protect workers. We are implementing $60 billion in support measures, through the Unity, Resilience, and Solidarity Budgets.

Our forefathers had the foresight to put aside reserves for emergencies like this. We too have to keep an eye on the future, and work together to make sure Singapore emerges stronger from COVID-19.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL

#SGUnited
#SingaporeTogether
#EveryWorkerMatters (MCI Photo by Fyrol)",2020-04-30 11:31:22+00:00,Pls take care my dear Mr.LHL🙏🏻💟☮️🌈🌻,2020-05-06 03:16:02+00:00,5
68,"#MayDay is usually a joyous occasion to celebrate the achievements of our workers and unions. But amidst COVID-19, this year’s event is more sombre.

May Day is an appropriate moment to thank our brothers and sisters, especially those on the front lines, and those performing essential services. You have kept Singapore going, and far exceeded the call of duty.

Our economy has taken a beating from the pandemic. The circuit breaker has been hard for everyone. Businesses and jobs have been disrupted. But we must hunker down, to stop the virus from spreading, so that we can progressively restart our economy.

Meanwhile, the government is working hard to support companies, and protect workers. We are implementing $60 billion in support measures, through the Unity, Resilience, and Solidarity Budgets.

Our forefathers had the foresight to put aside reserves for emergencies like this. We too have to keep an eye on the future, and work together to make sure Singapore emerges stronger from COVID-19.

You can watch my speech on my Facebook Page (www.facebook.com/leehsienloong) or on the PMO YouTube channel (click on the link in my profile). – LHL

#SGUnited
#SingaporeTogether
#EveryWorkerMatters (MCI Photo by Fyrol)",2020-04-30 11:31:22+00:00,"Mr PM, Sir. Is it true that there will be no physical rallies to be held for this coming election? Like you have instructed, ALL old people should stay at home as much as possible, grocery purchase by someone young, interact minimally when the need to leave the house for specific chore AND not to go to crowded areas?",2020-05-10 12:05:11+00:00,59
74,"After the morning session with just @asean leaders, we resumed in the afternoon with the ASEAN Plus Three Summit. This included all 10 ASEAN member states plus China, Japan, and Korea.
⠀⠀⠀⠀⠀⠀⠀
I called on my counterparts to work together to mitigate the economic damage caused by COVID-19 and recover to a sustainable new normal. I also urged them to sign the Regional Comprehensive Economic Partnership (RCEP) this year to boost trade and investment flows.
⠀⠀⠀⠀⠀⠀⠀
I hope that today’s meeting will spur cooperation between ASEAN and the Plus Three countries. – LHL
⠀⠀⠀⠀⠀⠀⠀
#WeAreASEAN⠀⠀⠀⠀⠀⠀⠀
#ASEAN2020⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀
(MCI Photo by Zinkie Aw)⠀⠀⠀⠀⠀⠀⠀",2020-04-14 13:07:53+00:00,"Amazing what good technology allows you to do, particularly in this current climate😍",2020-04-16 10:07:21+00:00,13
77,"After the morning session with just @asean leaders, we resumed in the afternoon with the ASEAN Plus Three Summit. This included all 10 ASEAN member states plus China, Japan, and Korea.
⠀⠀⠀⠀⠀⠀⠀
I called on my counterparts to work together to mitigate the economic damage caused by COVID-19 and recover to a sustainable new normal. I also urged them to sign the Regional Comprehensive Economic Partnership (RCEP) this year to boost trade and investment flows.
⠀⠀⠀⠀⠀⠀⠀
I hope that today’s meeting will spur cooperation between ASEAN and the Plus Three countries. – LHL
⠀⠀⠀⠀⠀⠀⠀
#WeAreASEAN⠀⠀⠀⠀⠀⠀⠀
#ASEAN2020⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀
(MCI Photo by Zinkie Aw)⠀⠀⠀⠀⠀⠀⠀",2020-04-14 13:07:53+00:00,Indeed. I hope the plan succeeds. Thank you for the hard work sir,2020-04-17 00:14:29+00:00,13
83,"After the morning session with just @asean leaders, we resumed in the afternoon with the ASEAN Plus Three Summit. This included all 10 ASEAN member states plus China, Japan, and Korea.
⠀⠀⠀⠀⠀⠀⠀
I called on my counterparts to work together to mitigate the economic damage caused by COVID-19 and recover to a sustainable new normal. I also urged them to sign the Regional Comprehensive Economic Partnership (RCEP) this year to boost trade and investment flows.
⠀⠀⠀⠀⠀⠀⠀
I hope that today’s meeting will spur cooperation between ASEAN and the Plus Three countries. – LHL
⠀⠀⠀⠀⠀⠀⠀
#WeAreASEAN⠀⠀⠀⠀⠀⠀⠀
#ASEAN2020⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀
(MCI Photo by Zinkie Aw)⠀⠀⠀⠀⠀⠀⠀",2020-04-14 13:07:53+00:00,Lancheow pm drink my sperm u,2020-06-20 06:05:45+00:00,6
86,"Today is the first day of COVID-19 circuit breaking measures. It is timely that we also rounded up the debate on the Resilience and Solidarity Budgets.

Glad that all Members of Parliament supported the measures. They raised useful ideas to improve the policies to support businesses, workers and households through this crisis.

While we deal with immediate challenges, we must keep an eye on the future too. The MPs raised a relevant question: we do need to use the reserves now, but are we being fiscally prudent enough? Will we still have enough reserves to do more later, if the situation calls for it?

When this is over, the past will not come back. Hence DPM @hengsweekeat set up two initiatives to think ahead — a taskforce on Emerging Stronger to cover the economy, as well as a new emphasis on social resilience under the Singapore Together Movement.

Beyond the Budget measures, it will be our own determination and discipline that will see us through, and keep us safe for the future. – LHL (An empty Orchard MRT station on the first day of a month-long ‘circuit breaker’. / MCI Photo by Fyrol)

#SGUnited
#SGTogether",2020-04-07 11:09:37+00:00,Stay strong SG! Hope things get better for you all. Sending blessings from China.,2020-04-09 06:40:45+00:00,14
88,"Today is the first day of COVID-19 circuit breaking measures. It is timely that we also rounded up the debate on the Resilience and Solidarity Budgets.

Glad that all Members of Parliament supported the measures. They raised useful ideas to improve the policies to support businesses, workers and households through this crisis.

While we deal with immediate challenges, we must keep an eye on the future too. The MPs raised a relevant question: we do need to use the reserves now, but are we being fiscally prudent enough? Will we still have enough reserves to do more later, if the situation calls for it?

When this is over, the past will not come back. Hence DPM @hengsweekeat set up two initiatives to think ahead — a taskforce on Emerging Stronger to cover the economy, as well as a new emphasis on social resilience under the Singapore Together Movement.

Beyond the Budget measures, it will be our own determination and discipline that will see us through, and keep us safe for the future. – LHL (An empty Orchard MRT station on the first day of a month-long ‘circuit breaker’. / MCI Photo by Fyrol)

#SGUnited
#SGTogether",2020-04-07 11:09:37+00:00,Pray that this covid-19 concern can quickly over and all of us can get back to our usual life.,2020-04-09 07:40:36+00:00,19
90,"Today is the first day of COVID-19 circuit breaking measures. It is timely that we also rounded up the debate on the Resilience and Solidarity Budgets.

Glad that all Members of Parliament supported the measures. They raised useful ideas to improve the policies to support businesses, workers and households through this crisis.

While we deal with immediate challenges, we must keep an eye on the future too. The MPs raised a relevant question: we do need to use the reserves now, but are we being fiscally prudent enough? Will we still have enough reserves to do more later, if the situation calls for it?

When this is over, the past will not come back. Hence DPM @hengsweekeat set up two initiatives to think ahead — a taskforce on Emerging Stronger to cover the economy, as well as a new emphasis on social resilience under the Singapore Together Movement.

Beyond the Budget measures, it will be our own determination and discipline that will see us through, and keep us safe for the future. – LHL (An empty Orchard MRT station on the first day of a month-long ‘circuit breaker’. / MCI Photo by Fyrol)

#SGUnited
#SGTogether",2020-04-07 11:09:37+00:00,Freedom of speech is a good start,2020-04-09 14:19:23+00:00,7
92,"Today is the first day of COVID-19 circuit breaking measures. It is timely that we also rounded up the debate on the Resilience and Solidarity Budgets.

Glad that all Members of Parliament supported the measures. They raised useful ideas to improve the policies to support businesses, workers and households through this crisis.

While we deal with immediate challenges, we must keep an eye on the future too. The MPs raised a relevant question: we do need to use the reserves now, but are we being fiscally prudent enough? Will we still have enough reserves to do more later, if the situation calls for it?

When this is over, the past will not come back. Hence DPM @hengsweekeat set up two initiatives to think ahead — a taskforce on Emerging Stronger to cover the economy, as well as a new emphasis on social resilience under the Singapore Together Movement.

Beyond the Budget measures, it will be our own determination and discipline that will see us through, and keep us safe for the future. – LHL (An empty Orchard MRT station on the first day of a month-long ‘circuit breaker’. / MCI Photo by Fyrol)

#SGUnited
#SGTogether",2020-04-07 11:09:37+00:00,❤️For our Love Singapore JIAYOU SINGAPORE 🙏👍,2020-04-09 15:24:43+00:00,5
95,"Today is the first day of COVID-19 circuit breaking measures. It is timely that we also rounded up the debate on the Resilience and Solidarity Budgets.

Glad that all Members of Parliament supported the measures. They raised useful ideas to improve the policies to support businesses, workers and households through this crisis.

While we deal with immediate challenges, we must keep an eye on the future too. The MPs raised a relevant question: we do need to use the reserves now, but are we being fiscally prudent enough? Will we still have enough reserves to do more later, if the situation calls for it?

When this is over, the past will not come back. Hence DPM @hengsweekeat set up two initiatives to think ahead — a taskforce on Emerging Stronger to cover the economy, as well as a new emphasis on social resilience under the Singapore Together Movement.

Beyond the Budget measures, it will be our own determination and discipline that will see us through, and keep us safe for the future. – LHL (An empty Orchard MRT station on the first day of a month-long ‘circuit breaker’. / MCI Photo by Fyrol)

#SGUnited
#SGTogether",2020-04-07 11:09:37+00:00,In Singapore 😋🏨.no people..MRT station,2020-04-14 04:31:47+00:00,6
97,"Sat down with local media today to talk about the Resilience Budget that @hengsweekeat announced in Parliament yesterday, and what lies ahead as the COVID-19 pandemic turns the world upside down.

We are heading into the storm with a major $55 billion package to help save jobs and businesses, support households, and keep our economy going. If the situation worsens, we are ready to do more.

The impact on our economy has been huge. This is only the second time ever we are drawing on our reserves. The last time was for the Global Financial Crisis in 2009. We will be drawing up to $17 billion to fund the support measures, more than triple what was drawn in 2009.

I have no illusions that this will be all we need. Nobody can tell what lies ahead. COVID-19 has shown starkly how vulnerable we are, and how our existential threats essentially remain the same, despite Singapore going from third world to first. The COVID-19 pandemic will be the formative experience for this generation of Singaporeans. If we remain vigilant, resolute, and united, I am confident we will get through this together.

You can watch the full interview here on the PMO YouTube channel (click on the link in my profile) – LHL

#SGUnited (MCI Photo by Zinkie Aw)",2020-03-27 10:24:18+00:00,Pls waive income tax for a year ! Its added income for the middle income bracket that do not enjoy.much from the supplementary budget and yet have to contribute to income tax to support these measures . At least I can use my money to help myself and my family,2020-03-28 17:56:14+00:00,47
98,"Sat down with local media today to talk about the Resilience Budget that @hengsweekeat announced in Parliament yesterday, and what lies ahead as the COVID-19 pandemic turns the world upside down.

We are heading into the storm with a major $55 billion package to help save jobs and businesses, support households, and keep our economy going. If the situation worsens, we are ready to do more.

The impact on our economy has been huge. This is only the second time ever we are drawing on our reserves. The last time was for the Global Financial Crisis in 2009. We will be drawing up to $17 billion to fund the support measures, more than triple what was drawn in 2009.

I have no illusions that this will be all we need. Nobody can tell what lies ahead. COVID-19 has shown starkly how vulnerable we are, and how our existential threats essentially remain the same, despite Singapore going from third world to first. The COVID-19 pandemic will be the formative experience for this generation of Singaporeans. If we remain vigilant, resolute, and united, I am confident we will get through this together.

You can watch the full interview here on the PMO YouTube channel (click on the link in my profile) – LHL

#SGUnited (MCI Photo by Zinkie Aw)",2020-03-27 10:24:18+00:00,"Dear PM, please encourage people to wear masks. Social distancing may be a good precaution, but it’s definitely not a good enough prevention. I have so many colleagues coughing around me and they are neither wearing masks nor covering their mouths while coughing. Any by encouraging all to wear masks, it’ll definitely prevent the people who are sick to spread their viruses but also protect people who are well from getting into contact with the viruses. 🙏🏻",2020-03-29 01:52:34+00:00,78
101,"Sat down with local media today to talk about the Resilience Budget that @hengsweekeat announced in Parliament yesterday, and what lies ahead as the COVID-19 pandemic turns the world upside down.

We are heading into the storm with a major $55 billion package to help save jobs and businesses, support households, and keep our economy going. If the situation worsens, we are ready to do more.

The impact on our economy has been huge. This is only the second time ever we are drawing on our reserves. The last time was for the Global Financial Crisis in 2009. We will be drawing up to $17 billion to fund the support measures, more than triple what was drawn in 2009.

I have no illusions that this will be all we need. Nobody can tell what lies ahead. COVID-19 has shown starkly how vulnerable we are, and how our existential threats essentially remain the same, despite Singapore going from third world to first. The COVID-19 pandemic will be the formative experience for this generation of Singaporeans. If we remain vigilant, resolute, and united, I am confident we will get through this together.

You can watch the full interview here on the PMO YouTube channel (click on the link in my profile) – LHL

#SGUnited (MCI Photo by Zinkie Aw)",2020-03-27 10:24:18+00:00,Thank u for all the hard work. Pls rest well.,2020-03-29 05:53:51+00:00,10
104,"Sat down with local media today to talk about the Resilience Budget that @hengsweekeat announced in Parliament yesterday, and what lies ahead as the COVID-19 pandemic turns the world upside down.

We are heading into the storm with a major $55 billion package to help save jobs and businesses, support households, and keep our economy going. If the situation worsens, we are ready to do more.

The impact on our economy has been huge. This is only the second time ever we are drawing on our reserves. The last time was for the Global Financial Crisis in 2009. We will be drawing up to $17 billion to fund the support measures, more than triple what was drawn in 2009.

I have no illusions that this will be all we need. Nobody can tell what lies ahead. COVID-19 has shown starkly how vulnerable we are, and how our existential threats essentially remain the same, despite Singapore going from third world to first. The COVID-19 pandemic will be the formative experience for this generation of Singaporeans. If we remain vigilant, resolute, and united, I am confident we will get through this together.

You can watch the full interview here on the PMO YouTube channel (click on the link in my profile) – LHL

#SGUnited (MCI Photo by Zinkie Aw)",2020-03-27 10:24:18+00:00,Dear Prime Minister Very Proud Of the Steps taken and Policy And  Rule Applied to fight  the  Covid 19.  Given the proximity to mainland china and hongkong  so far singapore has done execellent to control and contained the Covid 19.  we are with you in this fight against covid 19. Hope singapore emerged very strong natiom,2020-03-30 02:17:52+00:00,53
108,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,You’re amazing I love you 😭❤️,2020-03-25 02:12:52+00:00,6
109,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,Millions Thanks to  u Mr Lee 🙏🏽🙏🏽🙏🏽,2020-03-25 03:30:02+00:00,6
111,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,"Dear PM Lee: In this COVID-19 situation, we have recognised the hard work and sacrifices of medical and cleaning professionals, and many other people at the frontline. Very seldom do I hear fellow Singaporeans express gratitude for what they have in their lives (roof over their head, access to education and healthcare, food on the table, clean water and air, no guns, no wars, no natural disasters, low crime rate).... let alone appreciate the government’s effort. I do know many who take things for granted, nit-pick, and do not contribute as much to solutions. So besides being thankful for the frontline staff, I want to thank you, the ministers, government officers and everyone behind the scenes, for working tirelessly for the nation. All of you worry, plan and exert yourselves so much, just so that Singapore stays safe and well. THANK YOU. I hope everyone will have enough rest, be safe, and be in good health. I hope Singaporeans will be calm, empathetic, compassionate and measured in how they relate to fellow humans during this difficult period and in the years to come.",2020-03-25 11:01:21+00:00,183
112,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,"Sir..i want to inform you something,Mr President Joko Widodo's mom has died this afternoon..i feel sad for this and i just want to inform this just for you..thank you sir,Mr Prime Minister Lee Hsien Loong from your follower in Indonesia 🇮🇩🇸🇬",2020-03-25 11:23:04+00:00,44
113,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,Shoulder to shoulder in the fight against communist china invasions,2020-03-26 01:35:01+00:00,10
114,"Diplomacy in the time of COVID-19.

Held a virtual bilateral meeting with Australian PM @scottmorrisonmp via video conferencing today. While COVID-19 has certainly made travelling harder or even impossible altogether, technology can bridge the gap and enable us still to communicate with one another and get things done.

PM Morrison and I had a candid and fruitful discussion on the COVID-19 situation, our extensive economic cooperation, and sustainability. We also witnessed the signing of a treaty on military training and two MOUs on Artificial Intelligence and Data Innovation.

Singapore and Australia enjoy close and multifaceted ties, with warm people-to-people ties. Australia is a popular destination for Singaporeans – not just for holidays and visiting friends, but also for studying. The SAF trains in Australia and our two armed forces have a long history of cooperation. I am confident that we will deepen our bilateral relationship further in the future. – LHL (MCI Photos by Lee Jia Wen)",2020-03-23 11:07:29+00:00,"I hope I don't sound rude PM Lee , but I do hope Scott Morrison learnt something from yourself as a  truthful strong caring and admired leader, you are an inspiration to others and admired for your courage and strength and thankyou for keeping us all safe during this time🙏🙏",2020-03-26 05:06:42+00:00,48
