,id,date,time,tweet,hashtags,num_words
0,1364587870095355907,2021-02-24,22:47:55,"#INFOBIT iCam VB50 All in One conference camera with speaker and beamforming mic. 4k60, 110° HFOV with ±15° Pan/tilt. Speaker tracking, auto framing, Bluetooth and HDMI Out. #VB50 #allinonecamera #usbcamera  https://t.co/yqRgqUBQa7  https://t.co/3VoHlX3nYs","['infobit', 'vb50', 'allinonecamera', 'usbcamera']",23
1,1364457299897540609,2021-02-24,14:09:05,"Hioki Bluetooth Adapter promotion! WIRELESS ADAPTER Z3210: Just connect the Z3210 Wireless Adapter to your Hioki compatible instrument, to make it Bluetooth® ready.  https://t.co/OX9Rg6Fiib  https://t.co/c3a0GuKY7c",[],21
2,1364409998097281028,2021-02-24,11:01:07,Create the perfect light mood for every occasion with our Planar Smart LED Bulb.   Planar Smart LED Bulb will turn your everyday lighting into an extraordinary experience!  #lightup #lightupwithplanar #truecolors #bluetooth #lightbulb #planarhome #cool #warm #led #CRI #dimmable  https://t.co/2JDsa3QK7Z,"['lightup', 'lightupwithplanar', 'truecolors', 'bluetooth', 'lightbulb', 'planarhome', 'cool', 'warm', 'led', 'cri', 'dimmable']",27
3,1364370484297539586,2021-02-24,08:24:06,Upgrade your #desktop to Wi-Fi 6 AX3000 and Bluetooth 5.1 with the D-Link DWA-X582 PCIe adapter with convenient magnetic antenna base. #sgblogger #review #wifi6 #networking #PCIe #dlinksingapore  https://t.co/aYIMDELESz,"['desktop', 'sgblogger', 'review', 'wifi6', 'networking', 'pcie', 'dlinksingapore']",14
4,1364224795391401996,2021-02-23,22:45:11,@Audinate Announces Immediate Availability of New Dante AVIO Bluetooth Adapter. This revolutionary addition to the popular Dante AVIO family allows mobile devices and computers to wirelessly connect to any Dante audio network for playout or recording.   https://t.co/CT3rPIBGkq  https://t.co/VZLq9mpT00,[],35
5,1364197907453276162,2021-02-23,20:58:21,"@veryheathmiller Excuse me, I bluetooth it to a very cheap pair of earphones that don't fit properly",[],15
6,1364107117058138117,2021-02-23,14:57:35,"@cgwong98 Ok so can't do it on a Bluetooth and Google Nest speaker, but my phone can directly output to 2 Bluetooth devices haha.",[],21
7,1364105190291374082,2021-02-23,14:49:55,needa buy new bluetooth speakers.. gonna go for Zealot again coz cheap &amp; can fight with sony &amp; jbl..,[],17
8,1364084830934196228,2021-02-23,13:29:01,Mina use bluetooth earphones when listening to music and wired earphones when watching video,[],14
9,1364013075687346178,2021-02-23,08:43:54,"My AirPods have been fucking up a lot less lately after I revoked Bluetooth access from TraceTogether, but its still giving me problems when I enter a crowded station/train/bus. Why would other people’s Bluetooth mess with MY earbuds 😭",[],41
10,1363837711216336898,2021-02-22,21:07:03,"@sarahcoldheart Phone + one single light on stand + bluetooth headset. Done. I used an iPhone, AirPod Pro and a single light and it worked out well. A bit of lag expected.",[],29
11,1363604641179557889,2021-02-22,05:40:55,@iamtommythorn @bitmask_reg @thepine64 #BL602 Bluetooth LE and WiFi are working ... But we need help to reverse engineer the blobs! 🙏  BLE Docs:  https://t.co/05dZljSnD2  WiFi Docs:  https://t.co/nqpo92y1fY,['bl602'],19
12,1363514553036730368,2021-02-21,23:42:56,IGS Winmetawin update  21.2.21  P’Eed gave him Bluetooth earphones thank you P’Eed 🥺🙏🏽  @winmetawin #winmetawin #Double2YrsOfWIN  https://t.co/3idxi0YpYu,"['winmetawin', 'double2yrsofwin']",13
14,1363419470283169793,2021-02-21,17:25:07,"Your #headphones are not just a device, they represent you and your style. Choose and make a point. #mobileaccessories #bluetooth #hifiaudio  https://t.co/8V9IODcRsV","['headphones', 'mobileaccessories', 'bluetooth', 'hifiaudio']",17
15,1363413973056425989,2021-02-21,17:03:16,everytime my bluetooth earbuds yell battery low it makes my blood boil,[],12
16,1363148624796942339,2021-02-20,23:28:52,"""Have you seen my bluetooth earbuds? Been trying to find it for an hour now.""",[],15
17,1363109458583293955,2021-02-20,20:53:14,"@papagell @phrafarang @StickboyBangkok Yep, always on. Bluetooth is too easy, and ain’t that data just solid gold. #endgame  https://t.co/FuPGEFiXgo",['endgame'],15
18,1363100136864243722,2021-02-20,20:16:12,Found a Bluetooth-enabled cassette player while visiting a record store...  Now I'm tempted to collect cassette tapes now.,[],16
19,1363091169157160962,2021-02-20,19:40:34,terrible panicking gameplay lol (bad offset because bluetooth earphones)  https://t.co/sT4F1k6hio,[],9
