,Post Description,Post Datetime,Comments,Comment Datetime,num_words
166,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,Idk if I should believe China or not,2020-05-03 18:10:36+00:00,8
167,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,Lets stay at second page,2020-05-03 18:48:05+00:00,5
168,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,We may be on the 2nd page but our no of active cases way surpasses many countries even on the 1st page. That’s worrying.,2020-05-03 20:16:01+00:00,23
169,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,"because china have a high number of medical resources as well as other resources and closed down the streets, shops and everything the moment the virus was spreading rapidly. very less people went out and panic buy or smth. they don't wait until its serious to take action. they perform a strict test on you the moment u left a province or you entered the country again. and after the virus has gotten better in china, to enter your housing area you must take a test and have your temperature taken regardless. and temperature taking is needed everywhere. they have a qr code that can trace where you have been and that is also needed to even enter a shopping centre. china's extremely strict control is helping to keep the virus low. i don't know why you guys are still blaming china.",2020-05-03 23:28:37+00:00,139
170,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,"Yes.. Finally Singapore went back to the second page, thank god is atleast not first page",2020-05-04 00:33:10+00:00,16
174,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,its not may 3 its may 4,2020-05-04 05:55:10+00:00,5
175,"As of May 3, 11:35pm, there are a total of 3.5 million Covid-19 cases worldwide.

The UK government is currently holding a Covid-19 briefing, and we will update the total number of cases in the UK in the next update.

Singapore reported 657 new cases of Covid-19, of which 10 are Singaporeans and PRs. An 86-year-old female Singaporean became the 18th person to die of the virus in Singapore, six days after being confirmed with Covid-19, on April 27. [Please see Page 2 for Singapore's Covid-19 situation.]",2020-05-03 17:50:33+00:00,"Mainland china situation have been stabilised, did they found out the cure to the virus?",2020-05-04 08:45:49+00:00,15
177,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,But who's gonna build those dormitories?,2020-05-01 11:02:26+00:00,5
180,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,The construction companies will have to pick up the ticket for this.,2020-05-01 11:24:59+00:00,12
181,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,Please house them in a dedicated island with proper amenities,2020-05-01 11:27:39+00:00,10
182,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,bro he didnt answer the question at all LOL what a non-response response 😩,2020-05-01 12:43:06+00:00,12
183,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,Hope the Govt will permit pet Services and human baber services,2020-05-01 13:49:49+00:00,11
184,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,"Did I hear it wrongly, did the reporter really say ""Are you guys...?"" Does she think she is talking to her friends?",2020-05-01 16:36:55+00:00,22
185,"In response to a question from the media, Minister Lawrence Wong elaborated that these new dormitories can be built quickly, may not be permanent, and would allow for new, long-term, permanent dormitories to be built in the meantime.",2020-05-01 11:01:16+00:00,What are we gonna do with the dorms in future when covid is gone? Make into chalet?,2020-05-01 16:43:17+00:00,17
190,"[JUST IN] The vast majority of cases are Work Permit holders residing in foreign worker dormitories.

Six cases are Singaporeans or permanent residents. #linkinbio

Photo from NUHS/FB.",2020-04-29 07:39:56+00:00,"Stay Safe All Singaporean , Love From Malaysia",2020-04-29 13:43:19+00:00,7
195,"[JUST IN] The vast majority of cases are Work Permit holders residing in foreign worker dormitories.

Six cases are Singaporeans or permanent residents. #linkinbio

Photo from NUHS/FB.",2020-04-29 07:39:56+00:00,Another 1st day of less than 10 local community cases.  The count starts!,2020-04-30 11:01:27+00:00,11
196,"[JUST IN] The vast majority of cases are Work Permit holders residing in foreign worker dormitories.

Six cases are Singaporeans or permanent residents. #linkinbio

Photo from NUHS/FB.",2020-04-29 07:39:56+00:00,FBI Open Up! Coronavirus Is Coming,2020-04-30 18:00:08+00:00,6
197,"[JUST IN] The vast majority of cases are Work Permit holders residing in foreign worker dormitories.

Six cases are Singaporeans or permanent residents. #linkinbio

Photo from NUHS/FB.",2020-04-29 07:39:56+00:00,Great news! Tis made POSSIBLE with each n evryone one of us STAY HOME😎 TQ all docs. Frontliners n d Govt🙏,2020-04-29 07:46:23+00:00,21
