,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,SMA_1,SMA_3,SMA_5,SMA_7,SMA_14
57,2020-03-11,0.24906029156029164,0.6816229141229143,0.10174358974358973,0.7336410256410257,0.16461538461538458,0.08293333333333332,0.08293333333333332,0.02695555555555551,0.17881583333333334,0.17449634353741497,0.2163827976190476
58,2020-03-12,0.02936507936507935,0.7980952380952381,0.23040000000000002,0.6284,0.1412,0.17044,0.17044,0.07819111111111106,0.19637133333333334,0.17694083333333332,0.22122136904761905
59,2020-03-13,-0.006845238095238083,0.5854828042328043,0.16185714285714287,0.7594285714285715,0.07871428571428571,-0.07415714285714284,-0.07415714285714284,0.05973873015873012,0.03542990476190476,0.14148028911564628,0.1919780017006803
60,2020-03-14,0.30162037037037037,0.6099537037037037,0.10588888888888888,0.6532222222222221,0.241,0.23387777777777774,0.23387777777777774,0.11005354497354493,0.07885879365079365,0.1630824716553288,0.21576212868480726
61,2020-03-15,0.15853305785123964,0.6186363636363638,0.09718181818181817,0.7432727272727273,0.15945454545454546,0.11349999999999999,0.11349999999999999,0.09107354497354492,0.10531879365079364,0.07493247165532879,0.21795284297052153
62,2020-03-16,0.3267857142857143,0.8720238095238096,0.065,0.8506666666666667,0.08433333333333333,-0.07853333333333334,-0.07853333333333334,0.08961481481481474,0.07302546031746031,0.06132294784580498,0.18710250283446714
63,2020-03-17,0.011805555555555555,0.7083333333333334,0.09675000000000002,0.7081666666666667,0.19508333333333336,0.17003333333333334,0.17003333333333334,0.06833333333333329,0.07294412698412697,0.08829913832199546,0.1623834552154195
64,2020-03-18,-0.25,0.6875,0.09300000000000001,0.8356666666666666,0.07133333333333333,0.05453333333333334,0.05453333333333334,0.04867777777777774,0.0986822222222222,0.0842419954648526,0.12936916950113378
65,2020-03-19,0.2205077800059418,0.6998582357185299,0.0761470588235294,0.7906764705882352,0.13323529411764706,0.13697941176470585,0.13697941176470585,0.12051535947712415,0.07930254901960783,0.07946191143123915,0.12820137238228627
66,2020-03-20,0.10523801458252678,0.6443692734546393,0.07626829268292684,0.8069878048780488,0.11674390243902437,0.031141463414634155,0.031141463414634155,0.07421806950422442,0.06283084170253468,0.09450456947006444,0.11799242929285536
67,2020-03-21,0.12246768484797586,0.6938416939509311,0.07263580246913584,0.7923055555555557,0.13507098765432107,0.12560679012345682,0.12560679012345682,0.0979092217675989,0.1036588663938927,0.07903728551944715,0.12105987858738798
68,2020-03-22,0.09055057099411937,0.6930010841905999,0.09388709677419353,0.7665725806451613,0.1395806451612903,0.11670403225806453,0.11670403225806453,0.09115076193205181,0.09299300617883895,0.07949500441345639,0.07721373803439259
69,2020-03-23,0.10184833829365075,0.6438564401455026,0.09621874999999999,0.7666562500000003,0.137109375,0.08054062499999998,0.08054062499999998,0.10761714912717375,0.09819446451217227,0.10221985560393257,0.08177140172486877
70,2020-03-24,0.15348800505050508,0.6585246074546924,0.06488135593220339,0.7912033898305083,0.1439322033898305,0.17175932203389832,0.17175932203389832,0.12300132643065424,0.10515044656601076,0.10246642541829899,0.09538278187014723
71,2020-03-25,0.10060995370370367,0.6567604166666666,0.06599999999999999,0.800525,0.13344999999999999,0.20590249999999996,0.20590249999999996,0.1527341490112994,0.1401026538830839,0.12409059208496566,0.10416629377490913
72,2020-03-26,0.1271236732403399,0.6711411175244509,0.12241333333333335,0.7105733333333333,0.16704,0.050821333333333316,0.050821333333333316,0.14282771845574385,0.1251455625250592,0.11178229516619816,0.09562210329871866
73,2020-03-27,0.15396062778320835,0.651610708984365,0.06344086021505378,0.7862903225806454,0.15025806451612908,0.15129032258064518,0.15129032258064518,0.1360047186379928,0.13206282058957536,0.12894641790419972,0.1117254936871321
74,2020-03-28,0.188548352708465,0.675375091200934,0.04884269662921348,0.7804269662921347,0.1707191011235955,0.23725842696629218,0.23725842696629218,0.14645669429342353,0.16340638098283378,0.1448966517388905,0.11196696862916881
75,2020-03-29,0.1470673057101629,0.6818707482993197,0.09037142857142857,0.7746285714285713,0.13502857142857144,0.09611428571428576,0.09611428571428576,0.16155434508707434,0.14827737371891128,0.14195525937549353,0.11072513189447496
76,2020-03-30,0.26625,0.8087500000000001,0.0762,0.8879999999999999,0.0356,-0.13,-0.13,0.06779090422685928,0.08109687371891129,0.11187802723263639,0.10704894141828447
77,2020-03-31,0.13432906932906935,0.7294206381706383,0.0665135135135135,0.842081081081081,0.09140540540540541,0.08016216216216217,0.08016216216216217,0.015425482625482614,0.08696503948467706,0.09879271867953122,0.10062957204891511
78,2020-04-01,0.16032317933165394,0.6336469741808725,0.05372881355932204,0.8056779661016948,0.14066101694915256,0.21937118644067796,0.21937118644067796,0.056511116200946676,0.10058121225668362,0.10071681674248523,0.11240370441372545
79,2020-04-02,0.03695286195286193,0.6538720538720538,0.14566666666666667,0.672,0.18233333333333332,0.14313333333333333,0.14313333333333333,0.14755556064539113,0.08175619353009185,0.11390424531391379,0.11284327024005596
80,2020-04-03,0.12288551095369277,0.689329168306441,0.09978787878787879,0.7489090909090911,0.1513030303030303,0.11608181818181817,0.11608181818181817,0.1595287793186098,0.08574970002359833,0.1088744589712242,0.11891043843771197
81,2020-04-04,0.12169851415945163,0.6570303199404762,0.07690625000000001,0.7934218749999997,0.12968749999999998,0.0605484375,0.0605484375,0.10658786300505048,0.12385938752359835,0.08363017476175393,0.1142634132503222
82,2020-04-05,0.12935224315784985,0.6782695099188666,0.09087867647058823,0.7731544117647053,0.13597058823529412,0.10936397058823533,0.10936397058823533,0.09533140875668449,0.12969974920881294,0.08552298688660386,0.1137391231310487
83,2020-04-06,0.10837799125379075,0.6868154640116259,0.10015778251599144,0.768140724946695,0.1316993603411514,0.05688358208955228,0.05688358208955228,0.07559866339259584,0.09720222833858783,0.1122206414708256,0.112049334351731
84,2020-04-07,0.16989996563893625,0.6614312599165542,0.07411312217194567,0.7629095022624435,0.16299547511312212,0.19898597285067868,0.19898597285067868,0.12174450850948874,0.10837275624205689,0.12919547156918512,0.11399409512435817
85,2020-04-08,0.15649004002945147,0.6947059393575422,0.08779768786127168,0.7456994219653181,0.16651445086705202,0.13822658959537582,0.13822658959537582,0.1313653815118689,0.11280171052476842,0.11760338630557052,0.10916010152402787
86,2020-04-09,0.14496672914098402,0.6640966472514492,0.08065033112582777,0.7731390728476804,0.1462119205298013,0.12348105960264877,0.12348105960264877,0.15356454068290104,0.12538823494529816,0.11479591862975844,0.11435008197183612
87,2020-04-10,0.10900782759877074,0.6593372319214386,0.08588323353293414,0.7873802395209586,0.12673652694610782,0.08014431137724558,0.08014431137724558,0.11395065352509003,0.11954430310310023,0.10966198908624805,0.10926822402873614
88,2020-04-11,0.11328411729490867,0.6747208293970883,0.09312949640287771,0.7638417266187049,0.14307913669064748,0.07478776978417265,0.07478776978417265,0.09280438025468897,0.12312514064202429,0.11169617941255845,0.09766317708715619
89,2020-04-12,0.0923336175608903,0.6560313907472998,0.08043939393939395,0.734939393939394,0.18463636363636363,0.11312121212121212,0.11312121212121212,0.08935109776087675,0.105952188496131,0.1122329282029837,0.09887795754479378
90,2020-04-13,-0.06361961451247165,0.6670351473922904,0.12571428571428572,0.8114999999999999,0.06285714285714286,0.010214285714285716,0.010214285714285716,0.0660410892065568,0.08034972771991297,0.1055658858636599,0.10889326366724274
91,2020-04-14,0.14618119054981293,0.6774395647709143,0.08979365079365079,0.7834603174603179,0.1267619047619047,0.07135487528344665,0.07135487528344665,0.06489679103964814,0.06992449085607254,0.08733287192548389,0.1082641717473345
92,2020-04-15,-0.029877507928355376,0.6885150536845452,0.15833898305084743,0.7296949152542372,0.11198305084745765,-0.11047966101694914,-0.11047966101694914,-0.009636833339738951,0.0317996963772336,0.05180340755229462,0.08470339692893257
93,2020-04-16,0.18303530503110338,0.6460865367903177,0.08697647058823531,0.7187558823529409,0.1942647058823529,0.22241941176470553,0.22241941176470553,0.061098208677067646,0.06132602477334018,0.06593745786115987,0.09036668824545915
94,2020-04-17,0.24439051623603514,0.6545151849809868,0.0854245283018868,0.7278066037735844,0.18678301886792453,0.20857971698113206,0.20857971698113206,0.10683982257629611,0.08041772574532417,0.08428537294742937,0.09697368101683872
95,2020-04-18,0.13266373995799463,0.6955522458763914,0.10616304347826089,0.7306702898550724,0.16315579710144934,0.11930724637681166,0.11930724637681166,0.18343545837421638,0.10223631787782936,0.09064529817494923,0.10117073879375384
96,2020-04-19,0.17091155675233058,0.6946112430338622,0.08394642857142857,0.7617261904761902,0.15433928571428573,0.14535238095238098,0.14535238095238098,0.15774644810344154,0.11703581901161622,0.09524975086511622,0.10374133953404996
97,2020-04-20,0.1376386377335744,0.6622939270644969,0.06743037974683544,0.7999113924050635,0.13265822784810133,0.10285316455696202,0.10285316455696202,0.12250426396205154,0.15970238412639845,0.10848387641406997,0.10702488113886495
98,2020-04-21,0.18043043388005658,0.6542035321399549,0.08304741379310349,0.7531810344827595,0.1637672413793104,0.12000948275862065,0.12000948275862065,0.12273834275598787,0.13922039832518146,0.11543453462480911,0.10138370327514652
