,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2919,3152,"SCMP latest news article : (QUOTE) "" Why are there so few coronavirus infections in Singapore’s health workers? """,2020-03-28,-0.15,0.6666666666666666,0.0,1.0,0.0,0.0,neutral
2920,3153,Link :  https://www.scmp.com/week-asia/health-environment/article/3077345/coronavirus-why-so-few-infections-singapores-health (UNQUOTE) This article in some ways praised Singapore Govt and this will make many Singaporeans proud.,2020-03-28,0.65,0.75,0.0,0.717,0.283,0.743,neutral
2938,3172,"Yes, its possible.",2020-03-27,0.0,1.0,0.0,0.426,0.574,0.4019,neutral
2949,3183,"Dear Minister, thank you for your hard work.",2020-03-25,-0.2916666666666667,0.5416666666666666,0.122,0.435,0.443,0.5719,neutral
2957,3191,Being disciplined and responsible will bring us far and wide.,2020-03-23,0.06666666666666668,0.65,0.0,0.796,0.204,0.3182,neutral
2959,3193,Easier to enforce too because hotel security and cctv system can easily detect if people exit their rooms.,2020-03-23,0.43333333333333335,0.8333333333333334,0.0,0.664,0.336,0.765,neutral
2990,3225,Worst when I don't understand why did they even have checkers before you enter.,2020-06-06,-1.0,1.0,0.255,0.745,0.0,-0.6249,neutral
2992,3227,Its just crap,2020-06-06,-0.8,0.8,0.565,0.435,0.0,-0.3818,neutral
3004,3239,whats the fine is like?,2020-04-23,0.4166666666666667,0.5,0.0,0.411,0.589,0.5106,neutral
3028,3263,"Easy to point fingers, this is how racism spreads.",2020-04-17,0.43333333333333335,0.8333333333333334,0.293,0.5,0.207,-0.296,neutral
3032,3267,Sg don't need such beaches here!,2020-04-17,0.0,0.5,0.0,1.0,0.0,0.0,neutral
3053,3310,"It is cheap, simple and very effective.",2020-03-19,0.39333333333333337,0.6857142857142856,0.0,0.639,0.361,0.5256,neutral
3086,3343,"> So the Government has taken a carefully calibrated approach in moving towards phase three, and will share more details in the coming weeks.",5/10/20,0.2,0.75,0.0,0.844,0.156,0.4019,neutral
3087,3344,"> Minister for Education Lawrence Wong also said earlier on Monday that his ministry is studying how to resume more activities, and will share more details when ready.",5/10/20,0.3,0.5,0.0,0.834,0.166,0.6077,neutral
3101,3358,"> limited seating

Pretty sure that seating is limited due to the limit on group pax.",5/10/20,0.09642857142857145,0.5099206349206349,0.187,0.542,0.271,0.4019,neutral
3102,3359,What do you think FnB are going to do when they hear that there is no more restrictions on the group pax?,5/10/20,-0.25,0.5,0.095,0.905,0.0,-0.296,neutral
3118,3375,To make matters worse?,7/12/20,-0.4,0.6,0.5,0.323,0.177,-0.4588,neutral
3156,3413,full stop.,28/4/20,0.35,0.55,0.688,0.312,0.0,-0.296,neutral
3206,3464,The only one politicising the issue is him.,30/4/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
3208,3466,"If the feedback were positive like he was hoping (“wow, such a caring guy!",30/4/20,0.10909090909090909,0.6818181818181818,0.0,0.421,0.579,0.908,neutral
3211,3469,So yes I’m watching carefully,29/4/20,-0.1,1.0,0.0,0.4,0.6,0.5413,neutral
3214,3472,Not a good example.,29/4/20,-0.35,0.6000000000000001,0.546,0.454,0.0,-0.3412,neutral
3228,3486,"> If found guilty, he can be jailed for up to four years, fined, or both.",21/4/20,-0.5,1.0,0.316,0.684,0.0,-0.7184,neutral
3245,3538,If he wants to do than sure just make sure he practises what he preaches.,27/4/20,0.39999999999999997,0.6259259259259259,0.0,0.739,0.261,0.5574,neutral
3278,3571,"> Safe Distancing measures at Singapore's Bedok Interchange Hawker Centre on Apr 7, 2020.",8/4/20,0.5,0.5,0.0,0.805,0.195,0.4404,neutral
3338,3631,So what they are asking for their own injuries.,18/4/20,0.6,1.0,0.0,1.0,0.0,0.0,neutral
3359,3652,Stay safe and cheer up!,25/1/21,0.625,0.5,0.0,0.316,0.684,0.7574,neutral
3362,3655,This is why they rather stay in SG temporarily until this shit is stable rather than going in and out and have to serve Q at both sides.,26/1/21,-0.2,0.8,0.135,0.795,0.07,-0.4678,neutral
3385,3678,(3) Make sure everyone washes their hands before eating.,20/1/21,0.5,0.8888888888888888,0.0,0.777,0.223,0.3182,neutral
3387,3680,"Also try to seat everyone further apart, if possible.",20/1/21,0.0,0.75,0.0,1.0,0.0,0.0,neutral
3393,3686,IMO basic precautions like making sure there is absolutely no pressure to attend so that people who are feeling even slightly unwell don't go are good enough.,20/1/21,0.15555555555555556,0.5300925925925926,0.213,0.606,0.182,-0.268,neutral
3399,3692,Stay home unless absolutely necessary.,20/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
3401,3694,Reddit has been predicting clusters since the NTUC hoarding began and none were right.,7/2/21,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
3409,3702,Just get ready for CB 2.0.,8/2/21,0.2,0.5,0.0,0.667,0.333,0.3612,neutral
3415,3708,"Great job, humanity.",8/2/21,0.8,0.75,0.0,0.328,0.672,0.6249,neutral
3421,3714,"So, you may be right, but also, things won't be too bad as a result, hopefully.",8/2/21,-0.20714285714285707,0.6011904761904762,0.0,0.64,0.36,0.8087,neutral
3424,3717,"If they want to pay $300 to stay overnight, please feel free because neighbour sure come and catch.",8/2/21,0.45,0.8444444444444444,0.059,0.551,0.39,0.7783,neutral
3428,3721,Open ventilation vs enclosed home.,7/2/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
3454,3747,Absolutely zero chance of damaging you?,8/2/21,0.2,0.9,0.345,0.418,0.238,-0.2551,neutral
3460,3753,You spout absolute nonsense.,8/2/21,0.2,0.9,0.474,0.526,0.0,-0.4019,neutral
3464,3757,"That is the part that no matter how much government involvement you have, you can never be sure that no breach in protocol won’t occur.",8/2/21,0.35,0.5444444444444444,0.224,0.738,0.039,-0.6442,neutral
3468,3761,By all means grab the pitch fork but make sure you point it at the right person.,8/2/21,0.39285714285714285,0.7123015873015872,0.0,0.844,0.156,0.4497,neutral
3484,3778,the common link is the location - the airport.,10/2/21,-0.3,0.5,0.0,1.0,0.0,0.0,neutral
3489,3783,entire economies will go bust if we do so.,10/2/21,0.0,0.625,0.0,1.0,0.0,0.0,neutral
3530,3825,Now we can have guilt-free dinner parties and open tourist attractions.,18/1/21,0.0,0.5,0.0,0.621,0.379,0.6705,neutral
3538,3833,well fuck that guy.,18/1/21,-0.4,0.6,0.461,0.263,0.276,-0.34,neutral
3541,3836,"Yea, I’d say 6 months is quite justified.",19/1/21,0.4,0.9,0.0,0.667,0.333,0.4576,neutral
3542,3837,This is OK..,18/1/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
3562,3857,Are you guys serious?,18/1/21,-0.3333333333333333,0.6666666666666666,0.302,0.698,0.0,-0.0772,neutral
3564,3859,"Give them a fine, whatever but dont put them in Prison?",18/1/21,0.4166666666666667,0.5,0.321,0.578,0.101,-0.6187,neutral
3582,3877,We understand it that they hit you 5 times and you walk out pretty sore.,18/1/21,0.25,1.0,0.141,0.678,0.181,0.1779,neutral
3595,3890,The infection you get in your dirty cell will probably kill you.,18/1/21,-0.6,0.8,0.432,0.568,0.0,-0.8225,neutral
3611,3907,6 months in jail would surely be pretty disproportionate even is the guy is a selfish asshole.,18/1/21,-0.11666666666666665,0.6666666666666666,0.146,0.566,0.288,0.4588,neutral
3614,3910,Needs to be better.,18/1/21,0.5,0.5,0.0,0.508,0.492,0.4404,neutral
3619,3915,"For the most part it's just governments normalizing population control measures, testing how far they can push the limits.",18/1/21,0.3,0.75,0.0,1.0,0.0,0.0,neutral
3655,3951,"Frankly he's lucky it's only six months.""",18/1/21,0.16666666666666666,0.9166666666666667,0.0,0.682,0.318,0.4215,neutral
3656,3952,"Compared to the UK, definitely.",18/1/21,0.0,0.5,0.0,0.597,0.403,0.4019,neutral
3658,3954,"Yeah, I don’t know of any country where sneaking out of quarantine is ok.",18/1/21,0.5,0.5,0.0,0.714,0.286,0.5267,neutral
3664,3960,It's not excessive at all.,19/1/21,0.125,1.0,0.0,1.0,0.0,0.0,neutral
3672,3968,"Changi Airport (and your flight there, immigration forms, etc) has many signs warning death to drug smugglers.",18/1/21,0.5,0.5,0.383,0.617,0.0,-0.8271,neutral
3673,3969,Pretty bold to try it.,18/1/21,0.29166666666666663,0.8333333333333333,0.0,0.341,0.659,0.7003,neutral
3679,3975,It's poor journalism.,18/1/21,-0.4,0.6,0.608,0.392,0.0,-0.4767,neutral
3726,4023,Who's going to answer for those who may potentially die?,18/1/21,0.0,1.0,0.302,0.698,0.0,-0.5994,neutral
3730,4027,He added risk to the general population.,18/1/21,0.05000000000000002,0.5,0.259,0.741,0.0,-0.2732,neutral
3732,4029,Our border quarantines are working fine.,18/1/21,0.4166666666666667,0.5,0.0,0.735,0.265,0.2023,neutral
3738,4035,What the fuck kind of moron are you?,18/1/21,-0.20000000000000004,0.8333333333333334,0.528,0.472,0.0,-0.7717,neutral
3743,4040,In many countries (Singapore included) there is almost zero community transmission of the disease.,18/1/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
3748,4045,Six months is light.,18/1/21,0.4,0.7,0.0,1.0,0.0,0.0,neutral
3771,4068,"But yes, seeing loved ones is not important.",19/1/21,0.24999999999999997,0.9,0.121,0.379,0.5,0.7191,neutral
3780,4077,Do you mean just for covid?,18/1/21,-0.3125,0.6875,0.0,1.0,0.0,0.0,neutral
3788,4085,I live in the Cayman Islands and we've been covid free since June.,18/1/21,0.2681818181818182,0.65,0.0,0.769,0.231,0.5106,neutral
3800,4098,"Also, the system that is responsible to list the names & addresses of those needing to quarantine, is not yet online.",18/1/21,0.2,0.55,0.0,0.892,0.108,0.3182,neutral
3802,4100,So now you know a country in which plain ignoring quarantine is pretty much the default.,18/1/21,0.07857142857142858,0.5190476190476191,0.143,0.688,0.169,0.128,neutral
3805,4103,I don’t know much more about Singapore except their strict laws.,18/1/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
3821,4119,"They don't openly say it, but they definitely do.",18/1/21,0.0,0.5,0.0,0.693,0.307,0.5499,neutral
3831,4129,"Most countries want to avoid international incidents though, when possible.",19/1/21,0.16666666666666666,0.5,0.187,0.679,0.134,-0.1585,neutral
3858,4156,Housekeeping doesn't even go in to normal rooms nowadays.,18/1/21,0.15,0.6499999999999999,0.0,1.0,0.0,0.0,neutral
3859,4157,They only deep clean after your stay.,18/1/21,0.12222222222222223,0.7000000000000001,0.0,0.69,0.31,0.4019,neutral
3861,4159,Most cleaning staff are assigned to about 15 rooms per day; even fewer in higher end hotels (like Ritz).,18/1/21,0.375,0.5,0.0,1.0,0.0,0.0,neutral
3867,4165,I did and finished the entire 2 weeks.,18/1/21,0.0,0.625,0.0,1.0,0.0,0.0,neutral
3886,4186,"Probably tried separately, so only the guy has been charged so far.",18/1/21,0.05,1.0,0.141,0.859,0.0,-0.2023,neutral
3897,4197,Are you all insane????????,19/1/21,-1.0,1.0,0.0,1.0,0.0,0.0,neutral
3901,4202,"I don’t think it is funny, either.",19/1/21,0.25,1.0,0.0,0.633,0.367,0.4404,neutral
3906,4207,Nothing about rape is funny.,19/1/21,0.25,1.0,0.0,0.311,0.689,0.7676,neutral
3907,4208,Of course I know all this and more on the matter.,18/1/21,0.5,0.5,0.0,0.868,0.132,0.0935,neutral
3920,4221,"He made it to Denmark, ate a hot dog, and then realized there were no gas station for boats there.",18/1/21,0.25,0.8500000000000001,0.109,0.891,0.0,-0.296,neutral
3924,4225,The machine itself I am not surprised made it.,18/1/21,-0.05,0.9,0.192,0.808,0.0,-0.1695,neutral
3937,4238,"And chewing gum isn't illegal, selling it is.",18/1/21,-0.5,0.5,0.0,0.705,0.295,0.4449,neutral
3980,4281,"Not to call you out or anything if you did mix up some incidents, I get it, sometimes the memory plays tricks, and there are a lot of crazy stories out there, so no worries.",19/1/21,-0.6,0.9,0.247,0.703,0.05,-0.7811,neutral
3982,4283,"if you mean me, then you are wrong as i live in singapore.",18/1/21,-0.22537878787878787,0.6958333333333333,0.22,0.78,0.0,-0.4767,neutral
4002,4304,"But sure, don't worry, you already are undesired in most of East Asia, and with your recessive genes and non existent birth rates it really won't take long lol.",18/1/21,0.39,0.5377777777777778,0.071,0.787,0.142,0.3343,neutral
4004,4306,Because... groupthink does not mean what they apparently think it means.,18/1/21,0.103125,0.51875,0.0,1.0,0.0,0.0,neutral
4042,4344,The models were actually pretty well on.,18/1/21,0.25,1.0,0.0,0.485,0.515,0.6486,neutral
4051,4353,Duh.,19/1/21,-0.3,0.6,0.0,1.0,0.0,0.0,neutral
4057,4360,Do you mean DUI?,19/1/21,-0.3125,0.6875,0.0,1.0,0.0,0.0,neutral
4069,4372,I just don't think jokes about (prison) rape are funny.,18/1/21,0.25,1.0,0.42,0.391,0.189,-0.5484,neutral
4082,4385,"Caning is a common sanction, imposed upon inmates who commit aggravated prison offences.”](https://www.prison-insider.com/countryprofile/prisons-singapore)",19/1/21,-0.3,0.5,0.424,0.452,0.124,-0.6486,neutral
4089,4393,Feel free to let me know what Taiwan or New Zealand do.,18/1/21,0.2681818181818182,0.6272727272727273,0.0,0.769,0.231,0.5106,neutral
4094,4398,That's pretty wild.,19/1/21,0.175,0.7,0.0,0.385,0.615,0.4939,neutral
4107,4411,"South Korea, Japan and Taiwan on top 10 lowest birth rates in world.",18/1/21,0.5,0.5,0.169,0.714,0.117,-0.2023,neutral
4115,4419,2 K-pop albums on top 100?!,18/1/21,0.625,0.5,0.0,0.657,0.343,0.2714,neutral
4161,4465,They target traffickers and dealers and people who possess huge amounts.,19/1/21,0.4000000000000001,0.9,0.0,0.813,0.187,0.3182,neutral
4181,4485,"Btw fwiw gay sex is illegal in Singapore too, even though it's not typically enforced.",18/1/21,4.625929269271485e-18,0.5277777777777778,0.205,0.795,0.0,-0.5574,neutral
4187,4491,"China's growth is bound to massively slow down but that will only be after they've overtaken America, which will continue its decline.",18/1/21,-0.15185185185185188,0.562962962962963,0.0,0.921,0.079,0.2023,neutral
4189,4493,>2 K-pop albums on top 100?!,18/1/21,0.625,0.5,0.0,0.705,0.295,0.2714,neutral
4211,4515,Anything for hainanese chicken rice though,18/1/21,-0.6,0.95,0.0,1.0,0.0,0.0,neutral
4220,4524,"It's the safest, easiest and most efficient place I've ever lived.",18/1/21,0.5,0.5,0.0,0.482,0.518,0.8221,neutral
4222,4526,Singapore is maybe just a bit more brutally honest and efficient about it.,18/1/21,0.55,0.7,0.218,0.458,0.324,0.2698,neutral
4223,4527,Totally not true.,18/1/21,-0.175,0.65,0.566,0.434,0.0,-0.3839,neutral
4232,4536,If we don't fix what's causing people to become addicted to drugs there will always be a need and there will always be a supply.,19/1/21,-0.4,0.6,0.0,1.0,0.0,0.0,neutral
4234,4538,"So place the blame on those Asians or other bad guys all you want, but until we fix ourselves nothing will change.",19/1/21,-0.4124999999999999,0.5208333333333333,0.168,0.784,0.047,-0.4464,neutral
4246,4550,"I wouldn't make suppositions about what he was planning to do, and I agree 10k fines for rich families are worthless.",19/1/21,-0.21250000000000002,0.825,0.116,0.64,0.244,0.4939,neutral
4260,4564,Wow thats intense!,18/1/21,0.175,1.0,0.0,0.156,0.844,0.6588,neutral
4268,4572,Good luck USA.,18/1/21,0.7,0.6000000000000001,0.0,0.145,0.855,0.7096,neutral
4302,4606,Yeah that’s if you love breaking the law.,18/1/21,0.5,0.6,0.0,0.484,0.516,0.7506,neutral
4323,4627,"Sure, but the point stands.",19/1/21,0.5,0.8888888888888888,0.0,0.708,0.292,0.1655,neutral
4337,4641,(Most days register 0.,19/1/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
4354,4658,You can freely walk around past midnight even as a Woman.,18/1/21,0.07500000000000001,0.525,0.0,0.756,0.244,0.4404,neutral
4376,4680,"The people will still be poor, the brain drain will continue.",18/1/21,-0.4,0.6,0.237,0.763,0.0,-0.4767,neutral
4387,4691,"It is a huge blind spot of an administration that crows about its technocratic, evidence-based policymaking.",18/1/21,-0.04999999999999996,0.7833333333333333,0.15,0.722,0.128,-0.1027,neutral
4400,4704,I mean sure.,18/1/21,0.09375,0.7881944444444444,0.0,0.303,0.697,0.3182,neutral
4420,4724,The greater good overlaps with your personal good and mine.,18/1/21,0.475,0.5,0.0,0.458,0.542,0.8074,neutral
4421,4725,No littering means a cleaner and more pleasant environment.,18/1/21,0.6166666666666667,0.7333333333333334,0.176,0.4,0.424,0.4754,neutral
4423,4727,Can it go too far?,18/1/21,0.1,1.0,0.0,1.0,0.0,0.0,neutral
4424,4728,Absolutely.,18/1/21,0.2,0.9,0.0,1.0,0.0,0.0,neutral
4430,4734,"By working for the ""greater good"" everyone is cooperating.",18/1/21,0.6,0.55,0.0,0.565,0.435,0.6597,neutral
4446,4750,Then feel free to do you head count on all of those affected.,19/1/21,0.4,0.8,0.101,0.692,0.208,0.4019,neutral
4447,4751,"Yes you have a famous gay person, congrats!",18/1/21,0.5104166666666667,0.7916666666666667,0.0,0.439,0.561,0.75,neutral
4479,4783,"It's exactly due to this ""muh freedom/rights"" bullshit that idiots like you spew which is why the COVID situation is so fucking terrible in other countries now.",19/1/21,-0.5125,0.6375,0.22,0.706,0.074,-0.7159,neutral
4499,4803,"On that basis, you can understand why it's such a contested debate.",18/1/21,0.0,0.5,0.0,1.0,0.0,0.0,neutral
4549,4853,I dislike certain behaviours so I do not visit certain countries.,19/1/21,0.21428571428571427,0.5714285714285714,0.203,0.469,0.328,0.1531,neutral
4551,4855,"Love your rules, stay in your own zone.",19/1/21,0.55,0.8,0.0,0.625,0.375,0.6369,neutral
4621,4925,"It is a massive success, whether you like it or not.",19/1/21,0.15,0.5,0.0,0.563,0.437,0.7351,neutral
4633,4937,Are you willing to even consider the opportunity cost involved?,19/1/21,0.25,0.75,0.0,0.763,0.237,0.4215,neutral
4636,4940,"And if that is true then shouldn't we ban everything, literally anything can cause harm.",19/1/21,0.35,0.65,0.165,0.565,0.27,0.3013,neutral
4638,4942,My questions are where do you draw the line and what's the appropriate balance.,19/1/21,0.5,0.5,0.0,1.0,0.0,0.0,neutral
4652,4956,Religious freedom covers shit on your own time bud.,19/1/21,0.13333333333333333,0.6833333333333332,0.243,0.473,0.284,0.1531,neutral
4677,4981,And if you agree that leaving quarantine might cause lockdowns and deaths then what do you think is an appropriate punishment then also leave a comment.,18/1/21,0.5,0.5,0.152,0.761,0.087,-0.2263,neutral
4684,4988,"Keeping love apart is wrong!’ 

This guy leaves his hotel to see his fiancé and gets 6 months and everyone is all for it...

What’s the difference?",19/1/21,-0.0625,0.75,0.0,0.848,0.152,0.6696,neutral
4689,4993,Maybe if we had stricter enforcement of quarantine we'd be in a better place too.,18/1/21,0.5,0.5,0.0,0.818,0.182,0.4404,neutral
4692,4996,So yes I think it's fairly justified to respond robustly to those evading quarantine.,18/1/21,0.4,0.9,0.0,0.659,0.341,0.6901,neutral
4705,5009,Especially if you lived in one tier and worked in another tier.,18/1/21,0.0,1.0,0.0,1.0,0.0,0.0,neutral
4715,5019,If you look at it isolation then it seems harsh of course.,18/1/21,-0.2,0.7,0.359,0.641,0.0,-0.6808,neutral
4734,5038,"If they can't live independently, then surely they'll have some kind of support system in place.",19/1/21,0.3090909090909091,0.6034722222222222,0.0,0.725,0.275,0.6494,neutral
4781,5085,And it is a false comparison.,18/1/21,-0.4000000000000001,0.6,0.0,1.0,0.0,0.0,neutral
4796,5101,Please explain why comparing laws is stupid?,19/1/21,-0.7999999999999999,1.0,0.318,0.467,0.215,-0.2732,neutral
4822,5127,"Regardless, potential damage is not a very good basis for sentencing.",18/1/21,-0.13461538461538458,0.7307692307692308,0.515,0.485,0.0,-0.7523,neutral
4823,5128,Damage likelihood is far more reasonable.,18/1/21,0.26666666666666666,0.7000000000000001,0.39,0.61,0.0,-0.4939,neutral
4862,5168,Now drink driving carries a possible prison sentence.,19/1/21,0.0,1.0,0.344,0.521,0.135,-0.4588,neutral
4864,5170,This situation is really serious.,19/1/21,-0.3333333333333333,0.6666666666666666,0.285,0.715,0.0,-0.1513,neutral
4886,5192,I have a huge suspicion.,1/6/20,0.4000000000000001,0.9,0.441,0.169,0.39,-0.0772,neutral
4923,5230,Stop asking so many questions and get to work.,1/6/20,0.5,0.5,0.216,0.784,0.0,-0.296,neutral
4940,5247,"Public transport, just impossible.",20/3/20,-0.3333333333333333,0.5333333333333333,0.0,1.0,0.0,0.0,neutral
4965,5272,"> ""We will start tomorrow and it will take some time to roll out fully but we will aim to do so as quickly as possible.""",20/3/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
4967,5274,"We should see more work from home, more takeaways.""",20/3/20,0.5,0.5,0.0,1.0,0.0,0.0,neutral
4991,5299,Not sure about increase transport intervals.,20/3/20,-0.25,0.8888888888888888,0.495,0.505,0.0,-0.4449,neutral
5004,5312,Edit: [Source (Japanese) ](https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.mlit.go.jp/pri/houkoku/gaiyou/pdf/kkk100.pdf&ved=2ahUKEwih0qeuranoAhWGfn0KHTc-CW4QFjABegQIBhAC&usg=AOvVaw145a0jGjwbfqD7j16bKBUB),20/3/20,-0.375,0.5,0.0,1.0,0.0,0.0,neutral
5005,5313,It definitely can be done.,20/3/20,0.0,0.5,0.0,0.597,0.403,0.4019,neutral
5010,5318,Not possible?,21/3/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
5068,5377,I mean it could definitely be worded better.,7/4/20,0.0625,0.5625,0.0,0.472,0.528,0.6808,neutral
5095,5407,That's pretty significant.,8/4/20,0.3125,0.9375,0.0,0.167,0.833,0.6124,neutral
5125,5437,I made no such recommendation.,8/4/20,0.0,0.5,0.423,0.577,0.0,-0.296,neutral
5144,5456,"It is what it is, it's a pandemic and you can't hide the hard truths for comfortable lies.",7/4/20,0.05416666666666667,0.6708333333333334,0.118,0.506,0.376,0.6266,neutral
5164,5476,But what am I smoking right?,7/4/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
5170,5482,"The claim is that public transport is transient contact only, and that the risk is minimal.",28/3/20,-0.03333333333333333,0.5555555555555555,0.123,0.877,0.0,-0.2732,neutral
5219,5531,You’re right they should clarify.,28/3/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
5227,5539,So far I can find is couple and family.,29/3/20,0.1,1.0,0.0,1.0,0.0,0.0,neutral
5244,5556,"But what about hotels where you house the people in SHN: these need to be somewhat staffed as well, right?",29/3/20,0.2857142857142857,0.5357142857142857,0.0,0.912,0.088,0.2111,neutral
5246,5558,"And then you come to hawkers and restaurants: our frontline workers need to eat too, right?",29/3/20,0.2857142857142857,0.5357142857142857,0.0,1.0,0.0,0.0,neutral
5254,5566,Will that make things better?,29/3/20,0.5,0.5,0.0,0.58,0.42,0.4404,neutral
5261,5573,"We all need to do our part, and better still, influence people around us to do the right thing, even if it is unpopular and inconvenient.",29/3/20,0.06190476190476191,0.6785714285714285,0.082,0.819,0.099,0.128,neutral
5264,5576,How is this insane?,29/3/20,-1.0,1.0,0.51,0.49,0.0,-0.481,neutral
5268,5580,So of course we need such harsh sentences.,29/3/20,-0.1,0.6,0.287,0.594,0.119,-0.4019,neutral
5276,5589,I think they need to spend efforts to educate instead of fining and jailing so fast...,27/3/20,0.2,0.6,0.0,1.0,0.0,0.0,neutral
5285,5598,Only.,27/3/20,0.0,1.0,0.0,1.0,0.0,0.0,neutral
5307,5620,Then fine people or something?,27/3/20,0.4166666666666667,0.5,0.0,0.69,0.31,0.2023,neutral
5332,5645,"> Public venues, such as retail malls, museums, and attractions, where contact is more transient, may remain open but only with precautionary measures in place.",27/3/20,0.1,0.5133333333333333,0.0,0.924,0.076,0.2263,neutral
5368,5681,Needs more clarity I think.,27/3/20,0.5,0.5,0.0,0.501,0.499,0.4576,neutral
5377,5690,"For example, if I started to cough blood and never clean for 17 days, can you find blood cells in them?",27/3/20,-0.18333333333333335,0.7000000000000001,0.106,0.894,0.0,-0.3089,neutral
5381,5694,Finding traces =/= Found alive/viable,27/3/20,-0.75,1.0,0.0,1.0,0.0,0.0,neutral
5389,5703,"While that is a possibility, it is not certain at this point.",27/3/20,-0.10714285714285714,0.5714285714285714,0.154,0.846,0.0,-0.2057,neutral
5451,5766,Big groups meeting and no super spreader events highlight how rare it is to meet someone in this country with COVID-19.,15/11/20,0.044444444444444446,0.5555555555555555,0.083,0.679,0.238,0.6249,neutral
5454,5769,Safe distancing is a joke now.,15/11/20,0.5,0.5,0.0,0.37,0.63,0.6249,neutral
5463,5778,>A reader tipped off TNP on the latest alleged incident and claimed it involved six women and two men who held significant influence over youth here.,17/11/20,0.25833333333333336,0.625,0.0,0.933,0.067,0.2023,neutral
5480,5795,> A reader tipped off TNP on the latest alleged incident and claimed it involved six women and two men who held significant influence over youth here.,17/11/20,0.25833333333333336,0.625,0.0,0.93,0.07,0.2023,neutral
5502,5818,most rooms just have a sleeping area which I hope won't have cameras.,17/11/20,0.5,0.5,0.0,0.775,0.225,0.4404,neutral
5515,5833,Not sure whether they are better off or not.,25/9/20,0.125,0.6944444444444444,0.165,0.59,0.244,0.2354,neutral
5520,5838,"And if the expat circle knows how unfair the pubishments are, why break the law?",25/9/20,-0.5,1.0,0.181,0.819,0.0,-0.4767,neutral
5528,5846,"We all saw what happened with the light slap on the wrist for the MediaCorp celebs, we saw what happened with the members club at Halloween (75 ppl - never named) restaurant booking.",6/2/21,0.4,0.7,0.0,0.951,0.049,0.1531,neutral
5536,5862,"If it's for ""WORK"" I am really surprised.",5/2/21,0.1,0.9,0.0,0.732,0.268,0.2944,neutral
5549,5881,They all paid their fines and hoped life would move on normally - it didn't.,5/2/21,0.15,0.6499999999999999,0.0,0.833,0.167,0.3818,neutral
5571,5938,"You must be joking, right?",6/2/21,0.2857142857142857,0.5357142857142857,0.0,0.678,0.322,0.2263,neutral
5596,5988,It’s very likely that all of them will plead guilty (I don’t see any lawyer advising otherwise) and there will therefore not be any trial(s).,5/2/21,-0.25,1.0,0.104,0.896,0.0,-0.4215,neutral
5601,5998,High achievers will always be mobile.,6/2/21,0.16,0.5399999999999999,0.0,1.0,0.0,0.0,neutral
5614,6178,There are many elderly in my church as well.,14/2/20,0.5,0.5,0.0,0.792,0.208,0.2732,neutral
5615,6179,I think it's a good move.,14/2/20,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404,neutral
5640,6204,"> ""These trainers are hot - the hype is real...Foot Locker is at the head of the latest trends, so you know it'll stock Yeezy boost trainers online and in select stores,"" it said on its website prior to the launch.",5/12/20,0.25,0.5833333333333334,0.0,0.934,0.066,0.4019,neutral
