id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1360962974035320834,1360962974035320834,2021-02-14 22:43:53 +08,2021-02-14,22:43:53,+0800,939580784716812288,kajjafeeeiuv,nina ✨,,wad goes on in skz dorm,en,[],[],[],0,0,0,[],[],https://twitter.com/kajjafeeeIuv/status/1360962974035320834,False,,0,,Singapore,,,,,,[],,,,
1360941852103348227,1360941852103348227,2021-02-14 21:19:57 +08,2021-02-14,21:19:57,+0800,3149502374,rakuraiwielder,Kai TheEpic @ validating cheka hours 🦁,,talking about this just made me realised how well shinobu would fit into pomefiore lol. she's basically like vil when it comes to the dorm tradition of poison mastery too,en,[],[],[],0,0,0,[],[],https://twitter.com/rakuraiwielder/status/1360941852103348227,False,,0,,Singapore,,,,,,[],,,,
1360867478763499527,1360867478763499527,2021-02-14 16:24:25 +08,2021-02-14,16:24:25,+0800,1619325942,mothershipsg,Mothership.sg,,"[JUST IN] Covid-19 update in S'pore on Feb. 14:  NEW CASES: 14  * Community cases: 0 * Dorm cases: 0 * Imported cases: 14  Total cases: 59,800 #COVID19",en,[],[],[],0,5,15,['covid19'],[],https://twitter.com/MothershipSG/status/1360867478763499527,False,,0,,Singapore,,,,,,[],,,,
1360828340475629568,1360623427409727490,2021-02-14 13:48:53 +08,2021-02-14,13:48:53,+0800,912212637907247104,nairiesya,nuwishh,,@syafiqahfuad_ dorm kita pun boleh camni tapi kena tunggu aku jerit sampai jpn dengarla🥰,in,[],[],[],0,0,0,[],[],https://twitter.com/NAiriesya/status/1360828340475629568,False,,0,,Singapore,,,,,,"[{'screen_name': 'syafiqahfuad_', 'name': '^', 'id': '1018404036406472704'}]",,,,
1360779934344482818,1360779934344482818,2021-02-14 10:36:33 +08,2021-02-14,10:36:33,+0800,1176871118788890624,nnjlaa_,naj,,dorm 11!!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/nnjlaa_/status/1360779934344482818,False,https://twitter.com/dnamsln/status/1360571342299439107,0,,Singapore,,,,,,[],,,,
1360623427409727490,1360623427409727490,2021-02-14 00:14:38 +08,2021-02-14,00:14:38,+0800,1018404036406472704,syafiqahfuad_,^,,it is just me looking around their dorm so clean and neat 😍✨,en,[],[],[],1,1,6,[],[],https://twitter.com/syafiqahfuad_/status/1360623427409727490,False,https://twitter.com/afiqdruce/status/1360550645187575811,0,,Singapore,,,,,,[],,,,
1360621618544844808,1360611436200796162,2021-02-14 00:07:27 +08,2021-02-14,00:07:27,+0800,1046730063356411906,littleidiary,📝🕛memories | little i diary 🌨 IZ*ONE DREAM,,@aienbest it's faster to install on kkura's pc than to walk back to her dorm to pick up the laptop (same logic as Yuri borrowing Minju's clothes when the dorm is just upstairs lol),en,[],[],[],0,1,14,[],[],https://twitter.com/littleidiary/status/1360621618544844808,False,,0,,Singapore,,,,,,"[{'screen_name': 'aienbest', 'name': 'Red Bean Matcha Tea', 'id': '34544126'}]",,,,
1360578003881713670,1360578003881713670,2021-02-13 21:14:09 +08,2021-02-13,21:14:09,+0800,480965843,nanahoshiren,ling @ work hell,,Gotten permission from Lofter mutual to post their Mr Nothing/Sesa art here~   https://t.co/V8MrrYVtJf  The one who initiated the pairing due to same VA and colours as Aomine and Kagami from Kuroko no Basuke. And this screenshot in the dorm.  https://t.co/QEwqH4VRWQ,en,[],['https://ziyuanaziyuan.lofter.com/post/1d73aa29_1cb7de57a'],"['https://pbs.twimg.com/media/EuG-A-lUYAgKWYu.jpg', 'https://pbs.twimg.com/media/EuG-CXVUcAYfvo9.jpg']",0,1,7,[],[],https://twitter.com/nanahoshiren/status/1360578003881713670,False,,1,https://pbs.twimg.com/media/EuG-A-lUYAgKWYu.jpg,Singapore,,,,,,[],,,,
1360576510541721602,1360547045832990725,2021-02-13 21:08:13 +08,2021-02-13,21:08:13,+0800,344624641,_azhrshrdn,Azhar Shaharudin 🇲🇾,,@ahmadaffann kisah lipas terbang jadi babi bersayap ni mmg dah dulu aku teringat aku dgn ijat je. Kt dalam toilet dorm a001 tu berpeluk aku dgn ijat beralaskan tuala je sbb lipas terbang kt sinki. Kahkahkah,in,[],[],[],1,0,0,[],[],https://twitter.com/_azhrshrdn/status/1360576510541721602,False,,0,,Singapore,,,,,,"[{'screen_name': 'ahmadaffann', 'name': 'احمد عفان', 'id': '235087967'}]",,,,
1360573668066136070,1360566796235935746,2021-02-13 20:56:55 +08,2021-02-13,20:56:55,+0800,1239554628250828800,arfaa_omar,crispychocotub.arfa,,@a_iqaaa Takde sape pun. Minda aku terthrowback mase zaman sekolah. Ade member dorm kaki tipu. Tapi semua penipuan die aku dapat detect. From the eyes lips movement gestures,in,[],[],[],1,0,1,[],[],https://twitter.com/ARFAA_OMAR/status/1360573668066136070,False,,0,,Singapore,,,,,,"[{'screen_name': 'a_iqaaa', 'name': 'iqa jual mouthgasm', 'id': '1127411438534811648'}]",,,,
