,Post Description,Post Datetime,Comments,Comment Datetime,num_words
144,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,Lai lai lai can come buy mooncakes also ????,2020-08-17 17:27:40+00:00,8
146,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,Time to hit up the Gucci store,2020-08-18 00:23:27+00:00,7
150,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,"By the power of The Triple Gem, May Singapore be safe and recover from this crisis sooner.",2020-08-18 05:47:23+00:00,17
152,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,Thank you Singapore ƒ?‹? I didn't make the wrong choice to move back home last year ???,2020-08-18 12:46:34+00:00,14
154,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,Great & Creative initiatives I must say!,2020-08-17 13:01:23+00:00,6
156,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,My country is amazing. Thank you so much Singapore & our government. Jesus bless you!! ƒ?‹?,2020-08-17 13:02:02+00:00,14
160,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,Any discount for Singapore Sling?,2020-08-17 13:14:41+00:00,5
161,"The credits will be called SingapoRediscovers Vouchers, and are part of a campaign to drive local spending to Singaporeƒ??s eateries, shops, hotels and leisure attractions, said DPM Heng Swee Keat on Aug 17. 
Link in bio @straits_times 
????: Ng Sor Luan
#StraitsTimes #Covid19 #SingapoRediscovers",2020-08-17 12:59:31+00:00,"Itƒ??s a great initiative but hopefully these attractions are made affordable for us singaporeans to explore.. I see the hotel prices are still going for $400+ per night, how to afford leh?",2020-08-17 13:30:04+00:00,31
164,"Hereƒ??s a summary of the additional Covid-19 support measures announced by DPM Heng Swee Keat on Aug 17. Find out more about the measures that are worth $8 billion via the link in bio (@straits_times).
#Covid19 #StraitsTimes",2020-08-17 11:22:57+00:00,I am the official Phrog of Northern Ireland,2020-08-17 12:14:27+00:00,8
166,"Hereƒ??s a summary of the additional Covid-19 support measures announced by DPM Heng Swee Keat on Aug 17. Find out more about the measures that are worth $8 billion via the link in bio (@straits_times).
#Covid19 #StraitsTimes",2020-08-17 11:22:57+00:00,If 8 out of 10 companies in the same sector are recovering and our Government decides that no need to provide anymore support then pity the remaining 2 companies which are not on the recovery route,2020-08-17 23:30:23+00:00,33
172,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
????: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,rip our reserves... but i guess this is exactly what it was meant for! if we can get thru this tough time we can rise up faster than many other countries and accumulate it back though!,2020-05-26 14:59:01+00:00,36
173,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
????: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,Where and how can I apply?,2020-05-26 15:55:14+00:00,6
174,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
????: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,How to apply for these new jobs opening??? Singaporean in my mid 40s,2020-05-26 23:47:18+00:00,12
181,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
ðŸ“¸: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,rip our reserves... but i guess this is exactly what it was meant for! if we can get thru this tough time we can rise up faster than many other countries and accumulate it back though!,2020-05-26 14:59:01+00:00,36
182,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
ðŸ“¸: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,Where and how can I apply?,2020-05-26 15:55:14+00:00,6
183,"As part of the SGUnited Jobs and Skills Package, the Government will be creating: - 40,000 jobs
- 25,000 traineeships - 30,000 skills training opportunities
Read more on which industries these jobs will be created, link in bio @straits_times
ðŸ“¸: Kelvin Chng
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-05-26 09:46:30+00:00,How to apply for these new jobs opening??? Singaporean in my mid 40s,2020-05-26 23:47:18+00:00,12
185,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,"For everybody who is asking what about PR, please don’t take offence to what I am saying (I am a Singaporean, and my husband is a PR); There is a reason why some help can only go to citizens, and some help can go to both PRs/Singaporeans. For example, the TRF was open to PRs as well. At the end of the day, there is fine line between PRs and Singaporeans and why some help can not be extended to PRs. If you expect to be treated the exact way as Singaporeans, give up your citizenship and apply to be a Singaporean. Then you can face both the advantages and disadvantages of Singaporeans.",2020-04-06 09:32:28+00:00,115
186,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,"Wonderful, especially for those not working currently but had contributed during our great PM LKY's time! 👏👏👏👏❤️❤️❤️❤️",2020-04-06 09:39:32+00:00,15
188,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Singapore PR is the worst suffering in this Covid 19 time. PR paying foreign worker level 300 while Singapore paying 60 as pr need maid for kid .And PR kids some are not PR also paid more than Singaporean kid . But government only issue 50 percent subsidies for singaporean kid .No one other subsidiary payment that Singaporean getting .In the same time PR contributing taxes to government and society.Same time getting deducted CPF . Government see anything of those ?,2020-04-06 11:14:46+00:00,73
